crn,cname,title,semester,credit,status,schedule,begin,end,building,room,capacity,professor,preq,desc,major 
11772,ASL 101,BEGINNING AMERICAN SIGN LANGUAGE I,Fall 2016,4.0,Open,MWF,900,950,LCHAS,148,15,NICKELS P,None,"An introductory course in American Sign Language as developed and used by the Deaf community in most areas of North America. Everyday communication is the centerpiece of every lesson. Topics revolve around sharing information about our environment and us. Grammar is introduced in context, with an emphasis on developing question and answer skills. You learn conversational strategies to help you maintain a conversation. Students will also be exposed to native signers modeling appropriate language and cultural behaviors in various situations. Interaction activities allow you to rehearse what you’ve learned.",ASL
11789,ASL 101,BEGINNING AMERICAN SIGN LANGUAGE I,Fall 2016,4.0,Open,MWF,800,850,LATT,110,15,KISELGOF D,None,"An introductory course in American Sign Language as developed and used by the Deaf community in most areas of North America. Everyday communication is the centerpiece of every lesson. Topics revolve around sharing information about our environment and us. Grammar is introduced in context, with an emphasis on developing question and answer skills. You learn conversational strategies to help you maintain a conversation. Students will also be exposed to native signers modeling appropriate language and cultural behaviors in various situations. Interaction activities allow you to rehearse what you’ve learned.",ASL
11791,ASL 101,BEGINNING AMERICAN SIGN LANGUAGE I,Fall 2016,4.0,Open,MWF,1025,1115,LCHAS,148,15,NICKELS P,None,"An introductory course in American Sign Language as developed and used by the Deaf community in most areas of North America. Everyday communication is the centerpiece of every lesson. Topics revolve around sharing information about our environment and us. Grammar is introduced in context, with an emphasis on developing question and answer skills. You learn conversational strategies to help you maintain a conversation. Students will also be exposed to native signers modeling appropriate language and cultural behaviors in various situations. Interaction activities allow you to rehearse what you’ve learned.",ASL
11809,ASL 101,BEGINNING AMERICAN SIGN LANGUAGE I,Fall 2016,4.0,Open,MWF,900,950,LATT,110,15,KISELGOF D,None,"An introductory course in American Sign Language as developed and used by the Deaf community in most areas of North America. Everyday communication is the centerpiece of every lesson. Topics revolve around sharing information about our environment and us. Grammar is introduced in context, with an emphasis on developing question and answer skills. You learn conversational strategies to help you maintain a conversation. Students will also be exposed to native signers modeling appropriate language and cultural behaviors in various situations. Interaction activities allow you to rehearse what you’ve learned.",ASL
11814,ASL 101,BEGINNING AMERICAN SIGN LANGUAGE I,Fall 2016,4.0,Open,MWF,1025,1115,LATT,110,15,KISELGOF D,None,"An introductory course in American Sign Language as developed and used by the Deaf community in most areas of North America. Everyday communication is the centerpiece of every lesson. Topics revolve around sharing information about our environment and us. Grammar is introduced in context, with an emphasis on developing question and answer skills. You learn conversational strategies to help you maintain a conversation. Students will also be exposed to native signers modeling appropriate language and cultural behaviors in various situations. Interaction activities allow you to rehearse what you’ve learned.",ASL
11823,ASL 101,BEGINNING AMERICAN SIGN LANGUAGE I,Fall 2016,4.0,Open,MTR,1815,1905,LATT,110,15,SCHERTZ B,None,"An introductory course in American Sign Language as developed and used by the Deaf community in most areas of North America. Everyday communication is the centerpiece of every lesson. Topics revolve around sharing information about our environment and us. Grammar is introduced in context, with an emphasis on developing question and answer skills. You learn conversational strategies to help you maintain a conversation. Students will also be exposed to native signers modeling appropriate language and cultural behaviors in various situations. Interaction activities allow you to rehearse what you’ve learned.",ASL
11846,ASL 102,BEGINNING AMERICAN SIGN LANGUAGE II,Fall 2016,4.0,Open,MTR,1650,1740,LATT,110,15,SCHERTZ B,ASL 101 in the immediately preceding semester or permission of the instructor,"A continuation course in American Sign Language as developed and used by the Deaf community in most areas of North America. Everyday communication is the centerpiece of every lesson with a focus on expressing the language. Topics revolve around sharing information about our environment and us. Grammar is introduced in context, with an emphasis on developing question and answer skills. You learn conversational strategies to help you maintain a conversation. Students will also be exposed to Deaf Culture/history and native signers modeling appropriate language and cultural behaviors in various situations. Interaction activities allow you to rehearse what you’ve learned. Experience with the local Deaf community is required.",ASL
11858,ASL 102,BEGINNING AMERICAN SIGN LANGUAGE II,Fall 2016,4.0,Open,TR,1105,1220,LATT,110,15,TOURANGEAU N,ASL 101 in the immediately preceding semester or permission of the instructor,"A continuation course in American Sign Language as developed and used by the Deaf community in most areas of North America. Everyday communication is the centerpiece of every lesson with a focus on expressing the language. Topics revolve around sharing information about our environment and us. Grammar is introduced in context, with an emphasis on developing question and answer skills. You learn conversational strategies to help you maintain a conversation. Students will also be exposed to Deaf Culture/history and native signers modeling appropriate language and cultural behaviors in various situations. Interaction activities allow you to rehearse what you’ve learned. Experience with the local Deaf community is required.",ASL
11860,ASL 102,BEGINNING AMERICAN SIGN LANGUAGE II,Fall 2016,4.0,Open,MWF,1150,1240,LATT,110,15,KISELGOF D,ASL 101 in the immediately preceding semester or permission of the instructor,"A continuation course in American Sign Language as developed and used by the Deaf community in most areas of North America. Everyday communication is the centerpiece of every lesson with a focus on expressing the language. Topics revolve around sharing information about our environment and us. Grammar is introduced in context, with an emphasis on developing question and answer skills. You learn conversational strategies to help you maintain a conversation. Students will also be exposed to Deaf Culture/history and native signers modeling appropriate language and cultural behaviors in various situations. Interaction activities allow you to rehearse what you’ve learned. Experience with the local Deaf community is required.",ASL
11871,ASL 105,INTERMEDIATE AMERICAN SIGN LANGUAGE I,Fall 2016,4.0,Open,MW,1230,1345,LCHAS,141,15,SCHERTZ B,ASL 102 in the immediately preceding semester or permission of the instructor.,"The third in a sequence of courses, this course focuses on further development of conversational skills in ASL. Students will acquire and expand different conversational strategies and increase ASL vocabulary. Grammatical principles and functions will be emphasized. Appropriate cultural behaviors and conversational regulators in ASL will continue to be an important part of class. Information on Deaf Culture/history will be expanded. Experience with the local Deaf community is required.",ASL
11885,ASL 105,INTERMEDIATE AMERICAN SIGN LANGUAGE I,Fall 2016,4.0,Open,TR,1105,1220,LCHAS,148,15,NICKELS P,ASL 102 in the immediately preceding semester or permission of the instructor.,"The third in a sequence of courses, this course focuses on further development of conversational skills in ASL. Students will acquire and expand different conversational strategies and increase ASL vocabulary. Grammatical principles and functions will be emphasized. Appropriate cultural behaviors and conversational regulators in ASL will continue to be an important part of class. Information on Deaf Culture/history will be expanded. Experience with the local Deaf community is required.",ASL
11892,ASL 105,INTERMEDIATE AMERICAN SIGN LANGUAGE I,Fall 2016,4.0,Open,TR,1400,1515,LCHAS,148,15,NICKELS P,ASL 102 in the immediately preceding semester or permission of the instructor.,"The third in a sequence of courses, this course focuses on further development of conversational skills in ASL. Students will acquire and expand different conversational strategies and increase ASL vocabulary. Grammatical principles and functions will be emphasized. Appropriate cultural behaviors and conversational regulators in ASL will continue to be an important part of class. Information on Deaf Culture/history will be expanded. Experience with the local Deaf community is required.",ASL
11907,ASL 105,INTERMEDIATE AMERICAN SIGN LANGUAGE I,Fall 2016,4.0,Open,TR,1230,1345,LATT,110,15,TOURANGEAU N,ASL 102 in the immediately preceding semester or permission of the instructor.,"The third in a sequence of courses, this course focuses on further development of conversational skills in ASL. Students will acquire and expand different conversational strategies and increase ASL vocabulary. Grammatical principles and functions will be emphasized. Appropriate cultural behaviors and conversational regulators in ASL will continue to be an important part of class. Information on Deaf Culture/history will be expanded. Experience with the local Deaf community is required.",ASL
79248,ASL 106,INTERMEDIATE AMERICAN SIGN LANGUAGE II,Fall 2016,4.0,Open,MW,1230,1345,TODD,202,15,CHASTEL G,ASL 105 in the immediately preceding semester or permission of the instructor. B or better in ASL 105,"The fourth in a sequence of courses, this course focuses on further development of conversational and narrative skills in ASL. Students will learn and expand different conversational strategies and increase ASL vocabulary. An introduction to analysis of grammatical principles and functions will be included. Appropriate cultural behaviors and conversational regulators in ASL will continue to be an important part of class. Experience with the local Deaf community is required.NOTE: MUST obtain permission code from ASL Program advisor to register for this course. ASL Majors & Minors will be permitted to register first.​​",ASL
11915,ASL 201,INTRODUCTION TO ASL LITERATURE,Fall 2016,4.0,Open,TR,1400,1515,LATT,110,15,CHASTEL G,ASL 106 or permission of the instructor.,"This course will introduce students to ASL literature by studying selected videos. Student will learn the origin, characteristics of ASL literature. Emphasis will be placed on historical background, meaning of the story content, discussion of grammatical features, styles revealed in these contexts and many different examples of literature delivered in American Sign Language (ASL): stories, humor, poems and folklore.",ASL
11921,ASL 202,HISTORY & CULTURE OF AMERICAN DEAF COMMUNITY,Fall 2016,4.0,Open,TR,1105,1220,MEL,218,15,CHASTEL G,"ASL 105 in the immediately preceding semester or another advanced course in ASL, or permission of the instructor.","An overview of various aspects of American Deaf culture, including descriptions of deafness, Deaf history, education, art and sports will allow students to explore and discuss issues facing the Deaf community. Contrasting a Deaf cultural view with the majority medical view will be discussed. Analysis of the local Deaf community is required.",ASL
11939,ASL 203,ADVANCED ASL,Fall 2016,4.0,Open,MW,1230,1345,LCHAS,160,15,TOURANGEAU N,ASL 106 in the immediately preceding semester or permission of the instructor. B or better in ASL 106,"The fifth in a sequence of course, this course is designed for the advanced study of ASL. It provides students with the opportunity to increase their ASL expressive competence, and to use ASL in a variety of discourse and narrative settings. Skills to be developed are: storytelling, semantic awareness analysis, in-depth exploration of ASL grammar and complex uses of space, ways of making transitions between ideas, use of classifiers, and determining appropriate perspective in specific texts. Experience with the local Deaf community through interviews is required. Satisfies the upper level writing requirement.",ASL
11950,ASL 204,THEORY & PRACTICE OF SIGN LANGUAGE INTERPRETING,Fall 2016,4.0,Open,TR,1525,1640,LATT,110,15,CLARK P; SCHERTZ B,ASL 106 or permission of the instructor.,"This course introduces students to the theory and practice of Sign Language interpreting in the United States.  This survey will provide students with the tools necessary for understanding: 1) the history of sign language interpreting and its impact on current models of interpreter processing, 2) the work that interpreters do, 3) the ethical foundations of the field, and 4) the multi-faceted issues related to working across languages and cultures.The course follows a seminar format and is highly interactive in nature to encourage critical thinking based on in-class discussions, assigned readings, and student projects.",ASL
11968,ASL 260,LANGUAGE & PSYCHOLINGUISTICS,Fall 2016,4.0,Open,MW,1400,1515,STRNG,LOWER,0,JAEGER F; WEATHERHOLTZ,BCS 110 or BCS 111 or LIN 110,"Overviews the nature and processing of human languages, including comparisons between language and animal communication systems, the biological bases of human language, and the cognitive mechanisms used in producing, understanding, and learning language.",ASL
11973,ASL 280,DEAF-RELATED CAREERS,Fall 2016,4.0,Open,TR,1230,1345,LCHAS,148,16,METLAY D,"ASL 106 in the immediately preceding semester, or permission of the instructor. B or better in ASL 106","Bringing together historical information and career preparation strategies for teaching, service provision and other related fields, this course is designed to provide an understanding of the interaction between hearing signers and deaf signers in various professional settings. Inherent in these interactions is the concept of “Third Culture”, the place where deaf and hearing people meet and relate with one another; a neutral zone where the cultures of each group sometimes co-exist and sometimes collide. The course also provides an opportunity to explore ways of navigating this Third Culture zone as hearing people work and interact with deaf people.The course follows a seminar format and is highly interactive in nature to encourage discussions based on in-class lectures, assigned readings, and student projects.",ASL
11984,ASL 391,INDEPENDENT STUDY,Fall 2016,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ASL
11996,ASL 392,PRACTICUM,Fall 2016,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ASL
12005,ASL 394,INTERNSHIP,Fall 2016,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ASL
47184,AME 140,INTRO TO AUDIO MUSIC & ENGIN,Fall 2016,4.0,Open,TR,1230,1345,CSB,209,48,BOCKO M,HIGH SCHOOL ALGEBRA AND TRIGONOMETRY,"Provides an introduction to the science and technology of audio. Students will learn about the vibration of strings, musical tuning systems, overtones and timbre, modes of oscillation through the concept of a guitar. Fourier analysis, transducers and passive electrical components and circuits will be introduced when discussing amps and audio components. Hands on projects introduce the fundamental concepts of electronics, including voltage, current, resistance and impedance, basic circuit analysis, ac circuits, impedance matching, and analog signals. The course then introduces basic digital signal processing concepts, where they will use Arduinos and Pure Data to learn about conversion of sound to digital format, frequency analysis, digital filtering and signal processing and musical sound synthesis. AME140 is recommended as an introduction to the Audio and Music Engineering major but is accessible to students of music or other non-technical disciplines who wish to learn the fundamentals of music technology.",AME
47269,AME 193,SOUND DESIGN,Fall 2016,4.0,Open,MW,1650,1805,CSB,423,16,LAVAQUE R,NULL,"The course is intended to provide students a basic understanding of sound design, audio recording, and working with sound for picture. The emphasis is on demonstrations and hands-on The course is intended to provide students a basic understanding of sound design, and working with sound for picture. The emphasis is on demonstrations and hands-on experience to enable students to gain a practical knowledge of sound and music production using computers.  Topics include synthesizers & samplers; recording and editing with Pro Tools; sound effect creation; foley & automatic dialog replacement; basic soundtrack composition; and working to picture.  Many techniques are explored employing software and hardware based sound creation tools throughout the course.  Students will complete a major project at the conclusion of the course.",AME
82883,AME 194,AUDIO FOR VISUAL MEDIA,Fall 2016,4.0,Open,TR,1815,1930,CSB,423,16,LAVAQUE R,"Strong musical ability, basic piano keyboard proficiency, AME 193 or familiarity with either Pro Tools, Logic Pro, or Ableton are highly recommended for this course. Instructor’s permission required.","This course is intended to provide students with a basic understanding of the process and the skills for creating music for picture. The course emphasizes hands-on experience where students gain practical skills in scoring to picture using computers and it features guest lectures by industry leading professionals, who will share their insights on creating music for TV Shows, Advertising, Movies, Gaming, Animation, and Industrial Work.  Topics also include soft synthesizers, samplers and virtual instruments; recording and editing with Pro Tools and Logic; and sound design on audio workstations. Students will complete a number of projects throughout the course.",AME
47274,AME 196,Interactive Music Programming,Fall 2016,4.0,Open,MW,1230,1345,CSB,423,16,LEE M,"All students, including music and technology majors, are welcomed to take this course.","In this course, students will explore digital audio synthesis and real-time interactive technologies by studying two audio programming languages, ChucK and Pure Data. They will be able to manipulate sound with MIDI controllers, laptops, mobile devices, joysticks, mice, and Wiimotes. Students will have a midterm presentation to demonstrate their programs in ChucK and at the end of the semester, we will have an interactive performance showcase. This interdisciplinary course does not require any programming experience.",AME
47283,AME 262,AUDIO SOFTWARE DESIGN I,Fall 2016,4.0,Open,TR,940,1055,CSB,601,48,LEE M,ECE114 or instructor permission,"This course aims to give students the ability to develop their own audio/music programs in C and a few major open-source audio programming languages. It begins with an introduction to computer music and audio programming, and a comparative survey of audio programming languages. After an overview of the C language, we then explore the topics of programming for sound synthesis. The second half of this course introduces the primary techniques of sound design using the audio programming environments of Pure Data and CSound. Students will practice their programming techniques through a series of programming assignments and a final project.",AME
47303,AME 292,ACOUSTICS PORTFOLIO,Fall 2016,2.0,Open,MWF,800,850,CSB,523,15,BOCKO M,AME 233,"This is a follow on course to AME233, Musical Acoustics.  In this course students will complete a major project in acoustics, such as the acoustical characterization of an architectural space, design or re-design of an architectural or studio space, development of acoustical computer simulation tools, design or characterization of acoustic musical instruments, design and fabrication of loudspeakers, design and implementation of a live sound or sound reinforcement system, or any other project in acoustics with the agreement of the instructor.  Weekly meetings and progress reports are required.",AME
47312,AME 294,AUDIO DSP PORTFOLIO - LAB,Fall 2016,2.0,Open,R,1525,1805,HOPE,202,16,BOCKO M,"ECE 241; strong MATLAB expertise, and C/C++ programing familiarity (ECE 111 and ECE 113 recommended)","This is a follow on course to AME272, Audio Digital Signal Processing. Students will complete a major design/build project in the area of audio digital signal processing in this course.  Examples include a real-time audio effects processor, music synthesizer or sound analyzer or other projects of student interest.  Weekly meetings and progress reports are required.",AME
47329,AME 386,Senior Design Project I,Fall 2016,4.0,Open,MWF,900,950,CSB,523,15,BOCKO M,NULL,"Senior Design Project in Audio and Music Engineering.   In this first semester of the year-long AME Senior Project course students will define their product, possibly in collaboration with an outside customer, and then develop product concept documentation, detailed requirements specifications, system level designs, detailed sub-system designs and hopefully build demonstration prototypes.",AME
47330,AME 391,INDEPENDENT STUDY,Fall 2016,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,AME
87161,AME 460,DIGITAL PROGRAMS & PROG I,Fall 2016,2.0,Open,TR,1525,1640,CSB,423,16,LAVAQUE R,"Basic Music Theory, Basic Piano","The course is intended to provide students a basic understanding of sound design, and working with sound for picture. The emphasis is on demonstrations and hands-on experience to enable students to gain a practical knowledge of sound and music production using computers. Topics include MIDI; synthesizers & samplers; recording and editing with Pro Tools and Logic Pro X; sound effect creation; foley & automatic dialog replacement; basic soundtrack composition; and working to picture. Many techniques are explored employing software and hardware based sound creation tools throughout the course.",AME
91395,AME 460,DIGITAL PROGRAMS & PROG I,Fall 2016,2.0,Open,MW,1650,1805,CSB,423,16,LAVAQUE R,"Basic Music Theory, Basic Piano","The course is intended to provide students a basic understanding of sound design, and working with sound for picture. The emphasis is on demonstrations and hands-on experience to enable students to gain a practical knowledge of sound and music production using computers. Topics include MIDI; synthesizers & samplers; recording and editing with Pro Tools and Logic Pro X; sound effect creation; foley & automatic dialog replacement; basic soundtrack composition; and working to picture. Many techniques are explored employing software and hardware based sound creation tools throughout the course.",AME
87502,AME 461,DIGITAL PROGRAM. AND PROG II,Fall 2016,2.0,Open,TR,1815,1930,CSB,423,16,LAVAQUE R,AME 460,"The course emphasizes hands-on experience where students gain practical skills in scoring to picture using digital audio workstations.  It features guest lectures by industry leading professionals, who will share their insights on creating music for TV Shows, Advertising, Movies, Gaming, Animation, and Industrial Work. Topics also include soft synthesizers, samplers and virtual instruments; recording and editing with Pro Tools and Logic; and sound design on audio workstations. Students will complete a number of projects throughout the course.",AME
12072,AST 111,THE SOLAR SYSTEM &ITS ORIGIN,Fall 2016,4.0,Open,TR,1105,1220,DEWEY,2110E,0,QUILLEN A,"MTH 161 or MTH 171 (or concurrent enrollment), or instructor permission.","A study of the the structure and composition of the individual planets and smaller solar-system bodies, the orbital dynamics and overall structure of the Solar system and its contents, and the formation of planetary systems like ours. Designed for freshmen who intend to major in science or engineering, the course involves the use of ideas learned in mathematics and physics courses taken concurrently or in high school, such as single-variable calculus, Newton's laws of motion and gravity, and the ideal-gas law. The course also includes a night-time observing project taking CCD images of planets and their satellites using the Mees Observatory 24-inch telescope.Typical textbook: ""Fundamental Planetary Science: Physics, Chemistry and Habitability"" by Jack J. Lissauer & Imke de Pater",AST
12107,AST 231,GRAVITATION & GENERAL RELATIVITY,Fall 2016,4.0,Open,TR,1105,1220,B&L,270,0,BLACKMAN E,"PHY 143 or 123, AST 111 or 143, and MTH 171-174 or 161-165; at least concurrent enrollment in MTH 281, PHY 235 helpful.","Introduction to special & general relativity with applications to astrophysics & cosmology. A thorough study of special relativity & then on general relativity. The discussion of the latter begins with the connection between geometry and physics, the equivalence principle, and presentation of  the metrics-the solutions to the Einstein field equation-for simple geometries. We will discuss first the spherically-symmetric (Schwarzschild) solution as an intro. to spacetime warping in strong & weak gravity; the basic physics of orbits around black holes; the connection of black holes & accretion disks; use the emergent concepts to understand astronomical objects that contain BH-accretion disk combinations, such as X-ray binaries & active galactic nuclei. Discusion on the effect of black hole rotation on the metric.  Gravitational lensing will be introduced; homogeneous & isotropic (Roberts-Walker) solution, & apply this metric cosmology & the large-scale structure of the universe.",AST
12115,AST 390,SUPERVISED TEACHING,Fall 2016,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,Permission of Instructor,"Introduction to the techniques of physics instruction, active observation, and participation in the teaching of an undergraduate course under the guidance of a faculty member. (Same as AST 390).",AST
12121,AST 391,INDEPENDENT STUDY,Fall 2016,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,Normally open to seniors concentrating in physics and astronomy. Independent study project under the direction of a faculty member of the Department of Physics and Astronomy.,AST
12142,AST 391W,INDEPENDENT STUDY,Fall 2016,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,Permission of instructor.,Normally open to seniors concentrating in physics and astronomy. Independent study project under the direction of a faculty member of the Department of Physics and Astronomy. This course can be used towards satisfying the upper level writing requirement.,AST
12150,AST 393,SENIOR PROJECT,Fall 2016,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,Completion of an independent research project under the direction of a faculty member of the Department of Physics and Astronomy.,AST
12168,AST 393W,SENIOR THESIS,Fall 2016,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,Completion of an independent research project under the direction of a faculty member of the Department of Physics and Astronomy. This course includes a writing component and can be used to satisfy part of the upper-level writing requirement.,AST
12173,AST 395,SPECIAL TOPICS,Fall 2016,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,Instructors permission.,Completion of an independent research project under the direction of a faculty member.,AST
12184,AST 395W,INDEPENDENT STUDY,Fall 2016,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,Permission of instructor,Independent research project under the direction of a faculty member of the Department of Physics and Astronomy.  This course includes a writing component and can be used to satisfy part of the upper-level writing requirement.,AST
79568,AST 462,PHYSICS OF ASTROPHYSICS II,Fall 2016,4.0,Open,TR,1230,1345,B&L,315,25,GOURDAIN P,None.,"One half of the required 2 part sequence (can be taken before or after AST 461). Focuses on hydrodynamic and plasma processes relevant to astrophysics. Fundamentals of fluid dynamics and magnetohydrodynamics, fluid, MHD, and thermal instabilities, turbulence, supersonic and subsonic flow. Accretion physics, shocks, dynamos, particle accelerations in plasmas, dynamics of magnetic fields. Concepts are developed from first principles and many applications in astrophysics are studies.   (Cross-listed with PHY 452).",AST
12201,AST 591,PHD READINGS IN ASTROPHYSICS,Fall 2016,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,Instructors permisson,"Special study or work, arranged individually.",AST
12216,AST 595,PHD RESEARCH IN ASTROPHYSICS,Fall 2016,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,Instructor's permission,Special topics in Astronomy and Astrophysics.,AST
12252,AST 595A,PHD RESEARCH IN ABSENTIA,Fall 2016,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,Instructor's permission,Special topics in astronomy or astrophysics,AST
12274,AST 985,LEAVE OF ABSENCE,Fall 2016,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,AST
12283,AST 995,CONT OF DOCTORAL ENROLLMENT,Fall 2016,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,AST
12295,AST 997,DOCTORAL DISSERTATION,Fall 2016,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,AST
12303,AST 999,DOCTORAL DISSERTATION,Fall 2016,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,AST
12348,BCS 110,NEURAL FOUNDATIONS OF BEHAVIOR,Fall 2016,4.0,Open,TR,940,1055,HUTCH,141,0,DAVIS K,None,"Introduces the structure and organization of the brain, and its role in perception, movement, thinking, and other behavior. Topics include the brain as a special kind of computer, localization of function, effects of brain damage and disorders, differences between human and animal brains, sex differences, perception and control of movement, sleep, regulation of body states and emotions, and development and aging.",BCS
12394,BCS 111,FOUNDATIONS OF COGNITIVE SCIENCE,Fall 2016,4.0,Open,MW,1525,1640,HUTCH,141,0,RUSKIN D,None,"Introduces the organization of mental processes underlying cognition and behavior. Topics include perception, language, learning, memory, and intelligence. This course integrates knowledge of cognition generated from the field of cognitive psychology with findings from artificial intelligence and cognitive neuroscience.",BCS
12408,BCS 151,PERCEPTION & ACTION,Fall 2016,4.0,Open,TR,1105,1220,DEWEY,1101,0,TADIN D,BCS 110 or BCS 111,"Explores how the biology of our senses shapes perceptual experiences of reality. Emphasizes sense of sight primarily and hearing secondarily. An important theme is that our sensory systems play a crucial role in the execution of coordinated movements of our bodies, as we navigate in, and interact with, the environment.",BCS
12413,BCS 152,LANGUAGE & PSYCHOLINGUISTICS,Fall 2016,4.0,Open,MW,1400,1515,STRNG,LOWER,0,JAEGER F; WEATHERHOLTZ,BCS 110 or BCS 111 or LIN 110,"Overviews the nature and processing of human languages, including comparisons between language and animal communication systems, the biological bases of human language, and the cognitive mechanisms used in producing, understanding, and learning language.",BCS
12424,BCS 183,ANIMAL MINDS,Fall 2016,4.0,Open,MW,1150,1305,MEL,203,0,CANTLON J,NULL,"Considers the cognitive and communicative abilities of animals, especially primates, as compared with humans. Topics include thinking, reasoning, remembering, communicating, and understanding number, time, and causality, in animals ranging from ants to apes.",BCS
12431,BCS 185,SOCIAL COGNITION,Fall 2016,4.0,Open,MW,1400,1515,GRGEN,108,66,PETERS B,PSY101 recommended,"Social cognition combines classic social psychology with methods and theories from cognitive psychology and neuroscience to study how people make sense of each other and the social world. We will examine how the social environment influences cognitive processes such as attention, heuristics, and appraisals, and how these processes in turn affect decisions, behaviors, and health. We will critically evaluate research on a variety of topics, such as emotion regulation, stereotyping and prejudice, and stress and decision making.",BCS
12445,BCS 204,LAB IN COGNITIVE NEUROSCIENCE,Fall 2016,4.0,Open,T,1230,1640,MEL,111,18,MAHON B; MILLER R,STT 212 and BCS 153,"Introduces methods used in cognitive neuroscience, a field that examines cognitive phenomena in terms of their underpinnings in the brain. Covers functional anatomical approaches to studying brain function and dysfunction, behavioral and brain imaging approaches to studying learning and memory, and neuropsychological approaches to understanding sensory, motor, and cognitive processing and  disorders.",BCS
12462,BCS 206,UNDERGRADUATE RESEARCH IN COGNITIVE SCIENCE,Fall 2016,4.0,Open,MW,900,1015,MEL,301B,20,HAEFNER R; KURUMADA C,"Computer programming experience or coursework, STT 212, and at least two of the following: BCS 110, BCS 111, BCS 151, BCS 152, BCS 153","Students will gain experience with research methods in cognitive science by performing a project that involves replicating an important finding in the field. Students will work collaboratively in small groups, and will gain extensive hands-on experience with critical analysis of scientific literature, experimental design, programming of stimuli and behavioral tasks, data collection, statistical analysis, oral presentation, and writing of research manuscripts.  Students who enroll must also enroll in BCS 207 in the following semester. The course is open to rising juniors who are declared BCS majors and rising sophomores who fully intend to declare a BCS major.",BCS
79275,BCS 229,COMPUTER MODELS OF HUMAN PERCEPTION & COGNITION,Fall 2016,4.0,Open,MW,1650,1805,MOREY,525,30,JACOBS R,"MTH 161, MTH 162, and CSC 160 or equivalents. MTH 164, MTH 165, and/or STT 213 will be helpful.","How can computer models help us understand how people perceive and interpret their visual environments? This course will address this question, with emphasis placed on how people use probabilistic reasoning in order to represent and manage perceptual uncertainty for the purpose of reaching intelligent decisions about objects and events. This course is relevant to students with interests in computational studies of human cognition, and to students with interests in artificial intelligence. Homework assignments will require students to write Matlab programs.",BCS
78739,BCS 235,NATURAL LANGUAGE PROCESSING,Fall 2016,4.0,Open,TR,1105,1220,CSB,601,40,ALLEN J,CSC 242,"An introduction to natural language processing: constructing computer programs that understand natural language. Topics include parsing, semantic analysis, and knowledge representation. CSC 447, a graduate-level course, requires additional readings and assignments.",BCS
12486,BCS 240,BASIC NEUROBIOLOGY,Fall 2016,4.0,Open,MWF,1025,1115,STRNG,LOWER,0,DAVIS K,BIO 110/112 AND BIO 111/113,"Explores fundamental concepts of neural organization and function. Covers gross and cellular neuroanatomy, neuronal cell biology, the electrophysiology of neurons and synapses, neurochemistry, spinal circuitry, sensory and motor systems, and higher functions including learning and memory. Neuroscience majors must also register for a lab section.",BCS
12490,BCS 240P,BASIC NEUROBIOLOGY LAB,Fall 2016,1.0,Open,M,1400,1640,MEL,111,15,MILLER R,"BIO 110/112 AND BIO 111/113. Concurrent enrollment in BCS 240 (NSC 201), or permission of instructor.","THIS LABORATORY IS FOR NEUROSCIENCE MAJORS ONLY. Students should register during online registration; do not wait until the semester begins. If your desired lab section is full, contact the Undergraduate Coordinator at ugcoord@mail.bcs.rochester.edu to be placed on a waiting list.",BCS
12509,BCS 240P,BASIC NEUROBIOLOGY LAB,Fall 2016,1.0,Open,R,1650,1930,MEL,111,15,SAUL M,"BIO 110/112 AND BIO 111/113. Concurrent enrollment in BCS 240 (NSC 201), or permission of instructor.","THIS LABORATORY IS FOR NEUROSCIENCE MAJORS ONLY. Students should register during online registration; do not wait until the semester begins. If your desired lab section is full, contact the Undergraduate Coordinator at ugcoord@mail.bcs.rochester.edu to be placed on a waiting list.",BCS
