crn,cname,title,semester,credit,status,schedule,begin,end,building,room,capacity,professor,preq,desc,major 
47353,BME 474,"BIOMEDICAL SENSORS, CIRCUITS & INSTRUMENTATION",Spring 2018,4.0,Open,TR,1400,1515,LCHAS,160,24,SEIDMAN S,"BME 210, ECE113 or equivalent, or permission of instructor.","Course will cover circuits and sensors used to measure physiological systems at an advanced level. Both signal conditioning and sensor characteristics will be addressed. Topics will include measurement of strain, pressure, flow, temperature, biopotentials, and physical circuit construction. The co-requisite laboratory will focus on the practical implementation of electronic devices for biomedical measurements.",CAS
89249,BME 486,FINITE ELEMENTS,Spring 2018,4.0,Open,TR,1400,1515,B&L,269,20,ASKARI H,"MTH 164 & MTH 165,ME 226 and ability to program in MATLAB.","This course provides a thorough grounding on the theory and application of linear steady-state finite element method (FEM) applied to solid mechanics. Topics include: review of matrix algebra and solid mechanics, Principle of Minimum Potential Energy, Rayleigh Ritz Method, FEM computational procedures, isoparametric shape functions and numerical integration for 1D, 2D, and 3D elements, error estimation and convergence, and the demonstration of FEM best practices using a commercial FEM code.  A semester project that involves coding FEM software in Matlab is required for graduate students.",CAS
47388,BME 491,MASTER'S READING IN BME,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47397,BME 493,MASTER'S ESSAY,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47401,BME 494,MASTERS INTERNSHIP,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47416,BME 495,MASTER'S RESEARCH IN BME,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47495,BME 496,CURRENT RESEARCH SEMINARS,Spring 2018,0.0,Open,TR,815,930,GRGEN,101,0,DALECKI D,NULL,NULL,CAS
47502,BME 589,WRITING PROPOSALS IN BME,Spring 2018,2.0,Open,R,1630,1730,GRGEN,239,0,MCGRATH J; DALECKI D,NULL,This course covers the essential aspects of organization and content for writing formal scientific proposals. Open to second-year Ph.D. candidates.,CAS
47517,BME 591,PHD READINGS IN BME,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47526,BME 593,LABORATORY ROTATIONS IN BME,Spring 2018,2.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,Attend seminars first half of the semester and then students rotate in at least 3 different labs during the first year of graduate study to learn of the diversity of research opportunities for Ph.D. research.,CAS
47534,BME 595,PHD RESEARCH,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47675,BME 595A,PHD RESEARCH IN ABSENTIA,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47681,BME 895,CONT OF MASTER'S ENROLLMENT,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47694,BME 897,MASTER'S DISSERTATION,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47718,BME 897A,MASTERS IN-ABSENTIA,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47720,BME 899,MASTER'S DISSERTATION,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47772,BME 985,LEAVE OF ABSENCE,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47789,BME 986V,FULL TIME VISITING STUDENT,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47791,BME 995,CONT OF DOCTORAL ENROLLMENT,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47809,BME 997,DOCTORAL DISSERTATION,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47860,BME 997A,DOCT DISSERTATN IN ABSENTIA,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47871,BME 999,DOCTORAL DISSERTATION,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47973,BME 999A,DOCT DISSERTATN IN ABSENTIA,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
16728,CGR 102,NEW TESTAMENT & CLASSICAL GREEK II,Spring 2018,4.0,Open,MWF,1025,1115,RRLIB,428D,18,GRESENS N,NULL,A continuation of CGR 101.,CGR
83541,CGR 211,Xenophon,Spring 2018,4.0,Open,MW,1025,1140,RRLIB,442,18,HAWKINS C,NULL,"In this course, we will read extensive selections from Xenophon’s Anabasis.  We will also devote class time to discussions of Xenophon’s contribution to the development of historiography as a literary genre, and to discussions of the text’s value as a source for questions related to the social and military history of the ancient Greek world.",CGR
16755,CGR 391,INDEPENDENT STUDY,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CGR
47996,CHE 116,NUMERICAl METHODS AND STAT,Spring 2018,4.0,Open,TR,940,1055,GAVET,202,75,WHITE A,MTH 161 and 162 and MTH 165 (concurrently),"This course provides an introduction to numerical methods andengineering statistics for chemical engineers. Students learn to usecomputer models and statistics to understand engineering systems. Thefocus of numerical methods is translating engineering problems intoalgorithms and implementing them in a spreadsheet or programminglanguage. Topics covered include basic data structures, programmingflow control, plotting, function minimization, integration anddifferential equations. The statistics portion teaches students basicprobability theory, the central limit theorem, hypothesis testing,confidence intervals, regression, model fitting and basic erroranalysis.",CHE
83429,CHE 213,MOLECULAR SELF ASSEMBLY,Spring 2018,4.0,Open,TR,1525,1640,LCHAS,141,0,ANTHAMATTEN M,CHM 203 (or equivalent) AND CHE 225 or CHM 251 (or equivalent),"This course will provide an overview of several contemporary research topics pertaining to structured organic materials. Lectures will focus on intermolecular interactions and the thermodynamics of self-assembly. Additional lectures will introduce molecular crystals, polymer crystallinity, liquid crystals, self-assembled monolayers, surfactants, block copolymers, and biomimetic materials. Homework assignments and a brief technical presentation will be required. Advanced undergraduate students are welcome. OFFERED EVEN YEARS",CHE
48010,CHE 231,CHEMICAL REACTOR DESIGN,Spring 2018,4.0,Open,TR,1230,1345,MOREY,321,75,TENHAEFF W,"CHE 113, MTH 165, CHE 225, CHE 244","This course combines the concepts of mass balances, reaction rates, stoichiometry, and chemical equilibrium to introduce the fundamentals of chemical reactor design. Isothermal, uncatalyzed homogeneous reactions are considered initially, but more complex reactions, including heterogeneous, catalyzed reactions and biological reactions are also considered. Approaches to kinetic data acquisition and analysis techniques are presented, and then combined with knowledge of reaction mechanisms or the pseudo-state hypothesis to develop nonelementary rate laws. The course ends with nonisothermal reactor design. 400-level is for graduates only.",CHE
48032,CHE 243,FLUID DYNAMICS,Spring 2018,4.0,Open,TR,1650,1805,DEWEY,1101,120,FOSTER D,"PHY 121, MTH 164, MTH 165 (may be concurrent)","An introduction to the basic fluid flow and conservation laws of transport phenomena including the principles and applications of fluid mechanics (momentum transport) to engineering problems. Topics include a detailed analysis of conservation of mass and momentum equations, microscopic and macroscopic balances, dimensional analysis and the application of fluid flow problems to chemical engineering. 400-level is for graduates only.",CHE
48061,CHE 246,CHE PRINCIPLES LAB - LECTURE,Spring 2018,3.0,Open,M,900,1015,GAVET,202,68,KELLEY F,"CHE 113, CHE 243, CHE 244 and CHE 225 or by instructor permission","Hands-on experience with concepts in phase equilibrium, heat and mass transfer, and chemical kinetics. Emphasis on measurement techniques, data analysis, and experimental design. Involves structured experiments, open-ended projects, and oral or written reports.",CHE
48137,CHE 250,SEPARATION PROCESSES,Spring 2018,4.0,Open,TR,1525,1640,DEWEY,2162,75,JORNE J,"CHE 113, 225, 244, or permission of instructor","Application of mass transfer and thermodynamics to chemical separation techniques. Fundamentals and design of processes, such as distillation, absorption, extraction, and crystallization. Fixed-bed operations, such as ion exchange and chromatography, and membrane processes are also considered.",CHE
48158,CHE 265,SUSTAINABLE CHEMICAL PROCESSES,Spring 2018,4.0,Open,TR,1400,1515,HYLAN,203,25,CHEN S,"Organic Chemistry I, Thermodynamics, ChemicalKinetics","Course Description:  Elements of sustainable chemical processes. Bulk and fine chemicals derived from renewable resources-- e.g.carbohydrates, animal fats, plant seeds, lignocellulose, algae, and carbon dioxide. Use of environmentally benign solvents-- e.g. ionic liquids, supercritical carbon dioxide, fluorous solvents, and liquidpolymer-- for chemical reactions and separations. Chemical reactions activated by unconventional means-- e.g. ball milling, microwave heating, and ultrasound irradiation-- requiring minimum energy, catalysts, and solvents. Polymers produced with monomers from renewable resources, designed for recovery and recycling beyond intended service. Chemical and enzymatic catalysis enhanced by process integration to minimize the need for product separation and purification. Microreactor technologies to maximize rates of heat & mass transfer, chemical reaction rates, product yields and selectivity, in addition to facilitating process control, optimization, and scale-up.",CHE
48160,CHE 266,BIOPROCESS ENGINEERING,Spring 2018,4.0,Open,MW,1150,1305,HYLAN,201,40,CONDON J,"BIO110, CHM132, CHE243 OR ME225, CHE244 or Permission of Instructor","This course will explore the bioprocesses involved in producing a biopharmaceutical product (therapeutic proteins, cell therapy products, and vaccines). The course will take a stepwise journey through a typical production process from the perspective of a Bioprocess Engineer, starting with cell culture and moving downstream through purification and final fill. Engineering concepts involved in bioreactor design and control, cell removal/recovery operations, and protein purification will be examined. The course will also provide an introduction to the analytical methods used to test biopharmaceutical products for critical quality attributes. The role of the regulatory agencies, like the US Food and Drug Administration, and the regulations that govern the industry will be introduced throughout the course in the context of the bioprocess to which they relate. Students taking the course for Upper Level BME or Graduate credit will need to complete a semester-end project.",CHE
48171,CHE 272,PROCESS DYNAMICS & CONTROL,Spring 2018,2.0,Open,MW,900,1015,B&L,106,66,CHIMOWITZ E,CHE 273,"Lectures, problem sets, and design projects. Introduction to the dynamic behavior of chemical engineering systems and to the analysis of feedback control systems. Methods of design of single feedback loops and multivariable systems are covered. (2 CRS)",CHE
48203,CHE 279,CHEMICAL ENGINEERING PRACTICE,Spring 2018,1.0,Open,F,1400,1515,DEWEY,2162,75,JORNE J,None,"Issues of relevance to the practice of chemical engineering. Topics include basic economic principles and marketing issues, ethics, plant safety, worker education and training and environmental implications in process designs. Students visit a local industry to gain perspective on the scale of a chemical process. Presentations by practicing engineers expose the versatility of a chemical engineering education.",CHE
48229,CHE 287,SURFACE ANALYSIS,Spring 2018,4.0,Open,TR,1230,1345,MEL,205,24,SHESTOPALOV A,NULL,"Graduate and advanced undergraduate course on surface-specific analytical techniques. The first few lectures of the course will cover basic thermodynamics and kinetics of solid-liquid and solid-gas interfaces, including surface energy and tension, surface forces, adsorption and chemisorption, and self-assembly. The rest of the class will focus on surface spectroscopy and microscopy, including X-ray and UV photoelectron spectroscopy, Auger spectroscopy, secondary ion mass spectrometry, IR and Raman spectroscopy/microscopy and scanning probe microscopy.",CHE
48230,CHE 288,INTRO TO ENERGY SYSTEMS,Spring 2018,4.0,Open,TR,940,1055,GAVET,310,48,YATES M,NULL,"The goal of this course is to provide a succinct introduction to the different means ofproducing energy. The first and second laws of thermodynamics are reviewed tointroduce the concepts of conservation of energy and efficiency. Then these conceptsare applied to a number of different energy technologies, including wind, hydroelectric,geothermal, fuel cells, biomass, and nuclear. For each type of technology, a technicalintroduction is given so that the student will understand the governing scientificprinciples.",CHE
48256,CHE 391,INDEPENDENT STUDY,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48281,CHE 391W,INDEPENDENT STUDY,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48294,CHE 392,TECHNICAL PRACTICUM,Spring 2018,4.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48301,CHE 393,SPECIAL ESSAY,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48316,CHE 395,RESEARCH,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48340,CHE 396,SPECIAL PROJECTS,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
83430,CHE 413,MOLECULAR SELF ASSEMBLY,Spring 2018,4.0,Open,TR,1525,1640,LCHAS,141,0,ANTHAMATTEN M,CHM 203 (or equivalent) AND CHE 225 or CHM 251 (or equivalent),"This course will provide an overview of several contemporary research topics pertaining to structured organic materials. Lectures will focus on intermolecular interactions and the thermodynamics of self-assembly. Additional lectures will introduce molecular crystals, polymer crystallinity, liquid crystals, self-assembled monolayers, surfactants, block copolymers, and biomimetic materials. Homework assignments and a brief technical presentation will be required. Advanced undergraduate students are welcome. OFFERED EVEN YEARS",CHE
78429,CHE 431,CHEMICAL REACTOR DESIGN,Spring 2018,4.0,Open,TR,1230,1345,MOREY,321,75,TENHAEFF W,"CHE 113, MTH 165, CHE 225, CHE 244","This course combines the concepts of mass balances, reaction rates, stoichiometry, and chemical equilibrium to introduce the fundamentals of chemical reactor design. Isothermal, uncatalyzed homogeneous reactions are considered initially, but more complex reactions, including heterogeneous, catalyzed reactions and biological reactions are also considered. Approaches to kinetic data acquisition and analysis techniques are presented, and then combined with knowledge of reaction mechanisms or the pseudo-state hypothesis to develop nonelementary rate laws. The course ends with nonisothermal reactor design. 400-level is for graduates only.",CHE
78412,CHE 443,FLUID DYNAMICS,Spring 2018,4.0,Open,TR,1650,1805,DEWEY,1101,120,FOSTER D,"PHY 121, MTH 164, MTH 165 (may be concurrent)","An introduction to the basic fluid flow and conservation laws of transport phenomena including the principles and applications of fluid mechanics (momentum transport) to engineering problems. Topics include a detailed analysis of conservation of mass and momentum equations, microscopic and macroscopic balances, dimensional analysis and the application of fluid flow problems to chemical engineering. 400-level is for graduates only.",CHE
80861,CHE 461,Advanced Chemical Kinetics and Reactor Design,Spring 2018,4.0,Open,MW,900,1015,DEWEY,2110E,45,POROSOFF M,NULL,"This course will acquaint the student with advanced topics in chemical kinetics and reactor design. The first half of the course will focus on kinetics from a molecular point of view, including kinetic theory of gases, collision theory and activated complex theory. The second half of the course will transition into reactor design, with topics including surface reactions and catalysis, effects of transport limitations on reaction rate and non-ideal flow in reactors. The course will conclude with emphasis on current literature in the field including applications of heterogeneous catalysis, electrocatalysis and photocatalysis.",CHE
48369,CHE 462,CELL & TISSUE ENGINEERING,Spring 2018,4.0,Open,MWF,1025,1115,B&L,269,30,AWAD H,"BME 260, CHE225, CHE243 (or ME225), CHE244, BIO210, BIO250, CHM203 or permission of instructor","This course teaches the principles of modern cell and tissue engineering with a focus on understanding and manipulating the interactions between cells and their environment. After a brief overview of Cell and Tissue Engineering, the course covers 5 areas of the field. These are: 1) Physiology for Tissue Engineering; 2) Bioreactors and Biomolecule Production; 3) Materials for Tissue Engineering; 4) Cell Cultures and Bioreactors and 5) Drug Delivery and Drug Discovery. Within each of these topics the emphasis is on analytical skills and instructors will assume knowledge of chemistry, mass transfer, fluid mechanics, thermodynamics and physiology consistent with the Cell and Tissue Engineering Track in BME. In a term project, students must present written and oral reports on a developing or existing application of Cell and Tissue Engineering. The reports must address the technology behind the application, the clinical need and any ethical implications.",CHE
48374,CHE 465,SUSTAINABLE CHEMICAL PROCESSES,Spring 2018,4.0,Open,TR,1400,1515,HYLAN,203,25,CHEN S,"Organic Chemistry I, Thermodynamics, ChemicalKinetics","Course Description:  Elements of sustainable chemical processes. Bulk and fine chemicals derived from renewable resources-- e.g.carbohydrates, animal fats, plant seeds, lignocellulose, algae, and carbon dioxide. Use of environmentally benign solvents-- e.g. ionic liquids, supercritical carbon dioxide, fluorous solvents, and liquidpolymer-- for chemical reactions and separations. Chemical reactions activated by unconventional means-- e.g. ball milling, microwave heating, and ultrasound irradiation-- requiring minimum energy, catalysts, and solvents. Polymers produced with monomers from renewable resources, designed for recovery and recycling beyond intended service. Chemical and enzymatic catalysis enhanced by process integration to minimize the need for product separation and purification. Microreactor technologies to maximize rates of heat & mass transfer, chemical reaction rates, product yields and selectivity, in addition to facilitating process control, optimization, and scale-up.",CHE
48383,CHE 466,BIOPROCESS ENGINEERING,Spring 2018,4.0,Open,MW,1150,1305,HYLAN,201,40,CONDON J,"BIO110, CHM132, CHE243 OR ME225, CHE244 or Permission of Instructor","This course will explore the bioprocesses involved in producing a biopharmaceutical product (therapeutic proteins, cell therapy products, and vaccines). The course will take a stepwise journey through a typical production process from the perspective of a Bioprocess Engineer, starting with cell culture and moving downstream through purification and final fill. Engineering concepts involved in bioreactor design and control, cell removal/recovery operations, and protein purification will be examined. The course will also provide an introduction to the analytical methods used to test biopharmaceutical products for critical quality attributes. The role of the regulatory agencies, like the US Food and Drug Administration, and the regulations that govern the industry will be introduced throughout the course in the context of the bioprocess to which they relate. Students taking the course for Upper Level BME or Graduate credit will need to complete a semester-end project.",CHE
48395,CHE 469,BIOTECHNOLOGY&BIOENGINEERING,Spring 2018,4.0,Open,R,1815,2055,GAVET,312,48,WU J,NULL,"The life science and engineering principles underlying biotechnology processes; established biotechnology processes including microbial and enzyme conversions, metabolic pathways, and fermentation kinetics; tools for biotechnology development including the recombinant DNA and monoclonal antibody techniques; emerging areas at the forefront of biotechnology, including immune technology and tissue and organ cultures.",CHE
48400,CHE 485,THERMODYNAMICS & STATISTICAL MECHANICS,Spring 2018,4.0,Open,TR,1105,1220,HUTCH,138,35,CHIMOWITZ E,NULL,"Introduction to the topic: Thermodynamics and Statistical Mechanics. In the beginning macroscopic thermodynamics including phase equilibria and stability concepts will be covered followed by material related to the principles of statistical mechanics. Applications to various modern areas of the topic will be examined including the Monte Carlo simulation method, critical phenomena and diffusion in disordered media. The course will require completion of a project as well as regular homework assignments.",CHE
48425,CHE 487,SURFACE ANALYSIS,Spring 2018,4.0,Open,TR,1230,1345,MEL,205,24,SHESTOPALOV A,NULL,"Graduate and advanced undergraduate course on surface-specific analytical techniques. The first few lectures of the course will cover basic thermodynamics and kinetics of solid-liquid and solid-gas interfaces, including surface energy and tension, surface forces, adsorption and chemisorption, and self-assembly. The rest of the class will focus on surface spectroscopy and microscopy, including X-ray and UV photoelectron spectroscopy, Auger spectroscopy, secondary ion mass spectrometry, IR and Raman spectroscopy/microscopy and scanning probe microscopy.",CHE
48433,CHE 488,INTRO TO ENERGY SYSTEMS,Spring 2018,4.0,Open,TR,940,1055,GAVET,310,48,YATES M,NULL,"The goal of this course is to provide a succinct introduction to the different means ofproducing energy. The first and second laws of thermodynamics are reviewed tointroduce the concepts of conservation of energy and efficiency. Then these conceptsare applied to a number of different energy technologies, including wind, hydroelectric,geothermal, fuel cells, biomass, and nuclear. For each type of technology, a technicalintroduction is given so that the student will understand the governing scientificprinciples.",CHE
48457,CHE 491,MASTER'S READING COURSE CHE,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48479,CHE 493,MASTER'S ESSAY,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48482,CHE 494,MASTERS INTERNSHIP,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48498,CHE 495,MASTER'S RESEARCH IN CHEM EN,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48521,CHE 496,RESEARCH SEMINAR,Spring 2018,0.0,Open,W,1525,1640,GAVET,202,0,YATES M,NULL,NULL,CHE
48539,CHE 497,TEACHING CHEM ENGR,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48573,CHE 591,READING COURSE,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48584,CHE 595,PHD RESEARCH IN CHEM ENGR,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48651,CHE 595A,PHD RESEARCH IN ABSENTIA,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48665,CHE 895,CONT OF MASTER'S ENROLLMENT,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48678,CHE 897,MASTERS DISSERTATION,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48680,CHE 897B,MASTER'S IN-ABSENTIA ABROAD,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48699,CHE 899,MASTER'S DISSERTATION,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48762,CHE 899A,MSTRS DISSERTATN IN ABSENTIA,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48777,CHE 985,LEAVE OF ABSENCE,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48786,CHE 986V,FULL TIME VISITING STUDENT,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48790,CHE 995,CONT OF DOCTORAL ENROLLMENT,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48806,CHE 997,DOCTORAL DISSERTATION,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48822,CHE 999,DOCTORAL DISSERTATION,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
16787,CHI 102,ELEMENTARY CHINESE II,Spring 2018,6.0,Open,TR,940,1055,LCHAS,141,15,PIAN P,CHI 101 or placement,This 6-credit course is the continuation of Chinese 101. Knowledge of Pinyin is required. The focus continues to be on developing listening and speaking skills with an increasing emphasis on reading and writing in ideographic characters. It aims to build a vocabulary based on 500 characters.,CHI
16793,CHI 102,ELEMENTARY CHINESE II,Spring 2018,6.0,Open,MW,1400,1515,LCHAS,161,15,HUANG T,CHI 101 or placement,This 6-credit course is the continuation of Chinese 101. Knowledge of Pinyin is required. The focus continues to be on developing listening and speaking skills with an increasing emphasis on reading and writing in ideographic characters. It aims to build a vocabulary based on 500 characters.,CHI
16850,CHI 115,CONVERSATIONAL CHINESE II,Spring 2018,2.0,Open,MW,1815,1930,DOUG,420,15,TIAN G,CHI 114 or instructor's permission,Emphasis on speaking skills with focus on current issues in Chinese culture and society. May be taken concurrently with CHI 152.,CHI
16868,CHI 116,INTRO CLASSICAL CHINESE II,Spring 2018,4.0,Open,TR,1525,1640,DOUG,419,0,WEBER E,"CHI 113, or instructor's permission","This course is a continuation of CHI 113. Students will continue to study the grammar and construction of Classical Chinese language—the written form that prevailed in China for centuries, into the early twentieth century when it was gradually replaced by vernacular writing. Emphasis will be on learning to read Classical Chinese texts, but in-class exercises will also include pronunciation and writing in Classical Chinese in order to ensure student comprehension.",CHI
16873,CHI 152,INTERMEDIATE CHINESE II,Spring 2018,6.0,Open,TR,1105,1220,LCHAS,122,15,PIAN P,CHI 151 or placement,"Continuation of Chinese 151. Supplementary materials will include short selections from contemporary Chinese writings. Written compositions in Chinese are required. A study of modern colloquial and literary styles, drawn from contemporary writings, readings, and movies scripts in material of social and cultural interests. Basic grammar and syntax will be constantly reviewed. Special emphasis will be devoted to the expansion of reading vocabulary, sentence patterns, writing and oral skills.",CHI
16884,CHI 152,INTERMEDIATE CHINESE II,Spring 2018,6.0,Open,MW,1230,1345,LCHAS,121,15,HUANG T,CHI 151 or placement,"Continuation of Chinese 151. Supplementary materials will include short selections from contemporary Chinese writings. Written compositions in Chinese are required. A study of modern colloquial and literary styles, drawn from contemporary writings, readings, and movies scripts in material of social and cultural interests. Basic grammar and syntax will be constantly reviewed. Special emphasis will be devoted to the expansion of reading vocabulary, sentence patterns, writing and oral skills.",CHI
16914,CHI 203,ADVANCED INTERMEDIATE CHINESE II,Spring 2018,4.0,Open,TR,1230,1345,LCHAS,122,15,PIAN P,CHI 202 or placement,"This course covers various aspects of contemporary Chinese culture as found in magazines, journals, television, film and videos.  Class taught in Chinese.",CHI
16923,CHI 206,ADVANCED CHINESE II,Spring 2018,4.0,Open,TR,1400,1515,LCHAS,143,15,HUANG T,CHI 205 or placement,"Based on a Chinese culture heritage course, taught in Chinese. Focus on reading, writing and demonstrating in Chinese with power point.",CHI
79881,CHI 216,"Writing Discontentment: Political Turmoil, Social Critique and Civic Responsibility in Late Qing Literature (readings in translation)",Spring 2018,4.0,Open,TR,1105,1220,DOUG,420,0,WEBER E,NULL,"The final decades of China's Qing dynasty (1644­-1911) bore witness to great political, economic, and social change. Periods of inter­ethnic tensions, famine, rebellion, war, semi-colonization, and finally revolution all contributed to a rapidly changing landscape for the subjects of the Qing dynasty. In this class, we will read (in translation) prominent works of fiction and nonfiction from the 19th and early 20th centuries, paying particular attention to the emergence of class, racial, ethnic, and nationalist consciousnesses; tropes of Qing corruption and moral decay; discourses of “modernity”; and the growing belief that literacy and popular fiction would play a vital role in the development of post-dynastic civic society.",CHI
16960,CHI 274,Chinese Religions,Spring 2018,4.0,Open,TR,1400,1515,RRLIB,442,15,CHAO S,NULL,"This is a survey course on religious traditions in China covering Buddhist, Daoist, and popular religion, while Confucian theorization and ritualization of ethics will also be included.  The course aims at broadening your understanding of religion in general and deepening your conception of China as a cultural entity.",CHI
16971,CHI 390,SUPERVISED TEACHING,Spring 2018,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHI
17022,CHM 132,"CHM CONCEPTS, SYSTEMS, PRACTICE II",Spring 2018,5.0,Open,TR,1105,1220,HUTCH,141,270,BREN K,CHM 131 or equivalent,"A continuation of Chemical Concepts, Systems and Practices I, emphasizing molecular and macroscopic approaches to chemical systems with examples concerned with life sciences, energy and the environment. In addition to the main lectures each week, there is a lab, lab lecture and small-group workshop each week. You must also register for the lab lecture and laboratory prior to the start of the semester. Workshops are offered at multiple times during the week and assigned during the first week of classes.  Topics covered include: thermodynamics, chemical kinetics, electrochemistry, nuclear chemistry, properties of atoms, atomic structure, and chemical bonding.   Lab fee: $120/billed.",CHM
17035,CHM 132,"CHM CONCEPTS, SYSTEMS, PRACTICE II",Spring 2018,5.0,Open,MWF,1025,1115,HUTCH,141,270,MCCAMANT D,CHM 131 or equivalent,"A continuation of Chemical Concepts, Systems and Practices I, emphasizing molecular and macroscopic approaches to chemical systems with examples concerned with life sciences, energy and the environment. In addition to the main lectures each week, there is a lab, lab lecture and small-group workshop each week. You must also register for the lab lecture and laboratory prior to the start of the semester. Workshops are offered at multiple times during the week and assigned during the first week of classes.  Topics covered include: thermodynamics, chemical kinetics, electrochemistry, nuclear chemistry, properties of atoms, atomic structure, and chemical bonding.   Lab fee: $120/billed.",CHM
