crn,cname,title,semester,credit,status,schedule,begin,end,building,room,capacity,professor,preq,desc,major 
51170,CSC 457,COMPUTER NETWORKS,Fall 2017,4.0,Open,MW,1650,1805,CSB,601,40,BISWAS T,CSC 252,"Introduction to computer networks and computer communication: Architecture and Protocols:. Design of protocols for error recovery, reliable delivery, routing and congestion control. Store-and-forward networks, satellite networks, local area networks and locally distributed systems. Case studies of networks, protocols and protocol families. Emphasis on software design issues in computer communication.",CSC
86277,CSC 461,Database Systems,Fall 2017,4.0,Open,MW,1230,1345,CSB,601,45,BISWAS T,CSC172; CSC 173 recommended,"This course presents the fundamental concepts of database design and use. It provides a study of data models, data description languages, and query facilities including relational algebra and SQL, data normalization, transactions and their properties, physical data organization and indexing, security issues and object databases. It also looks at the new trends in databases. The knowledge of the above topics will be applied in the design and implementation of a database application using a target database management system as part of a semester-long group project.",CSC
84689,CSC 464,Computer Audition,Fall 2017,4.0,Open,TR,1230,1345,MEL,224,0,DUAN Z,"ECE 246/446 or ECE 272/472 or other equivalent signal processing courses, and Matlab programming. Knowledge of machine learning techniques such as Markov models, support vector machines is also helpful, but not required.","Computer audition is the study of how to design a computational system that can analyze and process auditory scenes. Problems in this field include source separation (splitting audio mixtures into individual source tracks), pitch estimation (estimating the pitches played by each instrument), streaming (finding which sounds belong to a single event/source), source localization (finding where the sound comes from) and source identification (labeling a sound source).",CSC
84250,CSC 466,Introduction to Parallel Computing Using GPUs,Fall 2017,4.0,Open,MW,1650,1805,CSB,523,0,PAI S,"ECE 200, or ECE 216, or ECE 201/401, or equivalent. Familiarity with assembly language and C programming language. Instructor approval","GPU micro-architecture, including global memory, constant memory, texture memory, SP, SM, scratchpad memory, L1 and L2 cache memory, multi-ported memory, register file, and task scheduler. Parallel programming applications to  parallel sorting, reduction, numeric iterations, fundamental graphics operations such as ray tracing. Desktop GPU programming using Nvidia's CUDA (Compute-Unified Device Architecture). CPU/GPU cooperative scheduling of partially serial/partially parallel tasks. No midterms or written exams. Course consists of seven hands-on projects using CUDA.",CSC
90062,CSC 481,Introduction to Cryptography,Fall 2017,4.0,Open,TR,1400,1515,CSB,632,25,NELSON R,"MTH 150 or MTH 162), AND (CSC 171 or prior programming experience)",The modern study of cryptography investigates techniques for facilitating interactions between distrustful entities. In this course we introduce some of the fundamental concepts of this study. Emphasis will be placed on the foundations of cryptography and in particular on precise definitions and proof techniques.,CSC
90960,CSC 482,DESIGN & ANALYSIS OF EFFICIENT ALGORITHMS,Fall 2017,4.0,Open,TR,1105,1220,WEGMN,1400,130,STEFANKOVIC D,(MTH 150 AND CSC172) OR MTH172.,"How does one design programs and ascertain their efficiency? Divide-and-conquer techniques, string processing, graph algorithms, mathematical algorithms. Advanced data structures such as balanced tree schemes. Introduction to NP-completeness and intractable combinatorial search, optimization, and decision problems.",CSC
51164,CSC 486,COMPUTATIONAL COMPLEXITY,Fall 2017,4.0,Open,MW,1400,1515,CSB,632,30,HEMASPAANDRA,CSC 280,"The difference between computable and uncomputable problems andbetween feasible and infeasible problems.  Regarding the latter, what properties of a problem make it computationally simple?  What properties of a problem may preclude its having efficient algorithms? How computationally hard are problems?  Complete sets and low information content; P=NP?; unambiguous computation and one-way functions; reductions relating the complexity of problems; complexity classes and hierarchies.",CSC
50844,CSC 490,SUPERVISED TEACHING,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
50857,CSC 491,INDEPENDENT STUDY,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
51153,CSC 494,MASTERS INTERNSHIP,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
50866,CSC 495,MS Research in CSC,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
90351,CSC 495A,MASTERS RESEARCH IN ABSENTIA,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
51141,CSC 530,METHODS IN DATA-ENABLED RESEARCH INTO HUMAN BEHAVIOR AND ITS COGNITIVE AND NEURAL MECHANISMS,Fall 2017,4.0,Open,MW,1025,1140,MEL,269,15,KAUTZ H; JACOBS R,none,"This course provides a hand-on introduction to experimental and analytical methods in cognitive science and artificial intelligence. Each year, it offers three modules from a rotating list, including topics such as brain imaging, computational linguistics, and computer vision. The course is open to graduate students in any discipline. The course is recommended for who intend to pursue research in the the intersection of cognitive science and computer science, but prior experience in those fields is not required. It is required for students supported by the BCS/CS NRT graduate training grant. The modules are on Bayesian neuroscience, computational models in cognitive science, and natural language dialog systems.",CSC
88679,CSC 573,Topics in Systems for Heterogeneous Architectures,Fall 2017,4.0,Open,TR,1230,1345,WEGMN,1009,14,PAI S,CSC 252; CSC 254; CSC 256 recommended,"Modern computer systems are increasingly designed as a CPU + accelerator combination, where the accelerator may be a device such asa graphics processing unit (GPU).  Many basic systems abstractions such as multiprocessing, virtual memory, I/O, etc., are either poorlysupported or not supported at all by these systems.  Many open questions remain on how to provide these abstractions on thesesystems.  This course will survey a selection of topics related to efforts at providing programmers of these heterogeneous systems all the abstractions they currently take for granted on the CPU.  The focus will be on CPU+GPU systems, although no knowledge of GPUs is necessary.  Prior knowledge of computer architecture, operatingsystems, and programming languages is required. This course will introduce GPU programming, discuss current research papers on relevant topics and require students to design and execute a project.",CSC
84284,CSC 575,Intervention Strategies for Health Applications,Fall 2017,4.0,Open,TR,940,1055,HYLAN,203,20,HOQUE M,"CSC 242, CSC 446 or the permission of the instructor","Health technologies have come a long way. Even using the sensors available in a cell phone, we can now track our heart rate, hemoglobin level, the severity of jaundice, or even monitor the progression of Parkinson disease. Now the next question is, how to do we go from prediction, tracking, and diagnosis of a condition to successfully intervene? How do we harness the data to further empower the end users to be in control of their health?In this course, we will study the latest intervention strategies specifically in the context of health applications. Students are expected lead class discussions and complete a final project.",CSC
51366,CSC 577,ADV. TOP. IN COMP VISION,Fall 2017,4.0,Open,MW,1400,1515,CSB,601,45,XU C,CSC 249/449 or CSC 246/446 or CSC 298/578 (Deep Learning and Graphical Models) or permission of the instructor.,"This course covers advanced research topics in computer vision with an emphasis on learning structured representations and embeddings. Approaches for learning from unimodal (e.g., images and videos), and multimodal data (e.g., vision and language, vision and audio) will be covered and include topics from structured predications, deep learning and others. The course will be a mix of lecture, student presentation and discussion.",CSC
50898,CSC 591,INDEPENDENT STUDY,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
50903,CSC 594,INTERNSHIP,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
50912,CSC 595,PHD RESEARCH IN CSC,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
51106,CSC 595A,PHD RESEARCH IN ABSENTIA,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
51311,CSC 595B,PHD RSRCH IN ABSENTIA ABROAD,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
50492,CSC 597,COMPUTER SCIENCE COLLOQUIUM,Fall 2017,0.0,Open,M,1150,1305,WEGMN,1400,0,NULL,NULL,NULL,CSC
51092,CSC 895,CONT OF MASTER'S ENROLLMENT,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
50508,CSC 897,MASTERS DISSERTATION,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
51085,CSC 897A,MASTERS DISSRTTN IN ABSENTIA,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
50545,CSC 899,MASTER'S DISSERTATION,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
50559,CSC 985,LEAVE OF ABSENCE,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
50562,CSC 986V,FULL TIME VISITING STUDENT,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
51071,CSC 995,CONT OF DOCTORAL ENROLLMENT,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
50577,CSC 997,DOCTORAL DISSERTATION,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
50586,CSC 997A,DOCT DISSERTATN IN ABSENTIA,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
50590,CSC 999,DOCTORAL DISSERTATION,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
20681,CSP 171,SOCIAL AND EMOTIONAL DEVELOPMENT,Fall 2017,4.0,Open,TR,1400,1515,HUTCH,141,215,ELENBAAS L,NULL,"An examination of the interpersonal, emotional, cognitive, and environmental factors that influence children's social and emotional development from early infancy through late adolescence.",CSP
20694,CSP 171W,SOCIAL AND EMOTIONAL DEVELOPMENT,Fall 2017,0.5,Open,TBA,NULL,NULL,NULL,NULL,0,ELENBAAS L,NULL,Fulfills Upper-Level Writing Requirement,CSP
20705,CSP 181,THEORIES OF PERSONALITY AND PSYCHOTHERAPY,Fall 2017,4.0,Open,MW,1525,1640,HOYT,AUD,150,NIEMIEC C,NULL,"A survey of psychodynamic, existential, and empirical approaches to personality and psychotherapy. IMPORTANT: The content of this course can inspire personal growth and self-understanding to the extent that students actively wrestle with and apply the material to their own experience; as a result, this course is designed as a “hybrid” course that combines online learning with traditional face-to-face learning in the form of small-group discussions.",CSP
20789,CSP 181W,THEORIES OF PERSONALITY AND PSYCHOTHERAPY,Fall 2017,0.5,Open,TBA,NULL,NULL,NULL,NULL,0,NIEMIEC C,NULL,Fulfills Upper-Level Requirement,CSP
20791,CSP 210,SOCIAL COGNITION,Fall 2017,4.0,Open,MW,1400,1515,GRGEN,108,48,JAMIESON J,PSY101 recommended,"Social cognition combines classic social psychology with methods and theories from cognitive psychology and neuroscience to study how people make sense of each other and the social world. We will examine how the social environment influences cognitive processes such as attention, heuristics, and appraisals, and how these processes in turn affect decisions, behaviors, and health. We will critically evaluate research on a variety of topics, such as emotion regulation, stereotyping and prejudice, and stress and decision making.",CSP
20809,CSP 210W,SOCIAL COGNITION,Fall 2017,0.5,Open,TBA,NULL,NULL,NULL,NULL,0,JAMIESON J,NULL,Fulfills Upper-Level Requirement,CSP
20814,CSP 219,RESEARCH METHODS IN PSYCHOLOGY,Fall 2017,4.0,Open,TR,940,1055,MEL,224,0,ROGGE R,NULL,"An introduction to the basic concepts, logic, and procedures needed to do psychological research. Hands-on experience with all major phases of the research process is provided, including: surveying the existing literature, developing research hypotheses, collecting and analyzing data, and reporting the results in manuscript form.Fulfills upper level writing requirement.",CSP
20823,CSP 263,RELATIONSHIP PROCESS & EMOTIONS,Fall 2017,4.0,Open,MW,1400,1515,MEL,221,75,REIS H,"PSY 161, PSY 171, OR PSY 181","Relationships are among the most important endeavors of human activity. In the past three decades, extensive theory and research has been devoted to understanding the processes that regulate thoughts, feelings, and behavior in meaningful relationships with friends, family, and romantic partners. We will review scientific research on important topics such as attraction, attachment, emotion, intimacy, conflict resolution, relationship development and deterioration, and the impact of relationships on physical health and emotional well-being.",CSP
20837,CSP 263W,RELATIONSHIP PROCESS AND EMOTIONS,Fall 2017,0.5,Open,TBA,NULL,NULL,NULL,NULL,0,REIS H,NULL,Fulfills Upper-Level Requirement,CSP
20846,CSP 267,PSYCHOLOGY OF GENDER,Fall 2017,4.0,Open,TR,1400,1515,MEL,203,120,ESTRADA M,NULL,"Exploration of the ways males and females differ in interaction, theories of development of sex differences, consequences for social change.",CSP
20858,CSP 267W,PSYCHOLOGY OF GENDER,Fall 2017,0.5,Open,TBA,NULL,NULL,NULL,NULL,0,ESTRADA M,NULL,Fulfills Upper-Level Writing Requirement,CSP
20860,CSP 274W,Communicating Your Professional Identity in Psychology,Fall 2017,2.0,Open,W,1400,1515,LCHAS,122,15,PHILLIPS K,Completion of the Primary Writing Requirement.,"This interactive course teaches “real life” communication skills and strategies that help students present their best professional selves and develop a fulfilling career. Students will explore and articulate their internship, career and graduate school goals for distinct audiences and purposes as they develop a professional communication portfolio of materials such as resumes, cover letters, statements of purpose, electronic communications, elevator pitches, project descriptions and abstracts, and online profiles (i.e., LinkedIn). Students will revise and refine their written and spoken work across the semester based on feedback from peers, instructors, and alumni. By the semester’s end, students will have gained extensive experience with the communication skills expected in today’s competitive environment. The class can be used to fulfill 1 of the 2 required Upper-Level Writing experiences for psychology majors; all others require permission of the instructor.",CSP
20885,CSP 280,CLINICAL PSYCHOLOGY,Fall 2017,4.0,Open,TR,940,1055,MEL,221,55,STARR L,"PSY 101, PSY 282, or PSY 289","An introduction to the field of clinical psychology. Students are exposed to prevalent theoretical and research models, as well as approaches and research findings to assessment and diagnosis, and treatment modalities.",CSP
20892,CSP 280W,CLINICAL PSYCHOLOGY,Fall 2017,0.5,Open,TBA,NULL,NULL,NULL,NULL,0,STARR L,NULL,Fulfills upper-level writing requirement.,CSP
20907,CSP 289,DEVELOPMENTAL CHILD PSYCHOPATHOLOGY,Fall 2017,4.0,Open,TR,1230,1345,MOREY,321,125,GHERA M,PSY 101,"Presents theory, research, assessment, and intervention in child and adolescent psychological disorder. Contributions of the normal developmental perspective to understanding psychopathology and risk, and vice versa, are emphasized.",CSP
20915,CSP 289W,DEVELOPMENTAL CHILD PSYCHOPATHOLOGY,Fall 2017,0.5,Open,TBA,NULL,NULL,NULL,NULL,0,GHERA M,NULL,Fulfills Upper-Level Writing Requirement.,CSP
20921,CSP 301W,TEACHING PSYCHOLOGY,Fall 2017,6.0,Open,M,1650,1930,MEL,352,15,NIEMIEC C,NULL,In-depth consideration of topics in psychology and their communication. PSY 101 is a lab for this course.,CSP
20939,CSP 310W,HONORS RESEARCH,Fall 2017,4.0,Open,TBA,NULL,NULL,NULL,NULL,15,GLENN C; BENNETTO L,NULL,Development and conduct of research leading to the Honors Thesis.,CSP
21742,CSP 325W,SUICIDE AND SELF-INJURY,Fall 2017,4.0,Open,W,900,1140,MEL,366,12,GLENN C,NULL,"Why do people engage in behaviors that are intentionally harmful to themselves? And why, at the extreme, would someone make the decision to end their life? These are questions that have puzzled scholars and scientists for thousands of years. This seminar course will explore our understanding of suicide and self-injury. Topics will include epidemiology, theories and models, assessment and identification, prediction, treatment, and prevention of these behaviors. Email instructor for application.",CSP
90807,CSP 330,RES:SOCIAL COG DEVELOPMENT,Fall 2017,2.0,Open,TBA,NULL,NULL,NULL,NULL,0,ELENBAAS L,NULL,NULL,CSP
92046,CSP 350,RESEARCH: MARITAL SEMINAR,Fall 2017,2.0,Open,TBA,NULL,NULL,NULL,NULL,10,ROGGE R,NULL,NULL,CSP
20942,CSP 351,RESEARCH IN DEVELOPMENT NEUROPSYCHOLOGY,Fall 2017,4.0,Open,TBA,NULL,NULL,NULL,NULL,15,BENNETTO L,NULL,"This course provides guided, direct research experiences in developmental neuropsychology, with a particular focus on autism and other developmental disabilities.",CSP
21686,CSP 369,RESEARCH IN HUMAN MOTIVATION,Fall 2017,4.0,Open,TBA,NULL,NULL,NULL,NULL,15,NIEMIEC C,NULL,NULL,CSP
88737,CSP 370,YOUTH RISK & RESILIENCE RES,Fall 2017,2.0,Open,TBA,NULL,NULL,NULL,NULL,10,GLENN C,NULL,NULL,CSP
21804,CSP 372,SOCIAL STRESS RESEARCH,Fall 2017,2.0,Open,TBA,NULL,NULL,NULL,NULL,20,JAMIESON J,NULL,NULL,CSP
20968,CSP 373,EXPLORING RESEARCH IN SOCIAL PSYCHOLOGY I,Fall 2017,4.0,Open,TBA,NULL,NULL,NULL,NULL,35,ELLIOT A,NULL,First-hand team experience with ongoing research in social psychology areas.,CSP
20973,CSP 373W,EXPLORING RESEARCH IN SOCIAL PSYCHOLOGY I,Fall 2017,0.5,Open,TBA,NULL,NULL,NULL,NULL,35,ELLIOT A,NULL,First-hand team experience with ongoing research in social psychology areas.,CSP
20984,CSP 377,EXPLORING RESEARCH IN FAMILY PSYCHOLOGY,Fall 2017,4.0,Open,W,1025,1140,MEL,474,0,DAVIES P,NULL,"Provides guided, direct, research experiences in investigating the interplay between family relationships and children’s social and emotional development. Emphasis is placed on gaining knowledge in translating theories (e.g., family systems theory) into empirically testable hypotheses and designing research methods and techniques to test predictions.",CSP
83528,CSP 383,MORAL DEVELOPMENT,Fall 2017,4.0,Open,T,1400,1640,MEL,366,15,SMETANA J,NULL,"This seminar focuses on the psychological study of moral development. Different theoretical approaches to morality and related empirical research are discussed. The primary focus is from a developmental psychology perspective, but philosophicaland educational issues also are considered.",CSP
21001,CSP 391,INDEPENDENT STUDY,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSP
21074,CSP 394,INTERNSHIP,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSP
21083,CSP 395,HONORS SEMINAR,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSP
21095,CSP 396,RESEARCH IN SOCIAL PSYCH,Fall 2017,4.0,Open,TBA,NULL,NULL,NULL,NULL,0,ZUCKERMAN M,NULL,Consideration of recent experimental and theoretical contributions in several selected areas of psychology.,CSP
21100,CSP 396,RESEARCH:CHILD&ADOLESCNT DEV,Fall 2017,4.0,Open,TBA,NULL,NULL,NULL,NULL,0,SMETANA J,NULL,Consideration of recent experimental and theoretical contributions in several selected areas of psychology.,CSP
21111,CSP 396,RELATIONSHIPS RESEARCH,Fall 2017,4.0,Open,TBA,NULL,NULL,NULL,NULL,0,REIS H,NULL,Consideration of recent experimental and theoretical contributions in several selected areas of psychology.,CSP
21133,CSP 396,RES: DEPRESSION & ANXIETY,Fall 2017,4.0,Open,TBA,NULL,NULL,NULL,NULL,0,STARR L,NULL,Consideration of recent experimental and theoretical contributions in several selected areas of psychology.,CSP
21144,CSP 396,RES: YOUTH RISK & RESILIENCE,Fall 2017,4.0,Open,TBA,NULL,NULL,NULL,NULL,0,GLENN C,NULL,Consideration of recent experimental and theoretical contributions in several selected areas of psychology.,CSP
21157,CSP 396,RESEARCH: FAMILY PSYCHOLOGY,Fall 2017,4.0,Open,TBA,NULL,NULL,NULL,NULL,0,STURGE-APPLE,NULL,Consideration of recent experimental and theoretical contributions in several selected areas of psychology.,CSP
21166,CSP 396,RESEARCH: MARITAL SEMINAR,Fall 2017,4.0,Open,TBA,NULL,NULL,NULL,NULL,0,ROGGE R,NULL,Consideration of recent experimental and theoretical contributions in several selected areas of psychology.,CSP
92874,CSP 396,RESEARCH:CHILD&ADOLESCNT DEV,Fall 2017,4.0,Open,TBA,NULL,NULL,NULL,NULL,10,ELENBAAS L,NULL,Consideration of recent experimental and theoretical contributions in several selected areas of psychology.,CSP
21179,CSP 398,RESEARCH IN MOTIVATION,Fall 2017,4.0,Open,TBA,NULL,NULL,NULL,NULL,15,ZUCKERMAN M,NULL,NULL,CSP
21182,CSP 495,MASTER'S RESEARCH,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSP
21205,CSP 504,DATA ANALYSIS I,Fall 2017,3.0,Open,TR,900,1055,MEL,474,15,ZUCKERMAN M,NULL,"Issues of data analysis in experimental research. The course focuses on parametric techniques, specifically analysis of variance. Topics covered include simple and complex designs for between and within subjects factors, including mixed designs; analysis of covariance and trend and contrasts. The course includes a lab in which students are taught to use a popular statistical package for data analysis",CSP
89514,CSP 515,HIERARCHICAL LINEAR MODELING,Fall 2017,3.0,Open,T,1100,1400,MEL,474,18,ROGGE R,NULL,NULL,CSP
21236,CSP 516,STRUCTURAL EQUATN MODELING I,Fall 2017,3.0,Open,M,1200,1430,MEL,352,15,HANDLEY E,NULL,NULL,CSP
21220,CSP 553,SEMINAR IN SOCIAL PSYCHOLOGY,Fall 2017,3.0,Open,M,930,1200,MEL,474,15,REIS H,NULL,"An advanced overview of the field. Attitudes, interpersonal influence, attraction, aggression, social comparison, leadership, prejudice, and methodology",CSP
21849,CSP 568,PSYCHOLOGY OF HEALTH,Fall 2017,3.0,Open,W,1000,1230,MEL,418,15,ZUCKERMAN M,NULL,"The seminar will be a review of psychological factors related to health and well-being. Such factors might include social support, money, discrimination, stress, compassion and forgiving, self-esteem, etc. We will also discuss the nature of happiness and well-being.",CSP
21662,CSP 570,CLINICAL ASSESSMENT I,Fall 2017,3.0,Open,MW,1030,1200,MEL,352,15,BENNETTO L,NULL,NULL,CSP
21247,CSP 575,PSYCHOPATHOLOGY I,Fall 2017,3.0,Open,W,1300,1530,MEL,352,15,STARR L,NULL,"Examines psychopathology of childhood and adulthood from a developmental perspective that encompasses the study of both normal and abnormal development. Topics covered include: taxonomic, definitional, and epidemiological issues; mental retardation; autism; child maltreatment; affective disorders; schizophrenia; resilience; and ethical considerations in conducting research.",CSP
21784,CSP 583,MORAL DEVELOPMENT,Fall 2017,3.0,Open,T,1400,1640,MEL,366,15,SMETANA J,NULL,"This seminar focuses on the psychological study of moral development. Different theoretical approaches to morality and related empirical research are discussed. The primary focus is from a developmental psychology perspective, but philosophicaland educational issues also are considered.",CSP
21254,CSP 584,PSYCHOTHERAPY PRACTICUM I,Fall 2017,3.0,Open,F,900,1200,UCC,309,15,NULL,NULL,NULL,CSP
21263,CSP 588,CLINICAL PRECEPTORIAL,Fall 2017,3.0,Open,TBA,NULL,NULL,NULL,NULL,0,BENNETTO L,NULL,NULL,CSP
21291,CSP 592,INDEPENDENT READING COURSE,Fall 2017,3.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSP
21645,CSP 593,SPECIAL PROBLEMS,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSP
21309,CSP 594,INTERNSHIP RESEARCH,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSP
21314,CSP 595,PHD RESEARCH,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSP
21422,CSP 595A,PHD RESEARCH IN ABSENTIA,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSP
21435,CSP 598,SEMINAR IN TEACHING,Fall 2017,3.0,Open,TBA,NULL,NULL,NULL,NULL,0,REIS H,NULL,NULL,CSP
21441,CSP 598,SEMINAR IN TEACHING,Fall 2017,3.0,Open,TBA,NULL,NULL,NULL,NULL,0,ESTRADA M,NULL,NULL,CSP
21453,CSP 895,CONT OF MASTER'S ENROLLMENT,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSP
21464,CSP 899,MASTER'S DISSERTATION,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSP
21470,CSP 985,LEAVE OF ABSENCE,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSP
21488,CSP 986V,FULL TIME VISITING STUDENT,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSP
94585,CSP 987V,PART-TIME VISITING STUDENT,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSP
21624,CSP 995,CONT OF DOCTORAL ENROLLMENT,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSP
21497,CSP 997,DOCTORAL DISSERTATION,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSP
21529,CSP 997A,DOCT DISSERTATN IN ABSENTIA,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSP
21530,CSP 999,DOCTORAL DISSERTATION,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSP
21594,CSP 999A,DOCTORAL DISSERTATION IN ABSENTIA,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSP
21861,CVS 110,NEURAL FOUNDATIONS OF BEHAVIOR,Fall 2017,4.0,Open,TR,940,1055,HUTCH,141,0,DAVIS K,None,"Introduces the structure and organization of the brain, and its role in perception, movement, thinking, and other behavior. Topics include the brain as a special kind of computer, localization of function, effects of brain damage and disorders, differences between human and animal brains, sex differences, perception and control of movement, sleep, regulation of body states and emotions, and development and aging.",CVS
21917,CVS 151,PERCEPTION & ACTION,Fall 2017,4.0,Open,TR,1105,1220,DEWEY,1101,0,TADIN D,BCS 110 or BCS 111,"Explores how the biology of our senses shapes perceptual experiences of reality. Emphasizes sense of sight primarily and hearing secondarily. An important theme is that our sensory systems play a crucial role in the execution of coordinated movements of our bodies, as we navigate in, and interact with, the environment.",CVS
21926,CVS 391,INDEPENDENT STUDY,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CVS
21934,CVS 395,RESEARCH IN VISUAL SCIENCE,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CVS
21943,CVS 491,MASTER'S READINGS,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CVS
21999,CVS 493,MASTER'S SPECIAL TOPICS,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CVS
21951,CVS 495,MASTER'S RESEARCH,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CVS
81032,CVS 504,SENSORY SYSTEMS,Fall 2017,3.0,Open,TBA,NULL,NULL,NULL,NULL,0,DEANGELIS G; MITCHELL J,NULL,"An introduction to the functioning of the senses and the physiological mechanisms underlying them. Topics include vision, audition, somatosensation, the vestibular system, guestation and olfaction, with an emphasis on the general principles that govern mammalian sensory systems.",CVS
21965,CVS 528,SPECIAL TOPICS IN VISION,Fall 2017,3.0,Open,TBA,NULL,NULL,NULL,NULL,0,TADIN D,NULL,"Advanced graduate seminar on a chose problem in vision sciences.  In previous years, topics have included motion perception, stereopsis, color vision and visuo-motor control.  Readings for the course are drawn from the scientific literature in the topic being covered.  Students are typically required to lead discussions on papers.",CVS
21978,CVS 591,PHD READINGS,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CVS
22007,DAN 104,CONTACT IMPROVISATION I,Fall 2017,2.0,Open,TR,1400,1515,OBRN,DANCE,20,WOOD R,NULL,"Rooted in dance, martial arts and studies of body development and awareness. A duet form where partners use weight, momentum, and inertia to move each other freely through space.  Solo and duet skills, rolling, falling, balance, counter-balance, jumping, weight sharing, spirals explored. Skill work combined with more open dancing in a supportive and focused environment. No previous dance training required.",DAN
22015,DAN 114,INTRODUCTION TO YOGA,Fall 2017,2.0,Open,TR,1650,1805,SPURR,DANCE,30,COLNER M,NULL,"Yoga is defined as “union”, the uniting together of ourselves in all aspects- body, mind, heart, spirit. This class introduces the student to a hatha yoga method which integrates a dynamic and engaging approach to living through practicing “on and off the mat.” The goal of this class is to learn how to create a deeper, more enlivened relationship to one’s self through honoring one’s abilities and limitations, while growing one’s skills and sensitivity in the supportive environment of the class community. Students will engage with principles of attitude, alignment and action in a full range of hatha yoga poses, breathing techniques, readings on yoga philosophy, reflection, journaling and discussion. Through this ongoing process, students of yoga are encouraged to cultivate a more expansive and clear perception of self and others. Attendance in selected workshops and performances are required.",DAN
