crn,cname,title,semester,credit,status,schedule,begin,end,building,room,capacity,professor,preq,desc,major 
11287,ANT 207,RADICAL SOCIAL THEORY,Fall 2019,4.0,Open,T,1525,1805,LATT,441,25,GIBSON T,NULL,This course examines the arguments and the rhetoric of radical thinkers who have tried to change the world rather than just interpret it since the revolutions of 1848,ANT
86926,ANT 220,PERSONHOOD,Fall 2019,4.0,Open,MW,1400,1515,LCHAS,141,25,SEARLE L,NULL,"What is a person?  Is the autonomous individual a Western invention?  What other forms of personhood might there be?  In this course we will explore the nature of personhood and changing definitions of what personhood is.  We will read classic accounts of personhood alongside ethnographies that highlight the ways in which social values, practices, and institutions have shaped who and what people think they are.  We will also examine how both scholarly ideas and everyday practices about personhood have changed in response to major political and economic shifts, particularly post-colonialism, feminism, and globalization.  At the end of the course we will examine ontological ideas about personhood: when does a person start or stop being one?  How are technologies and things used to constitute people?  In addition to readings, we will view ethnographic and popular films and analyze a range of contemporary media",ANT
86392,ANT 226,CULTURE AND CONSUMPTION,Fall 2019,4.0,Open,TR,1400,1515,LCHAS,103,25,FOSTER R,ANT 101 helpful,This course explores anthropological approaches to the study of mass consumption and material culture. Specific topics for investigation will include: possessions and personhood; the history of modern consumerism in the West; and the globalization of markets. The course will address these and other topics through case studies of everyday items of food and drink. Students will be required to develop and present a brief research project; students registered for ANT 226 will be asked to do projects on food-related issues. Projects may make use of ethnographic and/or historical methods and/or primary research materials,ANT
86980,ANT 232,INDIGENOUS PEOPLE'S MOVEMENT,Fall 2019,4.0,Open,MW,1650,1805,LATT,441,25,GIBSON T,NULL,"This course explores the legal, political, and philosophical dimensions of the concept of indigenous people; how it differs from overlapping concepts such as peasantry, race, ethnicity, language, culture, and religion; how its definition varies according to the history of colonialism in different parts of the world; and why this movement gained momentum after the end of the Cold War.",ANT
11255,ANT 233,Cultural Politics of Prison Towns,Fall 2019,4.0,Open,M,1400,1640,LATT,441,20,DOUGHTY K; DUBLER J,NULL,"Rochester sits in one of the world’s most explicitly carceral landscapes, with more than a dozen state prisons within a 90 min drive. This co-taught course is a collaborative ethnographic research project designed to examine how the presence of prisons in towns around Rochester reflects and shapes the political, economic, and cultural lives of those who live in the region. Students will be introduced to methods and practices of ethnography and conduct firsthand research on the cultural politics of prison towns. Through assigned reading, students will learn about the history, sociology, and cultural logics of Rochester and the wider region, and of mass incarceration. What does a prison mean for a person living near one?  How does the presence of prisons shape people’s notions of justice, citizenship, and punishment? How do these nearby but largely invisible institutions shape the ways that we live in Rochester? Recommended prior courses: Introduction to Cultural Anthropology or Incarceration Nation",ANT
11261,ANT 257,CHINESE SOCIETY AFTER MAO,Fall 2019,4.0,Open,MW,1230,1345,HYLAN,105,25,SUM C,NULL,"This course examines the dramatic changes that have occurred in the People’s Republic of China in the last forty years from the viewpoint of the people who lived through those changes. We will look at the implications of China’s transforming political economy for daily life and work. We will start with questioning and deconstructing some popular misunderstandings about China. We will then turn to reading about the lives and struggles of the vast but often marginalized populations, including rural inhabitants, ethnic minorities, and migrant workers. We will also discuss the present and future development of China’s global role and democratic trajectory, and the opportunities and challenges encountered by post-reform China and its ruling regime in the midst of economic transition and globalization. The course aims to introduce students—regardless of prior knowledge in East Asia and cultural anthropology—to analytical tools/vocabulary to engage in meaningful conversations about Chinese politics and society",ANT
86662,ANT 284,ANTHROPOLOGY OF TRAVEL & TOURISM,Fall 2019,4.0,Open,MW,900,1015,MOREY,502,0,SUM C,NULL,"This course examines core themes in cultural anthropology—including identity, ethnicity, mobility, politics of representation, social inequality, and globalization—through the lens of travel and tourism. It analyzes how invention, performance, and commodification of cultural traditions construct social imaginations about authenticity and human differences. How do tourists and hosts communicate their cultural beliefs and identity? How do their activities intersect with existing social infrastructures and a global landscape of inequality? In what ways does tourism facilitate or limit intercultural dialogue, environmental protection, heritage preservation, and economic development? What can anthropology teach us about traveling in an ethical and responsible manner? This course covers ethnographic studies in a wide array of Asian, African, Oceanic, European, and American societies. Students learn to apply critical insights and anthropological sensibilities in analyzing their own intercultural encounters",ANT
86739,ANT 306,Advanced Topic Seminar: The Corporation,Fall 2019,4.0,Open,W,1400,1640,LATT,441,12,FOSTER R,ANT 101 and 1 200-level elective declared majors/minors only,"The modern for-profit, investor-owned business corporation is one of the most consequential inventions of the last 150 years. This seminar reviews the surprisingly sparse anthropological work on the corporation and considers the prospects for an anthropology of corporations that is neither a broad discussion of global capitalism nor a narrow account of organizational behavior. Readings focus on the specific historical, legal, and structural features of the corporation. Topics for discussion include: the corporate form; corporate personhood; corporate branding and response to criticism; the ideology of shareholder value; shareholder activism and corporate social responsibility. Students will propose, develop and present a semester-long research project that focuses on one particular corporation. NOTE: Open to declared anthropology majors & minors who have taken ANT 101 and one 200-level core course; graduate students welcome by permission of instructor",ANT
84840,ANT 384,VISUAL CULTURE OF HERITAGE & IDENTITY,Fall 2019,4.0,Open,TR,1230,1345,MOREY,502,30,BERLO J,"Juniors and Seniors in Art History, Anthropology and History, as well as graduate students, will have preference in registering for this course. Familiarity with the language and theoretical concerns of cultural studies or anthropology would be helpful.","Cultural critic Stuart Hall has observed “Heritage is a discursive practice. It is one of the ways in which the nation slowly constructs for itself a sort of collective social memory.” In this upper level seminar, we will look at case studies of how people (through the collectivities of gender, ethnicity, race, or nation) construct visual narratives about the past. Among the topics for consideration are Holocaust memorials, Native American and Polynesian museums and cultural centers, African American quilt histories, and even individual artists’ projects of the last few decades (Judy Chicago, Fred Wilson, Silvia Gruner, José Bedia, and Jolene Rickard, among others). Readings will be drawn principally from the disciplines of history, anthropology, cultural studies, and art criticism.",ANT
11315,ANT 386V,FULL TIME VISITING STUDENT,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ANT
87478,ANT 390,SUPERVISED TEACHING ANT 101,Fall 2019,4.0,Open,TBA,NULL,NULL,NULL,NULL,0,SEARLE L,NULL,"For ANT 101, Cultural Anthropology. By application only. The TA program requires students to work in teams and to lead group discussion.",ANT
11342,ANT 391,INDEPENDENT STUDY,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ANT
11368,ANT 391W,INDEPENDENT STUDY,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ANT
11384,ANT 392,PRACTICUM IN ANTHROPOLOGY,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ANT
87480,ANT 393,HONORS RESEARCH & ANTHROPOLOGY,Fall 2019,4.0,Open,TBA,NULL,NULL,NULL,NULL,0,FOSTER R,NULL,NULL,ANT
11426,ANT 394,INTERNSHIP,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,Internships will be graded on a pass/fail basis only.,ANT
11434,ANT 395,INDEPENDENT RESEARCH,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ANT
11451,ANT 407,RADICAL SOCIAL THEORY,Fall 2019,4.0,Open,T,1525,1805,LATT,441,25,GIBSON T,NULL,This course examines the arguments and the rhetoric of radical thinkers who have tried to change the world rather than just interpret it since the revolutions of 1848,ANT
86406,ANT 426,CULTURE AND CONSUMPTION,Fall 2019,4.0,Open,TR,1400,1515,LCHAS,103,25,FOSTER R,ANT 101 helpful,This course explores anthropological approaches to the study of mass consumption and material culture. Specific topics for investigation will include: possessions and personhood; the history of modern consumerism in the West; and the globalization of markets. The course will address these and other topics through case studies of everyday items of food and drink. Students will be required to develop and present a brief research project; students registered for ANT 226 will be asked to do projects on food-related issues. Projects may make use of ethnographic and/or historical methods and/or primary research materials,ANT
11443,ANT 457,CHINESE SOCIETY AFTER MAO,Fall 2019,4.0,Open,MW,1230,1345,HYLAN,105,25,SUM C,NULL,"This course examines the dramatic changes that have occurred in the People’s Republic of China in the last forty years from the viewpoint of the people who lived through those changes. We will look at the implications of China’s transforming political economy for daily life and work. We will start with questioning and deconstructing some popular misunderstandings about China. We will then turn to reading about the lives and struggles of the vast but often marginalized populations, including rural inhabitants, ethnic minorities, and migrant workers. We will also discuss the present and future development of China’s global role and democratic trajectory, and the opportunities and challenges encountered by post-reform China and its ruling regime in the midst of economic transition and globalization. The course aims to introduce students—regardless of prior knowledge in East Asia and cultural anthropology—to analytical tools/vocabulary to engage in meaningful conversations about Chinese politics and society",ANT
11465,ANT 491,MASTER'S READINGS IN ANTHRO,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ANT
11478,ANT 493,MASTER'S ESSAY,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ANT
11480,ANT 495,MASTER'S RESEARCH IN ANTHRO,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ANT
89134,ANT 506,Advanced Topic Seminar: The Corporation,Fall 2019,4.0,Open,W,1400,1640,LATT,441,12,FOSTER R,ANT 101 and 1 200-level elective declared majors/minors only,"The modern for-profit, investor-owned business corporation is one of the most consequential inventions of the last 150 years. This seminar reviews the surprisingly sparse anthropological work on the corporation and considers the prospects for an anthropology of corporations that is neither a broad discussion of global capitalism nor a narrow account of organizational behavior. Readings focus on the specific historical, legal, and structural features of the corporation. Topics for discussion include: the corporate form; corporate personhood; corporate branding and response to criticism; the ideology of shareholder value; shareholder activism and corporate social responsibility. Students will propose, develop and present a semester-long research project that focuses on one particular corporation. NOTE: Open to declared anthropology majors & minors who have taken ANT 101 and one 200-level core course; graduate students welcome by permission of instructor",ANT
11499,ANT 591,PHD READINGS IN ANTHROPOLOGY,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ANT
11501,ANT 592,GRAD TEACHING ASSISTANTSHIP,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ANT
11516,ANT 595,PHD RESEARCH IN ANTHROPOLOGY,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ANT
11527,ANT 595A,PHD RESEARCH IN ABSENTIA,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ANT
11538,ANT 895,CONT OF MASTER'S ENROLLMENT,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ANT
11540,ANT 899,MASTER'S DISSERTATION,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ANT
11552,ANT 985,LEAVE OF ABSENCE,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ANT
11569,ANT 986V,FULL TIME VISITING STUDENT,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ANT
11574,ANT 995,CONT OF DOCTORAL ENROLLMENT,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ANT
11583,ANT 997,DOCTORAL DISSERTATION,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ANT
11595,ANT 997A,DOCT DISSERTATN IN ABSENTIA,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ANT
11600,ANT 999,DOCTORAL DISSERTATION,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ANT
11625,ARA 101,ELEMENTARY ARABIC I,Fall 2019,4.0,Open,MWF,900,950,MOREY,501,0,ALFATLI A,NULL,"An introduction to the written language of the Arab Middle East. Students learn the Arabic alphabet and begin the study of grammar and syntax. Class time is divided between lectures, drills, and reading texts. In addition to written exercises, it is expected that students will work on their reading skills outside of class.",ARA
11633,ARA 101,ELEMENTARY ARABIC I - REC,Fall 2019,REC,Open,TBA,NULL,NULL,NULL,NULL,0,ALFATLI A,NULL,NULL,ARA
11644,ARA 103,INTERMEDIATE ARABIC,Fall 2019,4.0,Open,MWF,1025,1115,DOUG,302,0,ALFATLI A,ARA 102,"Continuation of the sequence of introductory Arabic courses (ARA 101 and ARA 102). Readings and oral and written exercises introduce students to more complex sentence structures, and there is an increased emphasis on vocabulary building.",ARA
11657,ARA 148,THE ARABIAN NIGHTS,Fall 2019,4.0,Open,MW,1150,1305,B&L,270,20,BEAUMONT D,NULL,"The Arabian Nights, a classic of world literature, is discussed in term of the major themes - love and sex, comedy and adventure - that have given the stories their universal appeal and their timeless relevance. The readable English translation of Malcolm C. Lyons (Penguin Classics) is used, and classes are mostly devoted to discussion.",ARA
11666,ARA 149,THE ARAB REVOLUTIONS: FICTIONS AND CURRENT EVENTS IN THE ARAB WORLD,Fall 2019,4.0,Open,MW,1525,1640,RRLIB,428,20,BEAUMONT D,NULL,"This course will be a literature, history and a current events course. Students will read articles and essays about the revolutions taking place in the Arab World, and they will also read contemporary fiction and poetry in excellent translations that will help them to understand the changes taking place in the Arab World.",ARA
11679,ARA 205,ADV ARABIC PROSE SEMINAR II,Fall 2019,4.0,Open,MWF,1150,1240,DOUG,420,0,ALFATLI A,NULL,"The course is designed to enable students to attain solid advanced level proficiency on the reading, writing and speaking skills. The readings for the class are chosen from modern Arabic in a variety of fields and subjects.",ARA
11698,ARA 391,INDEPENDENT STUDY,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ARA
11714,ASL 101,BEGINNING AMERICAN SIGN LANGUAGE I,Fall 2019,4.0,Open,MWF,1400,1450,LATT,110,15,NULL,None,"An introductory course in American Sign Language as developed and used by the Deaf community in most areas of North America. Everyday communication is the centerpiece of every lesson. Topics revolve around sharing information about our environment and us. Grammar is introduced in context, with an emphasis on developing question and answer skills. You learn conversational strategies to help you maintain a conversation. Students will also be exposed to native signers modeling appropriate language and cultural behaviors in various situations. Interaction activities allow you to rehearse what you’ve learned.",ASL
11723,ASL 101,BEGINNING AMERICAN SIGN LANGUAGE I,Fall 2019,4.0,Open,MWF,900,950,LCHAS,148,15,NICKELS P,None,"An introductory course in American Sign Language as developed and used by the Deaf community in most areas of North America. Everyday communication is the centerpiece of every lesson. Topics revolve around sharing information about our environment and us. Grammar is introduced in context, with an emphasis on developing question and answer skills. You learn conversational strategies to help you maintain a conversation. Students will also be exposed to native signers modeling appropriate language and cultural behaviors in various situations. Interaction activities allow you to rehearse what you’ve learned.",ASL
11737,ASL 101,BEGINNING AMERICAN SIGN LANGUAGE I,Fall 2019,4.0,Open,MWF,800,850,LATT,110,15,NULL,None,"An introductory course in American Sign Language as developed and used by the Deaf community in most areas of North America. Everyday communication is the centerpiece of every lesson. Topics revolve around sharing information about our environment and us. Grammar is introduced in context, with an emphasis on developing question and answer skills. You learn conversational strategies to help you maintain a conversation. Students will also be exposed to native signers modeling appropriate language and cultural behaviors in various situations. Interaction activities allow you to rehearse what you’ve learned.",ASL
11746,ASL 101,BEGINNING AMERICAN SIGN LANGUAGE I,Fall 2019,4.0,Open,MWF,1025,1115,LCHAS,148,15,NICKELS P,None,"An introductory course in American Sign Language as developed and used by the Deaf community in most areas of North America. Everyday communication is the centerpiece of every lesson. Topics revolve around sharing information about our environment and us. Grammar is introduced in context, with an emphasis on developing question and answer skills. You learn conversational strategies to help you maintain a conversation. Students will also be exposed to native signers modeling appropriate language and cultural behaviors in various situations. Interaction activities allow you to rehearse what you’ve learned.",ASL
11758,ASL 101,BEGINNING AMERICAN SIGN LANGUAGE I,Fall 2019,4.0,Open,MWF,900,950,LATT,110,15,NULL,None,"An introductory course in American Sign Language as developed and used by the Deaf community in most areas of North America. Everyday communication is the centerpiece of every lesson. Topics revolve around sharing information about our environment and us. Grammar is introduced in context, with an emphasis on developing question and answer skills. You learn conversational strategies to help you maintain a conversation. Students will also be exposed to native signers modeling appropriate language and cultural behaviors in various situations. Interaction activities allow you to rehearse what you’ve learned.",ASL
11760,ASL 101,BEGINNING AMERICAN SIGN LANGUAGE I,Fall 2019,4.0,Open,MWF,1025,1115,LATT,110,15,NULL,None,"An introductory course in American Sign Language as developed and used by the Deaf community in most areas of North America. Everyday communication is the centerpiece of every lesson. Topics revolve around sharing information about our environment and us. Grammar is introduced in context, with an emphasis on developing question and answer skills. You learn conversational strategies to help you maintain a conversation. Students will also be exposed to native signers modeling appropriate language and cultural behaviors in various situations. Interaction activities allow you to rehearse what you’ve learned.",ASL
11771,ASL 101,BEGINNING AMERICAN SIGN LANGUAGE I,Fall 2019,4.0,Open,MTR,1815,1905,LATT,110,15,KISELGOF D,None,"An introductory course in American Sign Language as developed and used by the Deaf community in most areas of North America. Everyday communication is the centerpiece of every lesson. Topics revolve around sharing information about our environment and us. Grammar is introduced in context, with an emphasis on developing question and answer skills. You learn conversational strategies to help you maintain a conversation. Students will also be exposed to native signers modeling appropriate language and cultural behaviors in various situations. Interaction activities allow you to rehearse what you’ve learned.",ASL
11785,ASL 101,BEGINNING AMERICAN SIGN LANGUAGE I,Fall 2019,4.0,Open,MWF,1150,1240,LCHAS,148,15,NICKELS P,None,"An introductory course in American Sign Language as developed and used by the Deaf community in most areas of North America. Everyday communication is the centerpiece of every lesson. Topics revolve around sharing information about our environment and us. Grammar is introduced in context, with an emphasis on developing question and answer skills. You learn conversational strategies to help you maintain a conversation. Students will also be exposed to native signers modeling appropriate language and cultural behaviors in various situations. Interaction activities allow you to rehearse what you’ve learned.",ASL
11792,ASL 102,BEGINNING AMERICAN SIGN LANGUAGE II,Fall 2019,4.0,Open,MTR,1650,1740,LATT,110,15,SCHERTZ B,ASL 101 in the immediately preceding semester or permission of the instructor,"A continuation course in American Sign Language as developed and used by the Deaf community in most areas of North America. Everyday communication is the centerpiece of every lesson with a focus on expressing the language. Topics revolve around sharing information about our environment and us. Grammar is introduced in context, with an emphasis on developing question and answer skills. You learn conversational strategies to help you maintain a conversation. Students will also be exposed to Deaf Culture/history and native signers modeling appropriate language and cultural behaviors in various situations. Interaction activities allow you to rehearse what you’ve learned. Experience with the local Deaf community is required.",ASL
11805,ASL 102,BEGINNING AMERICAN SIGN LANGUAGE II,Fall 2019,4.0,Open,TR,1230,1345,LCHAS,161,15,SCHERTZ B,ASL 101 in the immediately preceding semester or permission of the instructor,"A continuation course in American Sign Language as developed and used by the Deaf community in most areas of North America. Everyday communication is the centerpiece of every lesson with a focus on expressing the language. Topics revolve around sharing information about our environment and us. Grammar is introduced in context, with an emphasis on developing question and answer skills. You learn conversational strategies to help you maintain a conversation. Students will also be exposed to Deaf Culture/history and native signers modeling appropriate language and cultural behaviors in various situations. Interaction activities allow you to rehearse what you’ve learned. Experience with the local Deaf community is required.",ASL
11818,ASL 102,BEGINNING AMERICAN SIGN LANGUAGE II,Fall 2019,4.0,Open,MWF,1150,1240,LATT,110,15,NULL,ASL 101 in the immediately preceding semester or permission of the instructor,"A continuation course in American Sign Language as developed and used by the Deaf community in most areas of North America. Everyday communication is the centerpiece of every lesson with a focus on expressing the language. Topics revolve around sharing information about our environment and us. Grammar is introduced in context, with an emphasis on developing question and answer skills. You learn conversational strategies to help you maintain a conversation. Students will also be exposed to Deaf Culture/history and native signers modeling appropriate language and cultural behaviors in various situations. Interaction activities allow you to rehearse what you’ve learned. Experience with the local Deaf community is required.",ASL
11820,ASL 105,INTERMEDIATE AMERICAN SIGN LANGUAGE I,Fall 2019,4.0,Open,MW,1230,1345,LCHAS,141,15,SCHERTZ B,ASL 102 in the immediately preceding semester or permission of the instructor.,"The third in a sequence of courses, this course focuses on further development of conversational skills in ASL. Students will acquire and expand different conversational strategies and increase ASL vocabulary. Grammatical principles and functions will be emphasized. Appropriate cultural behaviors and conversational regulators in ASL will continue to be an important part of class. Information on Deaf Culture/history will be expanded. Experience with the local Deaf community is required.",ASL
11836,ASL 105,INTERMEDIATE AMERICAN SIGN LANGUAGE I,Fall 2019,4.0,Open,TR,1105,1220,LCHAS,148,15,NICKELS P,ASL 102 in the immediately preceding semester or permission of the instructor.,"The third in a sequence of courses, this course focuses on further development of conversational skills in ASL. Students will acquire and expand different conversational strategies and increase ASL vocabulary. Grammatical principles and functions will be emphasized. Appropriate cultural behaviors and conversational regulators in ASL will continue to be an important part of class. Information on Deaf Culture/history will be expanded. Experience with the local Deaf community is required.",ASL
11847,ASL 105,INTERMEDIATE AMERICAN SIGN LANGUAGE I,Fall 2019,4.0,Open,TR,1400,1515,LATT,110,15,NICKELS P,ASL 102 in the immediately preceding semester or permission of the instructor.,"The third in a sequence of courses, this course focuses on further development of conversational skills in ASL. Students will acquire and expand different conversational strategies and increase ASL vocabulary. Grammatical principles and functions will be emphasized. Appropriate cultural behaviors and conversational regulators in ASL will continue to be an important part of class. Information on Deaf Culture/history will be expanded. Experience with the local Deaf community is required.",ASL
11854,ASL 105,INTERMEDIATE AMERICAN SIGN LANGUAGE I,Fall 2019,4.0,Open,TR,1230,1345,LATT,110,15,TOURANGEAU N,ASL 102 in the immediately preceding semester or permission of the instructor.,"The third in a sequence of courses, this course focuses on further development of conversational skills in ASL. Students will acquire and expand different conversational strategies and increase ASL vocabulary. Grammatical principles and functions will be emphasized. Appropriate cultural behaviors and conversational regulators in ASL will continue to be an important part of class. Information on Deaf Culture/history will be expanded. Experience with the local Deaf community is required.",ASL
11863,ASL 106,INTERMEDIATE AMERICAN SIGN LANGUAGE II,Fall 2019,4.0,Open,MW,1230,1345,TODD,202,15,CHASTEL G,ASL 105 in the immediately preceding semester or permission of the instructor. B or better in ASL 105,"The fourth in a sequence of courses, this course focuses on further development of conversational and narrative skills in ASL. Students will learn and expand different conversational strategies and increase ASL vocabulary. An introduction to analysis of grammatical principles and functions will be included. Appropriate cultural behaviors and conversational regulators in ASL will continue to be an important part of class. Experience with the local Deaf community is required.NOTE: MUST obtain permission code from ASL Program advisor to register for this course. ASL Majors & Minors will be permitted to register first.​​",ASL
11872,ASL 201,INTRODUCTION TO ASL LITERATURE,Fall 2019,4.0,Open,TR,1400,1515,LCHAS,148,15,CHASTEL G,ASL 106 or permission of the instructor.,"This course will introduce students to ASL literature by studying selected videos. Student will learn the origin, characteristics of ASL literature. Emphasis will be placed on historical background, meaning of the story content, discussion of grammatical features, styles revealed in these contexts and many different examples of literature delivered in American Sign Language (ASL): stories, humor, poems and folklore.",ASL
11889,ASL 202,HISTORY & CULTURE OF AMERICAN DEAF COMMUNITY,Fall 2019,4.0,Open,TR,1105,1220,LATT,110,15,CHASTEL G,"ASL 105 in the immediately preceding semester or another advanced course in ASL, or permission of the instructor.","An overview of various aspects of American Deaf culture, including descriptions of deafness, Deaf history, education, art and sports will allow students to explore and discuss issues facing the Deaf community. Contrasting a Deaf cultural view with the majority medical view will be discussed. Analysis of the local Deaf community is required.",ASL
11891,ASL 203,ADVANCED ASL,Fall 2019,4.0,Open,MW,1230,1345,LCHAS,160,15,TOURANGEAU N,ASL 106 in the immediately preceding semester or permission of the instructor. B or better in ASL 106,"The fifth in a sequence of course, this course is designed for the advanced study of ASL. It provides students with the opportunity to increase their ASL expressive competence, and to use ASL in a variety of discourse and narrative settings. Skills to be developed are: storytelling, semantic awareness analysis, in-depth exploration of ASL grammar and complex uses of space, ways of making transitions between ideas, use of classifiers, and determining appropriate perspective in specific texts. Experience with the local Deaf community through interviews is required. Satisfies the upper level writing requirement.",ASL
11906,ASL 204,THEORY & PRACTICE OF SIGN LANGUAGE INTERPRETING,Fall 2019,4.0,Open,TR,1525,1640,LATT,110,15,SCHERTZ B,ASL 106 or permission of the instructor.,"This course introduces students to the theory and practice of Sign Language interpreting in the United States.  This survey will provide students with the tools necessary for understanding: 1) the history of sign language interpreting and its impact on current models of interpreter processing, 2) the work that interpreters do, 3) the ethical foundations of the field, and 4) the multi-faceted issues related to working across languages and cultures.The course follows a seminar format and is highly interactive in nature to encourage critical thinking based on in-class discussions, assigned readings, and student projects.",ASL
11919,ASL 260,LANGUAGE & PSYCHOLINGUISTICS,Fall 2019,4.0,Open,MW,1230,1345,STRNG,LOWER,0,YANG C,BCS 110 or BCS 111 or LIN 110,"Overviews the nature and processing of human languages, including comparisons between language and animal communication systems, the biological bases of human language, and the cognitive mechanisms used in producing, understanding, and learning language.",ASL
84696,ASL 280,DEAF-RELATED CAREERS,Fall 2019,4.0,Open,TR,940,1055,LATT,110,16,TOURANGEAU N,"ASL 106 and either ASL 201 or 202 in the immediately preceding semester, or permission of the instructor. B or better in ASL 106","Bringing together historical information and career preparation strategies for teaching, service provision and other related fields, this course is designed to provide an understanding of the interaction between hearing signers and deaf signers in various professional settings. Inherent in these interactions is the concept of “Third Culture”, the place where deaf and hearing people meet and relate with one another; a neutral zone where the cultures of each group sometimes co-exist and sometimes collide. The course also provides an opportunity to explore ways of navigating this Third Culture zone as hearing people work and interact with deaf people.The course follows a seminar format and is highly interactive in nature to encourage discussions based on in-class lectures, assigned readings, and student projects.",ASL
11922,ASL 391,INDEPENDENT STUDY,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ASL
11941,ASL 392,PRACTICUM,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ASL
11953,ASL 394,INTERNSHIP,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ASL
49823,AME 140,INTRO TO AUDIO MUSIC & ENGIN,Fall 2019,4.0,Open,TR,1230,1345,CSB,209,85,BOCKO M,HIGH SCHOOL ALGEBRA AND TRIGONOMETRY,"Provides an introduction to the science and technology of audio. Students will learn about the vibration of strings, musical tuning systems, overtones and timbre, modes of oscillation through the concept of a guitar. Fourier analysis, transducers and passive electrical components and circuits will be introduced when discussing amps and audio components. Hands on projects introduce the fundamental concepts of electronics, including voltage, current, resistance and impedance, basic circuit analysis, ac circuits, impedance matching, and analog signals. The course then introduces basic digital signal processing concepts, where they will use Arduinos and Pure Data to learn about conversion of sound to digital format, frequency analysis, digital filtering and signal processing and musical sound synthesis. AME140 is recommended as an introduction to the Audio and Music Engineering major but is accessible to students of music or other non-technical disciplines who wish to learn the fundamentals of music technology.",AME
49837,AME 140,AUDIO MUSIC &ENGINEERING-LAB,Fall 2019,LAB,Open,W,1400,1640,HOPE,202,30,BOCKO M,NULL,NULL,AME
49846,AME 140,AUDIO MUSIC &ENGINEERING-LAB,Fall 2019,LAB,Open,M,1400,1640,HOPE,202,30,BOCKO M,NULL,NULL,AME
49871,AME 191,ART AND TECH OF RECORDING,Fall 2019,4.0,Open,TR,1400,1515,GAVET,305,30,ROESSNER S,Not open to First Year students,"This course covers the acoustical and psychoacoustic fundamentals of audio recording including the nature of sound, sound pressure level, frequency and pitch, hearing and sound perception, reflection, absorption and diffusion of sound, sound diffraction, room acoustics, reverberation, and studio design principles.  The course also provides practical experience in audio recording including an introduction to recording studio equipment, microphones and microphone placement techniques, signal flow, amplification, analog and digital recording, analog to digital conversion, digital processing of sound, multi-track recording and an introduction to mixing and mastering.  Each student is required to complete a substantive recording project at the end of the course.",AME
49885,AME 191,ART & TECH OF RECORDING-LAB,Fall 2019,LAB,Open,T,1700,1800,GAVET,305,10,ROESSNER S,NULL,NULL,AME
90899,AME 191,ART & TECH OF RECORDING-LAB,Fall 2019,LAB,Open,T,1800,1900,GAVET,305,10,ROESSNER S,NULL,NULL,AME
90904,AME 191,ART & TECH OF RECORDING-LAB,Fall 2019,LAB,Open,T,1900,2000,GAVET,305,10,ROESSNER S,NULL,NULL,AME
