crn,cname,title,semester,credit,status,schedule,begin,end,building,room,capacity,professor,preq,desc,major 
46483,BME 270,BIOMEDICAL MICROSCOPY,Spring 2017,4.0,Open,TR,1525,1640,HYLAN,206,0,BROWN E,PHY 122 or permission of the instructor,"This course covers the principles and practice of light microscopy as applied to biological and medical questions. Topics include basic light microscopy, DIC, phase epifluorescence, confocal and multiphoton laser-scanning microscopy, and selected methods such as CARS, FRET, FRAP, FCS, etc.",CAS
46495,BME 274,"BIOMEDICAL SENSORS, CIRCUITS & INSTRUMENTATION",Spring 2017,4.0,Open,TR,1400,1515,LCHAS,160,24,SEIDMAN S,"BME 210, ECE113 or equivalent, or permission of instructor.","Course will cover circuits and sensors used to measure physiological systems at an advanced level. Both signal conditioning and sensor characteristics will be addressed. Topics will include measurement of strain, pressure, flow, temperature, biopotentials, and physical circuit construction. The co-requisite laboratory will focus on the practical implementation of electronic devices for biomedical measurements.",CAS
46517,BME 296,BME DESIGN PROJECT,Spring 2017,4.0,Open,TR,1230,1345,B&L,109,80,SEIDMAN S; LERNER A,"math, science, and engineering courses appropriate for fourth-year students in BME, BME 295, BME 260.   Open only to Senior majors or permission of instructor","Senior capstone design course in the Biomedical Engineering Program.  Students work in teams to design, build, and test a medical device or instrument for a faculty, community or industrial sponsor.   Accompanying lectures and discussions introduce issues related to ethics, economics, project management, regulation, safety, and reliability.  Students will work in teams to design, build and test a prototype medical device, and document their activities through a variety of reports and presentations",CAS
46526,BME 391,INDEPENDENT READINGS,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
46612,BME 394,INTERNSHIP,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
46629,BME 395,RESEARCH,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
46667,BME 396,SPECIAL TOPICS,Spring 2017,4.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
46705,BME 412,VISCO IN BIO TISSUES,Spring 2017,4.0,Open,TR,940,1055,HYLAN,101,30,BUCKLEY M,ME 225 or CHE 243; and ME 226 or BME 201,"Viscoelastic materials have the capacity to both store and dissipate energy. As a result, properly describing their mechanical behavior lies outside the scope of both solid mechanics and fluid mechanics. This course will develop constitutive relations and strategies for solving boundary value problems in linear viscoelastic materials. In addition, the closely-related biphasic theory for fluid-filled porous solids will be introduced. An emphasis will be placed on applications to cartilage, tendon, ligament, muscle, blood vessels, and other biological tissues. Advanced topics including non-linear viscoelasticity, composite viscoelasticity and physical mechanisms of viscoelasticity will be surveyed.",CAS
89301,BME 425,HUMAN NEUROPHYS MEASUREMENT,Spring 2017,2.0,Open,TR,940,1055,HYLAN,206,15,MADDOX R,BME230 or equivalent class in signals and systems or permission of instructor.,"This course introduces students to studies of human brain function using non-invasive methods, including electroencephalography, magnetoencephalography, functional magnetic resonance imaging, electrocorticography. It will focus on experimental paradigms and data analysis in the time and frequency domains. Neural encoding and decoding models and applications to brain-computer interfaces will also be discussed. Course will be a mixed format, with lectures on Tuesdays and labs on (most) Thursdays. Lab exercises will be  based around analyzing real data from human subjects.",CAS
46718,BME 432,FDA & IP COMMERCIALIZATION:  Implementing FDA Requirements and Practical Steps to Commercializing Medical Products,Spring 2017,2.0,Open,M,1525,1640,SAUND,1412,0,ADAMO J,BME431 OR A STRONG REGULATORY AFFAIRS BACKGROUND,"This interactive course focuses on Intellectual Property (IP) and FDA regulatory pathways for new medical innovations. Emphasis will be placed on the ways that knowledge of IP protection and evaluation, and regulatory barriers can optimize design, testing and commercialization strategies. Building on the basics learned in BME431, students will learn about the processes (and barriers) to bringing a product such as a novel medical device through clinical trials. Instruction will include lectures, case studies, guest speakers and integrated assignments that will ask students to explore examples of IP and regulatory challenges, successes and failures. Lectures on regulatory and IP topics will alternate in order to allow students to understand the difficulty presented by balancing these two challenges in the innovation process. Some assignments may be tailored to individual students research, design or work concentration areas and may be reviewed by course instructors as well as consultants.",CAS
46736,BME 451,BIOMEDICAL ULTRASOUND,Spring 2017,4.0,Open,TR,1525,1640,B&L,269,35,DALECKI D,"MTH 164, MTH 165, PHY 122 or Permission of instructor","The course presents the physical basis for the use of high-frequency sound in medicine.  Topics include acoustic properties of tissue, sound propagation (both linear and nonlinear) in tissues, interaction of ultrasound with gas bodies (acoustic cavitation and contrast agents), thermal and non-thermal biological effects of utrasound, ultrasonography, dosimetry, hyperthermia and lithotripsy.",CAS
46747,BME 459,APPLIED HUMAN ANATOMY,Spring 2017,4.0,Open,F,1200,1330,MED,58526,20,GDOWSKI M,Any introductory biology course.,"This course analyzes the structural composition of the human body from cellular to organ levels.  The goal is to provide a foundation in human anatomy appropriate for students interested in the bioscience and health care professions (e.g. nursing, physical therapy, medicine, bioengineering).  Learning objectives will be achieved through a combination of lecture and hands-on (laboratory) approaches, reinforced by clinical examples and analysis of how biomedical devices interface with anatomical structures.  In addition, students will participate in small group discussions of clinical case studies, make group presentations of topic appropriate biomedical devices, and prepare a term paper on the subject of their choice selected from a list of topics generated by the instructor.",CAS
46754,BME 462,CELL & TISSUE ENGINEERING,Spring 2017,4.0,Open,MWF,1025,1115,GRGEN,109,50,AWAD H,"BME 260, CHE 225 (or ME 123), CHE 243 (or ME 225), CHE 244, BIO210 (or BIO 202 or BME 411), BIO 250, CHM 203 or permission of instructor","This course teaches the principles of modern cell and tissue engineering with a focus on understanding and manipulating the interactions between cells and their environment. After a brief overview of Cell and Tissue Engineering, the course covers 5 areas of the field. These are: 1) Physiology for Tissue Engineering; 2) Bioreactors and Biomolecule Production; 3) Materials for Tissue Engineering; 4) Cell Cultures and Bioreactors and 5) Drug Delivery and Drug Discovery. Within each of these topics the emphasis is on analytical skills and instructors will assume knowledge of chemistry, mass transfer, fluid mechanics, thermodynamics and physiology consistent with the Cell and Tissue Engineering Track in BME. In a term project, students must present written and oral reports on a developing or existing application of Cell and Tissue Engineering. The reports must address the technology behind the application, the clinical need and any ethical implications.",CAS
46772,BME 466,BIOPROCESS ENGINEERING,Spring 2017,4.0,Open,MW,1150,1305,HYLAN,201,35,CONDON J,"BIO110, CHM132, CHE243 OR ME225, CHE244","This course will explore the bioprocesses involved in producing a biopharmaceutical product (therapeutic proteins, cell therapy products, and vaccines). The course will take a stepwise journey through a typical production process from the perspective of a Bioprocess Engineer, starting with cell culture and moving downstream through purification and final fill. Engineering concepts involved in bioreactor design and control, cell removal/recovery operations, and protein purification will be examined. The course will also provide an introduction to the analytical methods used to test biopharmaceutical products for critical quality attributes The role of the regulatory agencies, like the US Food and Drug Administration, and the regulations that govern the industry will be introduced throughout the course in the context of the bioprocess to which they relate. Graduate students will need to complete a semester-end project in order to receive graduate credit for the course.",CAS
46789,BME 474,"BIOMEDICAL SENSORS, CIRCUITS & INSTRUMENTATION",Spring 2017,4.0,Open,TR,1400,1515,LCHAS,160,24,SEIDMAN S,"BME 210, ECE113 or equivalent, or permission of instructor.","Course will cover circuits and sensors used to measure physiological systems at an advanced level. Both signal conditioning and sensor characteristics will be addressed. Topics will include measurement of strain, pressure, flow, temperature, biopotentials, and physical circuit construction. The co-requisite laboratory will focus on the practical implementation of electronic devices for biomedical measurements.",CAS
46814,BME 489,BIOSENSORS,Spring 2017,4.0,Open,MW,1230,1345,HYLAN,206,20,TAGUCHI H,Graduate level in materials/chemical engineering (or by approval of instructor).,"This course introduces students to the highly interdisciplinary field of biosensors, with focus on electrochemical transduction. After an overview of the fundamental principles, the course will introduce various strategies to apply the scientific theory and mechanisms to practical issues such as immunoassays, detection of DNA mutation or environmental toxins, metabolic activity, and in-vivo neuronal signal monitoring. The students will be exposed to recent publications that highlight key advances in this field and learn how various chemical, biological and engineering concepts are used in synergy to achieve state-of-the-art sensing of important biological molecules. Emphasis is placed on active participation by students, including literature presentations, critical evaluation of articles, concise technical writing and in-depth discussions.",CAS
46823,BME 491,MASTER'S READING IN BME,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
46846,BME 493,MASTER'S ESSAY,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
46858,BME 494,MASTERS INTERNSHIP,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
46860,BME 495,MASTER'S RESEARCH IN BME,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
46968,BME 496,CURRENT RESEARCH SEMINARS,Spring 2017,0.0,Open,TR,815,930,GRGEN,101,0,DALECKI D,NULL,NULL,CAS
46973,BME 589,WRITING PROPOSALS IN BME,Spring 2017,2.0,Open,R,1630,1730,GRGEN,239,0,WAUGH R,NULL,This course covers the essential aspects of organization and content for writing formal scientific proposals. Open to second-year Ph.D. candidates.,CAS
46984,BME 591,PHD READINGS IN BME,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
46996,BME 593,LABORATORY ROTATIONS IN BME,Spring 2017,2.0,Open,TBA,NULL,NULL,NULL,NULL,0,DALECKI D,NULL,Attend seminars first half of the semester and then students rotate in at least 3 different labs during the first year of graduate study to learn of the diversity of research opportunities for Ph.D. research.,CAS
47002,BME 595,PHD RESEARCH,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47112,BME 595A,PHD RESEARCH IN ABSENTIA,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47129,BME 895,CONT OF MASTER'S ENROLLMENT,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47130,BME 897,MASTER'S DISSERTATION,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47167,BME 897A,MASTERS IN-ABSENTIA,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47175,BME 899,MASTER'S DISSERTATION,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47258,BME 985,LEAVE OF ABSENCE,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47260,BME 986V,FULL TIME VISITING STUDENT,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47271,BME 995,CONT OF DOCTORAL ENROLLMENT,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47285,BME 997,DOCTORAL DISSERTATION,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47336,BME 997A,DOCT DISSERTATN IN ABSENTIA,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47347,BME 999,DOCTORAL DISSERTATION,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
47421,BME 999A,DOCT DISSERTATN IN ABSENTIA,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CAS
16071,CGR 102,NEW TESTAMENT & CLASSICAL GREEK II,Spring 2017,4.0,Open,MWF,1025,1115,LATT,431,18,JUSINO E,NULL,A continuation of CGR 101.,CGR
82044,CGR 201,Homer’s Iliad,Spring 2017,4.0,Open,TR,1230,1345,RRLIB,428D,20,GRESENS N,NULL,"Select readings in Homer’s Iliad. Special attention given to meter, diction, and the oral poetics of Homeric Greek, as well as extended discussion of the place of Homer within Greek culture. Grade will be determined by two exams, two presentations, a final paper, and participation.",CGR
16106,CGR 391,INDEPENDENT STUDY,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CGR
47450,CHE 116,NUMERICAl METHODS AND STAT,Spring 2017,4.0,Open,TR,1230,1345,HARK,115,85,WHITE A,MTH 161 and 162,"This course provides an introduction to numerical methods andengineering statistics for chemical engineers. Students learn to usecomputer models and statistics to understand engineering systems. Thefocus of numerical methods is translating engineering problems intoalgorithms and implementing them in a spreadsheet or programminglanguage. Topics covered include basic data structures, programmingflow control, plotting, function minimization, integration anddifferential equations. The statistics portion teaches students basicprobability theory, the central limit theorem, hypothesis testing,confidence intervals, regression, model fitting and basic erroranalysis.",CHE
47484,CHE 231,CHEMICAL REACTOR DESIGN,Spring 2017,4.0,Open,TR,1230,1345,MOREY,321,85,TENHAEFF W,"CHE 113, MTH 165, CHE 225, CHE 244","This course combines the concepts of mass balances, reaction rates, stoichiometry, and chemical equilibrium to introduce the fundamentals of chemical reactor design. Isothermal, uncatalyzed homogeneous reactions are considered initially, but more complex reactions, including heterogeneous, catalyzed reactions and biological reactions are also considered. Approaches to kinetic data acquisition and analysis techniques are presented, and then combined with knowledge of reaction mechanisms or the pseudo-state hypothesis to develop nonelementary rate laws. The course ends with nonisothermal reactor design.",CHE
47500,CHE 243,FLUID DYNAMICS,Spring 2017,4.0,Open,TR,1650,1805,DEWEY,1101,140,FOSTER D,"PHY 121, MTH 164, MTH 165 (may be concurrent)","An introduction to the basic fluid flow and conservation laws of transport phenomena including the principles and applications of fluid mechanics (momentum transport) to engineering problems. Topics include a detailed analysis of conservation of mass and momentum equations, microscopic and macroscopic balances, dimensional analysis and the application of fluid flow problems to chemical engineering.",CHE
47533,CHE 246,CHE PRINCIPLES LAB - LECTURE,Spring 2017,3.0,Open,M,900,1015,GAVET,202,68,KELLEY F,"CHE 113, CHE 243, CHE 244 and CHE 225 or by instructor permission","Hands-on experience with concepts in phase equilibrium, heat and mass transfer, and chemical kinetics. Emphasis on measurement techniques, data analysis, and experimental design. Involves structured experiments, open-ended projects, and oral or written reports.",CHE
47604,CHE 250,SEPARATION PROCESSES,Spring 2017,4.0,Open,TR,1525,1640,DEWEY,2162,85,JORNE J,"CHE 113, 225, 244, or permission of instructor","Application of mass transfer and thermodynamics to chemical separation techniques. Fundamentals and design of processes, such as distillation, absorption, extraction, and crystallization. Fixed-bed operations, such as ion exchange and chromatography, and membrane processes are also considered.",CHE
47628,CHE 265,SUSTAINABLE CHEMICAL PROCESSES,Spring 2017,4.0,Open,TR,1400,1515,GAVET,312,48,CHEN S,"Organic Chemistry I, Thermodynamics, ChemicalKinetics","Course Description:  Elements of sustainable chemical processes. Bulk and fine chemicals derived from renewable resources-- e.g.carbohydrates, animal fats, plant seeds, lignocellulose, algae, and carbon dioxide. Use of environmentally benign solvents-- e.g. ionic liquids, supercritical carbon dioxide, fluorous solvents, and liquidpolymer-- for chemical reactions and separations. Chemical reactions activated by unconventional means-- e.g. ball milling, microwave heating, and ultrasound irradiation-- requiring minimum energy, catalysts, and solvents. Polymers produced with monomers from renewable resources, designed for recovery and recycling beyond intended service. Chemical and enzymatic catalysis enhanced by process integration to minimize the need for product separation and purification. Microreactor technologies to maximize rates of heat & mass transfer, chemical reaction rates, product yields and selectivity, in addition to facilitating process control, optimization, and scale-up.",CHE
47632,CHE 266,BIOPROCESS ENGINEERING,Spring 2017,4.0,Open,MW,1150,1305,HYLAN,201,35,CONDON J,"BIO110, CHM132, CHE243 OR ME225, CHE244","This course will explore the bioprocesses involved in producing a biopharmaceutical product (therapeutic proteins, cell therapy products, and vaccines). The course will take a stepwise journey through a typical production process from the perspective of a Bioprocess Engineer, starting with cell culture and moving downstream through purification and final fill. Engineering concepts involved in bioreactor design and control, cell removal/recovery operations, and protein purification will be examined. The course will also provide an introduction to the analytical methods used to test biopharmaceutical products for critical quality attributes The role of the regulatory agencies, like the US Food and Drug Administration, and the regulations that govern the industry will be introduced throughout the course in the context of the bioprocess to which they relate. Graduate students will need to complete a semester-end project in order to receive graduate credit for the course.",CHE
47649,CHE 272,PROCESS DYNAMICS & CONTROL,Spring 2017,2.0,Open,MW,900,1015,B&L,106,58,CHIMOWITZ E,CHE 273,"Lectures, problem sets, and design projects. Introduction to the dynamic behavior of chemical engineering systems and to the analysis of feedback control systems. Methods of design of single feedback loops and multivariable systems are covered. (2 CRS)",CHE
47676,CHE 279,CHEMICAL ENGINEERING PRACTICE,Spring 2017,1.0,Open,F,1400,1515,DEWEY,2162,85,JORNE J,None,"Issues of relevance to the practice of chemical engineering. Topics include basic economic principles and marketing issues, ethics, plant safety, worker education and training and environmental implications in process designs. Students visit a local industry to gain perspective on the scale of a chemical process. Presentations by practicing engineers expose the versatility of a chemical engineering education.",CHE
81375,CHE 286,POLYMER PHYSICS,Spring 2017,4.0,Open,MW,1650,1805,MEL,224,30,ANTHAMATTEN M,"University Physics, Organic Chemistry, and Thermodynamics","This course emphasizes the fundamental physics of polymer melts, solutions, networks, and glasses.  Topics include: molecular weight and size, chain conformations, thermodynamics of polymer blends and solutions, networks and gelation, polymer dynamics and the glass transition, and morphology and order of semicrystalline polymers.  Experimental methods will also be covered including viscometry, size exclusion chromatography, light scattering, scanning calorimetry and dynamic mechanical analysis. OFFERED ODD YEARS",CHE
83141,CHE 287,SURFACE ANALYSIS,Spring 2017,4.0,Open,TR,1230,1345,MEL,205,24,SHESTOPALOV A,NULL,"Graduate and advanced undergraduate course on surface-specific analytical techniques. The first few lectures of the course will cover basic thermodynamics and kinetics of solid-liquid and solid-gas interfaces, including surface energy and tension, surface forces, adsorption and chemisorption, and self-assembly. The rest of the class will focus on surface spectroscopy and microscopy, including X-ray and UV photoelectron spectroscopy, Auger spectroscopy, secondary ion mass spectrometry, IR and Raman spectroscopy/microscopy and scanning probe microscopy.",CHE
79978,CHE 288,INTRO TO ENERGY SYSTEMS,Spring 2017,4.0,Open,TR,940,1055,HYLAN,102,40,YATES M,NULL,"The goal of this course is to provide a succinct introduction to the different means ofproducing energy. The first and second laws of thermodynamics are reviewed tointroduce the concepts of conservation of energy and efficiency. Then these conceptsare applied to a number of different energy technologies, including wind, hydroelectric,geothermal, fuel cells, biomass, and nuclear. For each type of technology, a technicalintroduction is given so that the student will understand the governing scientificprinciples.",CHE
47687,CHE 289,BIOSENSORS,Spring 2017,4.0,Open,MW,1230,1345,HYLAN,206,20,TAGUCHI H,Graduate level in materials/chemical engineering (or by approval of instructor).,"This course introduces students to the highly interdisciplinary field of biosensors, with focus on electrochemical transduction. After an overview of the fundamental principles, the course will introduce various strategies to apply the scientific theory and mechanisms to practical issues such as immunoassays, detection of DNA mutation or environmental toxins, metabolic activity, and in-vivo neuronal signal monitoring. The students will be exposed to recent publications that highlight key advances in this field and learn how various chemical, biological and engineering concepts are used in synergy to achieve state-of-the-art sensing of important biological molecules. Emphasis is placed on active participation by students, including literature presentations, critical evaluation of articles, concise technical writing and in-depth discussions.",CHE
47706,CHE 391,INDEPENDENT STUDY,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
47722,CHE 391W,INDEPENDENT STUDY,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
47741,CHE 392,TECHNICAL PRACTICUM,Spring 2017,4.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
47753,CHE 393,SPECIAL ESSAY,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
47764,CHE 395,RESEARCH,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
47797,CHE 396,SPECIAL PROJECTS,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
47859,CHE 455,THERMODYNAMICS & STATISTICAL MECHANICS,Spring 2017,4.0,Open,MW,900,1015,HUTCH,138,0,HUO P,"One year of physical chemistry (CHM 251 & CHM 252), or equivalent.","The course draws connections between the orderly and chaotic behavior of simple and complex systems, laying the foundations of statistical equilibrium and equilibrium thermodynamics. The different phases of matter (gases, liquids, solid) assumed by bulk classical interacting particles and their transitions are discussed in this approximation. Properties of non-interacting quantal systems are expressed in terms of partition functions, for gases of simple and complex particles. Non-equilibrium statistical behavior of multi-particle systems leads to diffusion and other transport phenomena. Reading assignments and homework. Two weekly lectures of 75 minutes. Cross listed with CHE 455.",CHE
47862,CHE 462,CELL & TISSUE ENGINEERING,Spring 2017,4.0,Open,MWF,1025,1115,GRGEN,109,50,AWAD H,"BME 260, CHE 225 (or ME 123), CHE 243 (or ME 225), CHE 244, BIO210 (or BIO 202 or BME 411), BIO 250, CHM 203 or permission of instructor","This course teaches the principles of modern cell and tissue engineering with a focus on understanding and manipulating the interactions between cells and their environment. After a brief overview of Cell and Tissue Engineering, the course covers 5 areas of the field. These are: 1) Physiology for Tissue Engineering; 2) Bioreactors and Biomolecule Production; 3) Materials for Tissue Engineering; 4) Cell Cultures and Bioreactors and 5) Drug Delivery and Drug Discovery. Within each of these topics the emphasis is on analytical skills and instructors will assume knowledge of chemistry, mass transfer, fluid mechanics, thermodynamics and physiology consistent with the Cell and Tissue Engineering Track in BME. In a term project, students must present written and oral reports on a developing or existing application of Cell and Tissue Engineering. The reports must address the technology behind the application, the clinical need and any ethical implications.",CHE
47886,CHE 465,SUSTAINABLE CHEMICAL PROCESSES,Spring 2017,4.0,Open,TR,1400,1515,GAVET,312,48,CHEN S,"Organic Chemistry I, Thermodynamics, ChemicalKinetics","Course Description:  Elements of sustainable chemical processes. Bulk and fine chemicals derived from renewable resources-- e.g.carbohydrates, animal fats, plant seeds, lignocellulose, algae, and carbon dioxide. Use of environmentally benign solvents-- e.g. ionic liquids, supercritical carbon dioxide, fluorous solvents, and liquidpolymer-- for chemical reactions and separations. Chemical reactions activated by unconventional means-- e.g. ball milling, microwave heating, and ultrasound irradiation-- requiring minimum energy, catalysts, and solvents. Polymers produced with monomers from renewable resources, designed for recovery and recycling beyond intended service. Chemical and enzymatic catalysis enhanced by process integration to minimize the need for product separation and purification. Microreactor technologies to maximize rates of heat & mass transfer, chemical reaction rates, product yields and selectivity, in addition to facilitating process control, optimization, and scale-up.",CHE
47890,CHE 466,BIOPROCESS ENGINEERING,Spring 2017,4.0,Open,MW,1150,1305,HYLAN,201,35,CONDON J,"BIO110, CHM132, CHE243 OR ME225, CHE244","This course will explore the bioprocesses involved in producing a biopharmaceutical product (therapeutic proteins, cell therapy products, and vaccines). The course will take a stepwise journey through a typical production process from the perspective of a Bioprocess Engineer, starting with cell culture and moving downstream through purification and final fill. Engineering concepts involved in bioreactor design and control, cell removal/recovery operations, and protein purification will be examined. The course will also provide an introduction to the analytical methods used to test biopharmaceutical products for critical quality attributes The role of the regulatory agencies, like the US Food and Drug Administration, and the regulations that govern the industry will be introduced throughout the course in the context of the bioprocess to which they relate. Graduate students will need to complete a semester-end project in order to receive graduate credit for the course.",CHE
47901,CHE 469,BIOTECHNOLOGY&BIOENGINEERING,Spring 2017,4.0,Open,R,1815,2055,GAVET,312,48,WU J,NULL,"The life science and engineering principles underlying biotechnology processes; established biotechnology processes including microbial and enzyme conversions, metabolic pathways, and fermentation kinetics; tools for biotechnology development including the recombinant DNA and monoclonal antibody techniques; emerging areas at the forefront of biotechnology, including immune technology and tissue and organ cultures.",CHE
47916,CHE 485,THERMODYNAMICS & STATISTICAL MECHANICS,Spring 2017,4.0,Open,TR,1105,1220,HUTCH,138,35,CHIMOWITZ E,NULL,"Introduction to the topic: Thermodynamics and Statistical Mechanics. In the beginning macroscopic thermodynamics including phase equilibria and stability concepts will be covered followed by material related to the principles of statistical mechanics. Applications to various modern areas of the topic will be examined including the Monte Carlo simulation method, critical phenomena and diffusion in disordered media. The course will require completion of a project as well as regular homework assignments.",CHE
83092,CHE 486,POLYMER PHYSICS,Spring 2017,4.0,Open,MW,1650,1805,MEL,224,30,ANTHAMATTEN M,"University Physics, Organic Chemistry, and Thermodynamics","This course emphasizes the fundamental physics of polymer melts, solutions, networks, and glasses.  Topics include: molecular weight and size, chain conformations, thermodynamics of polymer blends and solutions, networks and gelation, polymer dynamics and the glass transition, and morphology and order of semicrystalline polymers.  Experimental methods will also be covered including viscometry, size exclusion chromatography, light scattering, scanning calorimetry and dynamic mechanical analysis. OFFERED ODD YEARS",CHE
83119,CHE 487,SURFACE ANALYSIS,Spring 2017,4.0,Open,TR,1230,1345,MEL,205,24,SHESTOPALOV A,NULL,"Graduate and advanced undergraduate course on surface-specific analytical techniques. The first few lectures of the course will cover basic thermodynamics and kinetics of solid-liquid and solid-gas interfaces, including surface energy and tension, surface forces, adsorption and chemisorption, and self-assembly. The rest of the class will focus on surface spectroscopy and microscopy, including X-ray and UV photoelectron spectroscopy, Auger spectroscopy, secondary ion mass spectrometry, IR and Raman spectroscopy/microscopy and scanning probe microscopy.",CHE
79965,CHE 488,INTRO TO ENERGY SYSTEMS,Spring 2017,4.0,Open,TR,940,1055,HYLAN,102,40,YATES M,NULL,"The goal of this course is to provide a succinct introduction to the different means ofproducing energy. The first and second laws of thermodynamics are reviewed tointroduce the concepts of conservation of energy and efficiency. Then these conceptsare applied to a number of different energy technologies, including wind, hydroelectric,geothermal, fuel cells, biomass, and nuclear. For each type of technology, a technicalintroduction is given so that the student will understand the governing scientificprinciples.",CHE
47927,CHE 489,BIOSENSORS,Spring 2017,4.0,Open,MW,1230,1345,HYLAN,206,20,TAGUCHI H,Graduate level in materials/chemical engineering (or by approval of instructor).,"This course introduces students to the highly interdisciplinary field of biosensors, with focus on electrochemical transduction. After an overview of the fundamental principles, the course will introduce various strategies to apply the scientific theory and mechanisms to practical issues such as immunoassays, detection of DNA mutation or environmental toxins, metabolic activity, and in-vivo neuronal signal monitoring. The students will be exposed to recent publications that highlight key advances in this field and learn how various chemical, biological and engineering concepts are used in synergy to achieve state-of-the-art sensing of important biological molecules. Emphasis is placed on active participation by students, including literature presentations, critical evaluation of articles, concise technical writing and in-depth discussions.",CHE
47938,CHE 491,MASTER'S READING COURSE CHE,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
47969,CHE 493,MASTER'S ESSAY,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
47983,CHE 494,MASTERS INTERNSHIP,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48012,CHE 495,MASTER'S RESEARCH IN CHEM EN,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48067,CHE 496,RESEARCH SEMINAR,Spring 2017,0.0,Open,W,1525,1640,GAVET,202,0,YATES M,NULL,NULL,CHE
48075,CHE 497,TEACHING CHEM ENGR,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48124,CHE 591,READING COURSE,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48131,CHE 595,PHD RESEARCH IN CHEM ENGR,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48190,CHE 595A,PHD RESEARCH IN ABSENTIA,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48204,CHE 895,CONT OF MASTER'S ENROLLMENT,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48210,CHE 897,MASTERS DISSERTATION,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
48228,CHE 897B,MASTER'S IN-ABSENTIA ABROAD,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CHE
