crn,cname,title,semester,credit,status,schedule,begin,end,building,room,capacity,professor,preq,desc,major 
53253,CSC 242,Introduction to Artificial Intelligence,Fall 2019,4.0,Open,TR,1525,1640,WEGMN,1400,40,FERGUSON G,Prerequisites: MTH 150 and CSC 172. CSC 173 STRONGLY recommended.,"Introduces fundamental principles and techniques from Artificial Intelligence, including heuristic search, automated reasoning, handling uncertainty, and machine learning, to prepare students for advanced AI courses.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53264,CSC 244,KNOWLEDGE REP & REASONING IN AI,Fall 2019,4.0,Open,TR,940,1055,HYLAN,102,30,SCHUBERT L,CSC 173 and CSC 242,"The logical foundations of AI including first-order logic, reasoning, knowledge representation, planning, and probabilistic inference.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53270,CSC 248,Statistical Speech & Language Processing,Fall 2019,4.0,Open,TR,1105,1220,GAVET,312,43,GILDEA D,CSC 172 and CSC 242,"An introduction to statistical natural language processing and automatic speech recognition techniques.  This course presents the theory and practice behind the recently developed language processing technologies that enable applications such as speech-driven dictation systems, document search engines (e.g., finding web pages) and automatic machine translation. Students taking this course at the 400 level will be required to complete additional readings and/or assignments.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53288,CSC 251,ADVANCED COMPUTER ARCHITECTURE,Fall 2019,4.0,Open,TR,1105,1220,CSB,523,28,IPEK E,ECE 200 or equivalent,Instruction set architectures. Advanced pipelining techniques Instruction level parallelism. Memory hierarchy design. Multiprocessing. Storage systems. Interconnection network.,CSC
84775,CSC 252,Computer Organization,Fall 2019,4.0,Open,MW,1525,1640,WEGMN,1400,155,PAI S,MTH150 and CSC 172,"Introduction to computer architecture and the layering of hardware/software systems. Topics include instruction set design; logical building blocks; computer arithmetic; processor organization; the memory hierarchy (registers, caches, main memory, and secondary storage); I/O—buses, devices, and interrupts; microcode and assembly language; virtual machines; the roles of the assembler, linker, compiler, and operating system; technological trends and the future of computing hardware. Several programming assignments required.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53297,CSC 253,Collaborative Programming and Software Design,Fall 2019,4.0,Open,MW,1525,1640,HYLAN,101,40,DING C,CSC 252 and CSC 254 are recommended. Familiarity with Python and C are beneficial but not strictly required.,"Modern software is complex and more than a single person can fully comprehend. This course teaches the principles and techniques of writing modular and composable code and collaborating with others in software design. The topics include advanced concepts and techniques in modern programming languages, principles of modularity, software architecture, design patterns, software development processes, and other examples of software design. A significant portion of the assignment is a group project to develop a groupware system. Students enrolled in the class are expected to already have significant programming experience in some languages. The programming languages used in lectures are mainly Ruby and Haskell.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53308,CSC 254,PROG LANGUAGE DESIGN & IMP.,Fall 2019,4.0,Open,MW,1025,1140,WEGMN,1400,120,SCOTT M,CSC 173; CSC 252 recommended,"Design and implementation of programming languages, with an emphasis on imperative languages and on implementation tradeoffs.  In-depth examination of ""how programming languages work.""  Topics include fundamental language concepts (names, values, types, abstraction, control flow); compilation and interpretation (syntactic and semantic analysis, code generation and optimization); major language paradigms (imperative, object-oriented, functional, logic-based, concurrent). Course projects include assignments in several different languages, with an emphasis on compilation issues.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53418,CSC 256,Operating Systems,Fall 2019,4.0,Open,TR,1400,1515,LCHAS,141,36,CRISWELL J,CSC 252,"Principles of operating system design, explored within the practical context of traditional, embedded, distributed, and real-time operating systems. Topics include device management, process management, scheduling, synchronization principles, memory management and virtual memory, file management and remote files, protection and security, fault tolerance, networks, and distributed computing. CSC 456, a graduate-level course, requires additional readings and assignments.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53420,CSC 257,Computer Networks,Fall 2019,4.0,Open,MW,1650,1805,DEWEY,2110D,40,PURTEE A,CSC 252,"Introduction to computer networks and computer communication, architecture and protocols. Design of protocols for error recovery, reliable delivery, routing and congestion control. Store-and-forward networks, satellite networks, local area networks and locally distributed systems. Case studies of networks, protocols and protocol families. Emphasis on software design issues in computer communication. If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53436,CSC 261,Database Systems,Fall 2019,4.0,Open,MW,1230,1345,HARK,115,32,ZHUPA E,CSC172; CSC173 and CSC 252 recommended,"This course presents the fundamental concepts of database design and use. It provides a study of data models, data description languages, and query facilities including relational algebra and SQL, data normalization, transactions and their properties, physical data organization and indexing, security issues and object databases. It also looks at the new trends in databases. The knowledge of the above topics will be applied in the design and implementation of a database application using a target database management system as part of a semester-long group project.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53447,CSC 262,COMPUTATIONAL INTRODUCTION TO STATISTICS,Fall 2019,4.0,Open,TR,1400,1515,WEGMN,1400,125,CIMINELLI J,MTH 150 or MTH 150A; AND MTH 142 or MTH 161 or MTH 171,"This course will cover foundational concepts in probability and statistical inference, with an emphasis on topics of interest to computer scientists. Following an introduction to elementary probability theory, topics will include applications of combinatorics; Markov chains; principles of statistical classification (Bayes' rule, sensitivity and specificity, ROC curves) and random number generation. The theory of statistical estimation and hypothesis testing will be introduced, and applied to one and two sample inference for population means, proportions, variances and correlations. Nonparametric procedures will be discussed. Topics also include statistical modeling (ANOVA, simple and multiple regression), and computational methods. Students will be introduced to the R statistical computing environment.",CSC
53454,CSC 264,COMPUTER AUDITION,Fall 2019,4.0,Open,TR,1230,1345,CSB,601,0,DUAN Z,NULL,"Computer audition is the study of how to design a computational system that can analyze and process auditory scenes. Problems in this field include source separation (splitting audio mixtures into individual source tracks), pitch estimation (estimating the pitches played by each instrument), streaming (finding which sounds belong to a single event/source), source localization (finding where the sound comes from) and source identification (labeling a sound source).",CSC
53463,CSC 273W,Writing for Computer Science,Fall 2019,2.0,Open,R,1400,1515,HYLAN,105,25,LOPORCARO J,NULL,"In this course, students prepare, critique, and discuss written materials relevant to Computer Science. Will count as one of the two upper level writing requirements for Computer Science majors. If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53472,CSC 273W,Writing for Computer Science,Fall 2019,2.0,Open,T,1650,1805,HYLAN,101,25,LOPORCARO J,NULL,"In this course, students prepare, critique, and discuss written materials relevant to Computer Science. Will count as one of the two upper level writing requirements for Computer Science majors. If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53489,CSC 275,CREATIVE COMPUTING,Fall 2019,4.0,Open,WF,1025,1140,MEL,205,25,NELSON R,none,"Quick! How much would a tunnel under Lake Ontario cost? How many people probably touched that orange you just bought at Wegmans? Can the military's satellites really read your license plate from orbit? Explores the creative use computational mechanisms and information sources to obtain rough estimates and feasibility analyses for interesting questions practical problems, and looks at the technological basis of the art of measurement.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53491,CSC 281,Intro to Cryptography,Fall 2019,4.0,Open,TR,1400,1515,B&L,269,25,VENKITASUBRAM,"(MTH 150 or MTH 162), AND (CSC 171 or prior programming experience)","The modern study of cryptography investigates techniques for facilitating interactions between distrustful entities. In this course we introduce some of the fundamental concepts of this study. Emphasis will be placed on the foundations of cryptography and in particular on precise definitions and proof techniques.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53504,CSC 282,Design & Analysis of Efficient Algorithms,Fall 2019,4.0,Open,TR,1105,1220,WEGMN,1400,105,STEFANKOVIC D,(MTH 150 AND CSC172) OR MTH172.,"How does one design programs and ascertain their efficiency? Divide-and-conquer techniques, string processing, graph algorithms, mathematical algorithms. Advanced data structures such as balanced tree schemes. Introduction to NP-completeness and intractable combinatorial search, optimization, and decision problems. If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53555,CSC 286,Computational Complexity,Fall 2019,4.0,Open,MW,1400,1515,B&L,315,25,HEMASPAANDRA,CSC 280,"The difference between computable and uncomputable problems andbetween feasible and infeasible problems.  Regarding the latter, what properties of a problem make it computationally simple?  What properties of a problem may preclude its having efficient algorithms? How computationally hard are problems?  Complete sets and low information content; P=NP?; unambiguous computation and one-way functions; reductions relating the complexity of problems; complexity classes and hierarchies. If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53576,CSC 294,AR/VR Interaction Design,Fall 2019,4.0,Open,TR,1525,1640,DEWEY,2110D,0,BAI Z,CSC 172 and CSC 214 required (or proven equivalent application development experience); CSC 131 recommended,"Human activity is embodied through all our sensorimotor capacities, immersed in our immediate physical, social & cultural surroundings. Interaction technologies such as Augmented Reality (AR) & Virtual Reality (VR) have shown vast potential to enhance the way we think, feel & behave by superimposing or substituting digital contents onto our reality. This new undergraduate course is an introduction to AR,VR & related technologies. This course helps students build a frame of reference of those technologies, apply them in design practices that address real-world problems, & actively reflect on social implications. If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53593,CSC 299,Social Implications of Computing,Fall 2019,4.0,Open,MW,1525,1640,B&L,270,25,LOPORCARO J,NULL,"Computers and the Internet have transformed society over the past 50 years, with dramatic increases in human productivity; an explosion of options for news, entertainment, and communication; and fundamental breakthroughs in almost every branch of science and engineering. They have also contributed to threats to privacy; whole new categories of crime and anti-social behavior; disruptions in the job market; and the large-scale concentration of risk into systems capable of catastrophic failure. In this writing-oriented class, we will consider this with the goal of understanding how to shape technological change in ways that maximize the benefits and minimize the costs. Offers upper-level writing credit in Computer Science. If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53609,CSC 386V,UNDERGRAD VISITING STUDENT,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
53685,CSC 391,INDEPENDENT STUDY,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
53727,CSC 391H,INDEPENDENT STUDY-HONORS,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
53738,CSC 391W,INDEPENDENT STUDY,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
53769,CSC 392,PRACTICUM,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
53829,CSC 394,INTERNSHIP,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
53856,CSC 395,INDEPENDENT RESEARCH,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
53900,CSC 395W,RESEARCH,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
53933,CSC 400,Problem Seminar,Fall 2019,4.0,Open,TR,1940,2055,MEL,218,25,NELSON R,NULL,"An introduction to the technical, social, economic, and political aspects of graduate education in computer science at Rochester. Class meetings consist primarily of group discussions and presentations that focus on a broad range of topics, and are intended to improve the critical analysis, technical writing, presentation, and problem-solving skills of students. Both class discussions and written assignments are drawn from material presented in other first-year grad courses offered within the department. The course also offers a forum for individual department faculty members to discuss their research interests and recent results. Satisfactory performance is required of all first-year graduate students. If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53944,CSC 440,DATA MINING,Fall 2019,4.0,Open,TR,1230,1345,GRGEN,101,37,LUO J,"Prerequisites will be strictly enforced:  CSC171, CSC 172 and MTH 161.  Recommended:  CSC 242 or CSC262; MTH165.","Fundamental concepts and techniques of data mining, including data attributes, data visualization, data pre-processing, mining frequent patterns, association and correlation, classification methods, and cluster analysis. Advanced topics include outlier detection, stream mining, and social media data mining. CSC 440, a graduate-level course, requires additional readings and a course project. If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53957,CSC 442,Artificial Intelligence,Fall 2019,4.0,Open,MW,900,1015,MEL,203,75,PURTEE A,CSC172; CSC 173 STRONGLY RECOMMENDED,"Introduces fundamental principles and techniques from Artificial Intelligence, including heuristic search, automated reasoning, handling uncertainty, and machine learning, to prepare students for advanced AI courses. If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53966,CSC 444,KNOWLEDGE REP & REASONING IN AI,Fall 2019,4.0,Open,TR,940,1055,HYLAN,102,30,SCHUBERT L,CSC 173 and CSC 242,"The logical foundations of AI including first-order logic, reasoning, knowledge representation, planning, and probabilistic inference.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53979,CSC 448,Statistical Speech & Language Processing,Fall 2019,4.0,Open,TR,1105,1220,GAVET,312,43,GILDEA D,CSC 172 and CSC 242,"An introduction to statistical natural language processing and automatic speech recognition techniques.  This course presents the theory and practice behind the recently developed language processing technologies that enable applications such as speech-driven dictation systems, document search engines (e.g., finding web pages) and automatic machine translation. Students taking this course at the 400 level will be required to complete additional readings and/or assignments.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53982,CSC 451,ADVANCED COMPUTER ARCHITECTURE,Fall 2019,4.0,Open,TR,1105,1220,CSB,523,28,IPEK E,ECE 200 or equivalent,Instruction set architectures. Advanced pipelining techniques Instruction level parallelism. Memory hierarchy design. Multiprocessing. Storage systems. Interconnection network.,CSC
84781,CSC 452,Computer Organization,Fall 2019,4.0,Open,MW,1525,1640,WEGMN,1400,155,PAI S,MTH150 and CSC 172,"Introduction to computer architecture and the layering of hardware/software systems. Topics include instruction set design; logical building blocks; computer arithmetic; processor organization; the memory hierarchy (registers, caches, main memory, and secondary storage); I/O—buses, devices, and interrupts; microcode and assembly language; virtual machines; the roles of the assembler, linker, compiler, and operating system; technological trends and the future of computing hardware. Several programming assignments required.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
53998,CSC 453,Collaborative Programming and Software Design,Fall 2019,4.0,Open,MW,1525,1640,HYLAN,101,40,DING C,CSC 252 and CSC 254 are recommended. Familiarity with Python and C are beneficial but not strictly required.,"Modern software is complex and more than a single person can fully comprehend. This course teaches the principles and techniques of writing modular and composable code and collaborating with others in software design. The topics include advanced concepts and techniques in modern programming languages, principles of modularity, software architecture, design patterns, software development processes, and other examples of software design. A significant portion of the assignment is a group project to develop a groupware system. Students enrolled in the class are expected to already have significant programming experience in some languages. The programming languages used in lectures are mainly Ruby and Haskell.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
54006,CSC 454,PROG LANGUAGE DESIGN & IMP.,Fall 2019,4.0,Open,MW,1025,1140,WEGMN,1400,120,SCOTT M,CSC 173; CSC 252 recommended,"Design and implementation of programming languages, with an emphasis on imperative languages and on implementation tradeoffs.  In-depth examination of ""how programming languages work.""  Topics include fundamental language concepts (names, values, types, abstraction, control flow); compilation and interpretation (syntactic and semantic analysis, code generation and optimization); major language paradigms (imperative, object-oriented, functional, logic-based, concurrent). Course projects include assignments in several different languages, with an emphasis on compilation issues.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
54019,CSC 456,Operating Systems,Fall 2019,4.0,Open,TR,1400,1515,LCHAS,141,36,CRISWELL J,CSC 252,"Principles of operating system design, explored within the practical context of traditional, embedded, distributed, and real-time operating systems. Topics include device management, process management, scheduling, synchronization principles, memory management and virtual memory, file management and remote files, protection and security, fault tolerance, networks, and distributed computing. CSC 456, a graduate-level course, requires additional readings and assignments.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
54022,CSC 457,Computer Networks,Fall 2019,4.0,Open,MW,1650,1805,DEWEY,2110D,40,PURTEE A,CSC 252,"Introduction to computer networks and computer communication, architecture and protocols. Design of protocols for error recovery, reliable delivery, routing and congestion control. Store-and-forward networks, satellite networks, local area networks and locally distributed systems. Case studies of networks, protocols and protocol families. Emphasis on software design issues in computer communication. If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
54035,CSC 461,Database Systems,Fall 2019,4.0,Open,MW,1230,1345,HARK,115,15,ZHUPA E,CSC172; CSC173 and CSC 252 recommended,"This course presents the fundamental concepts of database design and use. It provides a study of data models, data description languages, and query facilities including relational algebra and SQL, data normalization, transactions and their properties, physical data organization and indexing, security issues and object databases. It also looks at the new trends in databases. The knowledge of the above topics will be applied in the design and implementation of a database application using a target database management system as part of a semester-long group project.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
54041,CSC 462,COMPUTATIONAL INTRODUCTION TO STATISTICS,Fall 2019,4.0,Open,TR,1400,1515,HYLAN,202,15,ALMUDEVAR A,NULL,"This course will cover foundational concepts in probability and statistical inference, with an emphasis on topics of interest to computer scientists. Following an introduction to elementary probability theory, topics will include applications of combinatorics; Markov chains; principles of statistical classification (Bayes' rule, sensitivity and specificity, ROC curves) and random number generation. The theory of statistical estimation and hypothesis testing will be introduced, and applied to one and two sample inference for population means, proportions, variances and correlations. Nonparametric procedures will be discussed. Topics also include statistical modeling (ANOVA, simple and multiple regression), and computational methods. Students will be introduced to the R statistical computing environment.",CSC
54053,CSC 464,COMPUTER AUDITION,Fall 2019,4.0,Open,TR,1230,1345,CSB,601,0,DUAN Z,NULL,"Computer audition is the study of how to design a computational system that can analyze and process auditory scenes. Problems in this field include source separation (splitting audio mixtures into individual source tracks), pitch estimation (estimating the pitches played by each instrument), streaming (finding which sounds belong to a single event/source), source localization (finding where the sound comes from) and source identification (labeling a sound source).",CSC
54064,CSC 481,Intro to Cryptography,Fall 2019,4.0,Open,TR,1400,1515,B&L,269,25,VENKITASUBRAM,"(MTH 150 or MTH 162), AND (CSC 171 or prior programming experience)","The modern study of cryptography investigates techniques for facilitating interactions between distrustful entities. In this course we introduce some of the fundamental concepts of this study. Emphasis will be placed on the foundations of cryptography and in particular on precise definitions and proof techniques.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
54070,CSC 482,Design & Analysis of Efficient Algorithms,Fall 2019,4.0,Open,TR,1105,1220,WEGMN,1400,40,STEFANKOVIC D,(MTH 150 AND CSC172) OR MTH172.,"How does one design programs and ascertain their efficiency? Divide-and-conquer techniques, string processing, graph algorithms, mathematical algorithms. Advanced data structures such as balanced tree schemes. Introduction to NP-completeness and intractable combinatorial search, optimization, and decision problems. If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
54088,CSC 486,Computational Complexity,Fall 2019,4.0,Open,MW,1400,1515,B&L,315,25,HEMASPAANDRA,CSC 280,"The difference between computable and uncomputable problems andbetween feasible and infeasible problems.  Regarding the latter, what properties of a problem make it computationally simple?  What properties of a problem may preclude its having efficient algorithms? How computationally hard are problems?  Complete sets and low information content; P=NP?; unambiguous computation and one-way functions; reductions relating the complexity of problems; complexity classes and hierarchies. If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
54097,CSC 490,SUPERVISED TEACHING,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
54101,CSC 491,INDEPENDENT STUDY,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
54138,CSC 494,MASTERS INTERNSHIP,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
54140,CSC 495,MS Research in CSC,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
54221,CSC 495A,MASTERS RESEARCH IN ABSENTIA,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
54239,CSC 530,METHODS IN DATA-ENABLED RESEARCH INTO HUMAN BEHAVIOR AND ITS COGNITIVE AND NEURAL MECHANISMS,Fall 2019,4.0,Open,MW,1025,1140,MEL,269,15,JACOBS R,none,"This course provides a hand-on introduction to experimental and analytical methods in cognitive science and artificial intelligence. Each year, it offers three modules from a rotating list, including topics such as brain imaging, computational linguistics, and computer vision. The course is open to graduate students in any discipline. The course is recommended for who intend to pursue research in the the intersection of cognitive science and computer science, but prior experience in those fields is not required. It is required for students supported by the BCS/CS NRT graduate training grant. The modules are on Bayesian neuroscience, computational models in cognitive science, and natural language dialog systems.",CSC
54284,CSC 577,Advanced Topics in Computer Vision,Fall 2019,4.0,Open,TR,940,1055,B&L,315,25,XU C,NULL,"This course covers advanced research topics in computer vision with an emphasis on learning structured representations and embeddings. Approaches for learning from unimodal (e.g., images and videos), and multimodal data (e.g., vision and language, vision and audio) will be covered and include topics from structured predications, deep learning and others. The course will be a mix of lecture, student presentation and discussion. If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",CSC
54296,CSC 591,INDEPENDENT STUDY,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
54304,CSC 594,INTERNSHIP,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
54355,CSC 595,PHD RESEARCH IN CSC,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
54513,CSC 595A,PHD RESEARCH IN ABSENTIA,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
54545,CSC 595B,PHD RSRCH IN ABSENTIA ABROAD,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
54562,CSC 597,COMPUTER SCIENCE COLLOQUIUM,Fall 2019,0.0,Open,M,1150,1305,WEGMN,1400,0,NULL,NULL,NULL,CSC
54577,CSC 895,CONT OF MASTER'S ENROLLMENT,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
54586,CSC 897,MASTERS DISSERTATION,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
54726,CSC 897A,MASTERS DISSRTTN IN ABSENTIA,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
54734,CSC 899,MASTER'S DISSERTATION,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
54743,CSC 985,LEAVE OF ABSENCE,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
54751,CSC 986V,FULL TIME VISITING STUDENT,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
54765,CSC 995,CONT OF DOCTORAL ENROLLMENT,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
54778,CSC 997,DOCTORAL DISSERTATION,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
54780,CSC 997A,DOCT DISSERTATN IN ABSENTIA,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
54800,CSC 999,DOCTORAL DISSERTATION,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
54912,CSC 999A,DOCT DISSERTATN IN ABSENTIA,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,CSC
21485,CSP 171,SOCIAL AND EMOTIONAL DEVELOPMENT,Fall 2019,4.0,Open,TR,1400,1515,HUTCH,141,215,ELENBAAS L,NULL,"An examination of the interpersonal, emotional, cognitive, and environmental factors that influence children's social and emotional development from early infancy through late adolescence.",CSP
21492,CSP 171W,SOCIAL AND EMOTIONAL DEVELOPMENT,Fall 2019,0.5,Open,TBA,NULL,NULL,NULL,NULL,15,ELENBAAS L,NULL,Fulfills Upper-Level Writing Requirement,CSP
21508,CSP 181,THY OF PERSONALITY&PSYCHOTHE,Fall 2019,4.0,Open,MW,1525,1640,HOYT,AUD,150,NIEMIEC C,NULL,"A survey of psychodynamic, existential, and empirical approaches to personality and psychotherapy. The content of this course is best understood to the extent that students actively wrestle with and apply the material to their own experience; as a result, this course is designed as a “hybrid” course that combines online learning with traditional face-to-face learning in the form of small-group discussions.",CSP
21590,CSP 181W,THEORIES OF PERSONALITY AND PSYCHOTHERAPY,Fall 2019,0.5,Open,TBA,NULL,NULL,NULL,NULL,0,NIEMIEC C,NULL,Fulfills Upper-Level Requirement,CSP
21620,CSP 219,RESEARCH METHODS IN PSYCHOLOGY,Fall 2019,4.0,Open,TR,940,1055,MEL,224,0,ROGGE R,NULL,"An introduction to the basic concepts, logic, and procedures needed to do psychological research. Hands-on experience with all major phases of the research process is provided, including: surveying the existing literature, developing research hypotheses, collecting and analyzing data, and reporting the results in manuscript form.Fulfills upper level writing requirement.",CSP
