"213","1","Fall 2019","BCS","12775","BCS 591","PHD READINGS","0",NULL,NULL,NULL,NULL
"214","1","Fall 2019","BCS","12781","BCS 595","PHD RESEARCH","0",NULL,NULL,NULL,NULL
"215","1","Fall 2019","BCS","12913","BCS 595A","PHD RESEARCH IN ABSENTIA","0",NULL,NULL,NULL,NULL
"216","1","Fall 2019","BCS","12924","BCS 598","SUPERVISED TEACHING ASSISTANT","0",NULL,NULL,NULL,NULL
"217","1","Fall 2019","BCS","12959","BCS 895","CONT OF MASTER'S ENROLLMENT","0",NULL,NULL,NULL,NULL
"218","1","Fall 2019","BCS","12962","BCS 985","LEAVE OF ABSENCE","0",NULL,NULL,NULL,NULL
"219","1","Fall 2019","BCS","12977","BCS 986V","FULL TIME VISITING STUDENT","0",NULL,NULL,NULL,NULL
"220","1","Fall 2019","BCS","12986","BCS 995","CONT OF DOCTORAL ENROLLMENT","0",NULL,NULL,NULL,NULL
"221","1","Fall 2019","BCS","12990","BCS 997","DOCTORAL DISSERTATION","0",NULL,NULL,NULL,NULL
"222","1","Fall 2019","BCS","13001","BCS 997A","DOCTORAL DISSERTATION IN ABSENTIA","0",NULL,NULL,NULL,NULL
"223","1","Fall 2019","BCS","13016","BCS 999","DOCTORAL DISSERTATION","0",NULL,NULL,NULL,NULL
"224","1","Fall 2019","BCS","13074","BCS 999A","DOCTORAL DISSERTATION IN ABSENTIA","0",NULL,NULL,NULL,NULL
"225","1","Fall 2019","BIO","13144","BIO 101","GENES, GERMS, & GENOMICS","4",NULL,"An introduction to selected principles of the biological sciences, explored through current topics in biology. Areas of study include the organization of life, the scientific method, and understanding data. Biological and biomedical topics of contemporary interest to be discussed may include, but are not limited to, cancer, aging, stem cells, genetic engineering, genetic counseling, the genetic and molecular basis of human disease, precision medicine and personal genomics, and the human microbiome. Classes involve lectures and workshop-style cooperative learning, which requires students’ active participation.This course is designed for the non-science students. It is not suitable for students interested in going to medical school or other health-related professions. BIO 101 can be used in the following clusters: Biological Principles (N1BIO002), Understanding the Biological World (N1BIO003), Chemistry and Life Science (N1CHM0003), Life on Earth (N1INT015), and Technology, Food, and Society (N1INT019)","None","BENYAJATI C"
"226","1","Fall 2019","BIO","13157","BIO 102","NATURAL HISTORY: OBSERVING NATURE","4",NULL,"Introduction to identification and observation of plants and animals in their environment, with emphasis on locally common trees, birds, and invertebrates. Much class time will be spent out of doors, usually visiting habitats within walking distance of campus, but with 2-3 longer field trips. There will also be two optional Saturday field trips to local natural areas. In recitation, we will discuss selections of nature writing, ranging from Darwin to contemporary authors. Grades will be based on attendance, identification quizzes, leading a discussion on the readings, and participation in a small group independent research project. Students should sign up for a recitation when signing up for the main section. BIO 102 can be used in the following clusters: ""Understanding the Biological World"" (N1BIO003), ""Life Through Time"" (N1EES005), and ""Science and Sustainability"" (N1SUS001)”","None","FRY J"
"227","1","Fall 2019","BIO","13182","BIO 104K","ECOSYSTEM CONSERVATION & HUMAN SOCIETY","4",NULL,"As the natural resources on which human society depends are depleted, the need for sound conservation policies increases. The course examines a new approach in conservation biology that identifies and places economic value on the services that natural ecosystems provide. Such services are basic to sustainable societies and include clean water and air, waste decomposition, pollination and farm land productivity. Major themes the course covers include an overview of other approaches in conservation biology, a review of the services that ecosystems provide, ways the value of these services are determined, and how this novel approach is influencing economic and political policy at local, national, and international levels.","None","MINCKLEY R"
"228","1","Fall 2019","BIO","13198","BIO 110L","PRINCIPLES OF BIOLOGY I WITH LAB","4",NULL,"First semester in a course sequence for all biology majors. The course will provide an introduction to biochemistry, cell biology, molecular biology, and animal physiology. Emphasis will be placed on quantitative learning and data analysis; weekly workshops will emphasize the construction and interpretation of graphs. If you need assistance getting into this course go to https://form.jotform.com/72284930681158, complete the survey, and the Undergrad Bio Dept will follow up with you. After registration for the lecture is complete, students will receive an email from the Undergrad Biology Dept. with a link to enroll online for the lab. This will give equal opportunity for all registered to select time slots based on a ""first come first serve"" basis.","Completion or concurrent enrollment in CHM 131 or equivalent","CLARK M; STEIN A"
"229","1","Fall 2019","BIO","13205","BIO 110L","PRINCIPLES OF BIOLOGY I","4",NULL,"First semester in a course sequence for all biology majors.  The course will provide an introduction to biochemistry, cell biology, molecular biology, and animal physiology. Emphasis will be placed on quantitative learning and data analysis; weekly workshops will emphasize the construction and interpretation of graphs. If you need assistance getting into this course go to https://form.jotform.com/72284930681158, complete the survey, and the Undergrad Bio Dept will follow up with you. After registration for the lecture is complete, all students will receive an email from the Undergrad Biology Dept. with a link to enroll online for the workshops and labs. This will give equal opportunity for all registered to select time slots based on a ""first come first serve"" basis.","Completion or concurrent enrollment in CHM 131 or equivalent","EICKBUSH T; STEIN A"
"230","1","Fall 2019","BIO","13804","BIO 112L","BIOLOGY PERSPECTIVES I WITH LAB","4",NULL,"The first semester in a year long introductory course sequence. Material will include fundamental aspects of genetics, biochemistry, and molecular and cellular biology. BIO 112 accesses this material via relevant topics such as nutrition, antibiotic resistance, vaccine biology, and genetically engineering in agriculture and medicine. Thus, while BIO 112 is designed to prepare students for subsequent coursework, it does not present content in the order found in most  text books.  This course also differs from BIO 110 in that material will be covered in greater depth and there will be greater emphasis on experimental approaches, data analysis and quantitative methods. It is designed for confident first year students with a strong biology background (see prereqs). Regarding registering for labs, students will receive an email from the Undergrad Biology Dept. with a link to enroll online. This will give equal opportunity for all registered to select time slots based on a ""first come first serve"" basis.","Students with a score of 4 or 5 on the AP Biology test, or an IB score of 6. Completion or concurrent enrollment in CHM 131 or equivalent.","GOLDFARB D; STEIN A"
"231","1","Fall 2019","BIO","13999","BIO 190","GENETICS & THE HUMAN GENOME","4",NULL,"The course will cover the basics of Mendelian and molecular genetics with a focus on the structure, function and evolution of the human genome. Recommended for Ecology and Evolutionary Biology and Computational Biology Track Majors; also recommended for non-Biology majors. The optional companion lab for this course is BIO 198P. A student cannot receive credit for both BIO 190 and BIO 198.","BIO 110/112 and BIO 111/113, completion or concurrent enrollment in CHM 203","BRISSON J"
"232","1","Fall 2019","BIO","14072","BIO 198","PRINCIPLES OF GENETICS","4",NULL,"The course covers the basics of Mendelian and molecular genetics with a focus on genetic approaches to scientific questions and the molecular biology of the “Central Dogma”. Recommended for most Biology majors. The optional companion lab for this course is BIO 198P. A student cannot receive credit of both BIO 190 and BIO 198","BIO 110 or BIO 112 and completion of CHM131 and 132.","SIA E"
"233","1","Fall 2019","BIO","14252","BIO 198P","PRINCIPLES OF GENETICS LAB","1",NULL,"Introduction to basic genetic theory and laboratory practices. Classical inheritance in eukaryotes, bacterial genetics and molecular technology techniques.  Emphasis is on data analysis and experimental design.","Concurrent with BIO 190/198 or after completion of BIO 190/198","CLARK M"
"234","1","Fall 2019","BIO","14269","BIO 198P","PRINCIPLES OF GENETICS LAB","1",NULL,"Introduction to basic genetic theory and laboratory practices. Classical inheritance in eukaryotes, bacterial genetics and molecular technology techniques.  Emphasis is on data analysis and experimental design.","Concurrent with BIO 190/198 or after completion of BIO 190/198","CLARK M"
"235","1","Fall 2019","BIO","14274","BIO 198P","PRINCIPLES OF GENETICS LAB","1",NULL,"Introduction to basic genetic theory and laboratory practices. Classical inheritance in eukaryotes, bacterial genetics and molecular technology techniques.  Emphasis is on data analysis and experimental design.","Concurrent with BIO 190/198 or after completion of BIO 190/198","CLARK M"
"236","1","Fall 2019","BIO","14283","BIO 198P","PRINCIPLES OF GENETICS LAB","1",NULL,"Introduction to basic genetic theory and laboratory practices. Classical inheritance in eukaryotes, bacterial genetics and molecular technology techniques.  Emphasis is on data analysis and experimental design.","Concurrent with BIO 190/198 or after completion of BIO 190/198","CLARK M"
"237","1","Fall 2019","BIO","14295","BIO 198P","PRINCIPLES OF GENETICS LAB","1",NULL,"Introduction to basic genetic theory and laboratory practices. Classical inheritance in eukaryotes, bacterial genetics and molecular technology techniques.  Emphasis is on data analysis and experimental design.","Concurrent with BIO 190/198 or after completion of BIO 190/198","CLARK M"
"238","1","Fall 2019","BIO","14303","BIO 198P","PRINCIPLES OF GENETICS LAB","1",NULL,"Introduction to basic genetic theory and laboratory practices. Classical inheritance in eukaryotes, bacterial genetics and molecular technology techniques.  Emphasis is on data analysis and experimental design.","Concurrent with BIO 190/198 or after completion of BIO 190/198","CLARK M"
"239","1","Fall 2019","BIO","14312","BIO 198P","PRINCIPLES OF GENETICS LAB","1",NULL,"Introduction to basic genetic theory and laboratory practices. Classical inheritance in eukaryotes, bacterial genetics and molecular technology techniques.  Emphasis is on data analysis and experimental design.","Concurrent with BIO 190/198 or after completion of BIO 190/198","CLARK M"
"240","1","Fall 2019","BIO","14329","BIO 198P","PRINCIPLES OF GENETICS LAB","1",NULL,"Introduction to basic genetic theory and laboratory practices. Classical inheritance in eukaryotes, bacterial genetics and molecular technology techniques.  Emphasis is on data analysis and experimental design.","Concurrent with BIO 190/198 or after completion of BIO 190/198","CLARK M"
"241","1","Fall 2019","BIO","14330","BIO 198P","PRINCIPLES OF GENETICS LAB","1",NULL,"Introduction to basic genetic theory and laboratory practices. Classical inheritance in eukaryotes, bacterial genetics and molecular technology techniques.  Emphasis is on data analysis and experimental design.","Concurrent with BIO 190/198 or after completion of BIO 190/198","CLARK M"
"242","1","Fall 2019","BIO","14348","BIO 198P","PRINCIPLES OF GENETICS LAB","1",NULL,"Introduction to basic genetic theory and laboratory practices. Classical inheritance in eukaryotes, bacterial genetics and molecular technology techniques.  Emphasis is on data analysis and experimental design.","Concurrent with BIO 190/198 or after completion of BIO 190/198","CLARK M"
"243","1","Fall 2019","BIO","14356","BIO 198P","PRINCIPLES OF GENETICS LAB","1",NULL,"Introduction to basic genetic theory and laboratory practices. Classical inheritance in eukaryotes, bacterial genetics and molecular technology techniques.  Emphasis is on data analysis and experimental design.","Concurrent with BIO 190/198 or after completion of BIO 190/198","CLARK M"
"244","1","Fall 2019","BIO","14367","BIO 198P","PRINCIPLES OF GENETICS LAB","1",NULL,"Introduction to basic genetic theory and laboratory practices. Classical inheritance in eukaryotes, bacterial genetics and molecular technology techniques.  Emphasis is on data analysis and experimental design.","Concurrent with BIO 190/198 or after completion of BIO 190/198","CLARK M"
"245","1","Fall 2019","BIO","14375","BIO 198P","PRINCIPLES OF GENETICS LAB","1",NULL,"Introduction to basic genetic theory and laboratory practices. Classical inheritance in eukaryotes, bacterial genetics and molecular technology techniques.  Emphasis is on data analysis and experimental design.","Concurrent with BIO 190/198 or after completion of BIO 190/198","CLARK M"
"246","1","Fall 2019","BIO","14381","BIO 198P","PRINCIPLES OF GENETICS LAB","1",NULL,"Introduction to basic genetic theory and laboratory practices. Classical inheritance in eukaryotes, bacterial genetics and molecular technology techniques.  Emphasis is on data analysis and experimental design.","Concurrent with BIO 190/198 or after completion of BIO 190/198","CLARK M"
"247","1","Fall 2019","BIO","14394","BIO 198P","PRINCIPLES OF GENETICS LAB","1",NULL,"Introduction to basic genetic theory and laboratory practices. Classical inheritance in eukaryotes, bacterial genetics and molecular technology techniques.  Emphasis is on data analysis and experimental design.","Concurrent with BIO 190/198 or after completion of BIO 190/198","CLARK M"
"248","1","Fall 2019","BIO","86828","BIO 198P","PRINCIPLES OF GENETICS LAB","1",NULL,"Introduction to basic genetic theory and laboratory practices. Classical inheritance in eukaryotes, bacterial genetics and molecular technology techniques.  Emphasis is on data analysis and experimental design.","Concurrent with BIO 190/198 or after completion of BIO 190/198","CLARK M"
"249","1","Fall 2019","BIO","14408","BIO 202","MOLECULAR BIOLOGY","4",NULL,"Molecular mechanisms of gene replication, gene expression, and the control of gene expression in both prokaryotic and eukaryotic cells. Topics include: enzymatic mechanisms of DNA replication, recombination and repair; transposable elements; DNA transcription; RNA splicing; RNA translation; repressors, activators and attenuators; recombinant DNA and genetic engineering.","BIO 198 or BIO 190 and BIO 250","SELUANOV A"
"250","1","Fall 2019","BIO","14477","BIO 202W","MOLECULAR BIOLOGY WRITING","1",NULL,"Optional Upper-Level Writing Course for BIO 202",NULL,"SELUANOV A"
"251","1","Fall 2019","BIO","14486","BIO 204","PRINCIPLES OF HUMAN PHYSIOLOGY","4",NULL,"Normal function with an emphasis on humans. Topics include homeostatic regulation, various systems (endocrine, nervous, muscular, cardiovascular, respiratory, renal, digestive, and metabolic), and integration of function of those systems.","BIO 110 or BIO 112 and BIO 111 or BIO 113 or permission of the instructor","HOLZ J"
"252","1","Fall 2019","BIO","14558","BIO 204P","HUMAN PHYSIOLOGY - LAB","1",NULL,"This lab course reinforces topics introduced in the lecture course, BIO204, via human physiology laboratory exercises. In small groups students will measure a number of physiological variables via tools like EMG, ECG, and spirometry; design a unique research project; and present their findings via a written report and group presentation. Registration for BIO204 during the same semester is suggested but not required",NULL,"HOLZ J"
"253","1","Fall 2019","BIO","14560","BIO 204P","HUMAN PHYSIOLOGY - LAB","1",NULL,"This lab course reinforces topics introduced in the lecture course, BIO204, via human physiology laboratory exercises. In small groups students will measure a number of physiological variables via tools like EMG, ECG, and spirometry; design a unique research project; and present their findings via a written report and group presentation. Registration for BIO204 during the same semester is suggested but not required",NULL,"HOLZ J"
"254","1","Fall 2019","BIO","14571","BIO 204P","HUMAN PHYSIOLOGY - LAB","1",NULL,"This lab course reinforces topics introduced in the lecture course, BIO204, via human physiology laboratory exercises.  In small groups students will measure a number of  physiological variables via tools like EMG, ECG, and spirometry; design a unique research project; and present their findings via a written report and group presentation.  Registration for BIO204 during the same semester is suggested but not required.",NULL,"HOLZ J"
"255","1","Fall 2019","BIO","14585","BIO 204W","MAMMALIAN PHYSIOLOGY WRITING","1",NULL,"Optional Upper-Level Writing Course for BIO 204",NULL,"HOLZ J"
"256","1","Fall 2019","BIO","86876","BIO 206","EUKARYOTIC GENOMES","4",NULL,"A course that discusses the remarkable diversity of eukaryotic genomes with an emphasis on the human genome. The course will emphasize the importance of understanding the forces of evolution to explain molecular and genetic topics such as the large variation in genome size and structure as well as the remarkable complexity of gene regulation.","BIO 190/198","BICKEL R"
"257","1","Fall 2019","BIO","86893","BIO 206W","EUKARYOTIC GENOMES WRITING","1",NULL,"Students will lead a discussion on a primary research article related to eukaryotic genomes, and write a summary of the article for a non-specialist audience, with multiple rounds of feedback (including peer feedback) and revision.  Course will meet most, but not all, Fridays.","Prior or concurrent enrollment in BIO 206","BICKEL R"
"258","1","Fall 2019","BIO","14592","BIO 208","INTRO TO PROGRAMMING FOR BIO","4",NULL,"This course is situated to help intimidated beginners who have not yet learned a programming language. It will be of interest to those individuals who want to build foundational knowledge about common programming languages that they will encounter in biology. Students will develop proficiency and confidence through weekly problem sets and will use Python to solve a larger programming project at the end of the semester.","Past or concurrent enrollment in BIO 190 or BIO 198, or instructor's permission.","PRESGRAVES D"
"259","1","Fall 2019","BIO","14606","BIO 218P","DATA ANALYSIS IN R","1",NULL,"This course will be taught ONLINE with 11 modules that are approximately 75 minutes each. There will be a problem set that students will need to complete for each module. The content of this course will focus on graphing, basic statistical analysis (goodness of fit tests, Student's t tests, ANOVA, correlation, regression and general linear models) and an introduction to programming in R (built in functions, libraries and general strategies in problem solving). This course will appeal to students who have previously completed an applied statistics course and who want to gain more experience with R. In particular, students who are interested in pursuing a Computational Biology major or whose future plans include graduate school are encouraged to take this course.","Completion of any university level applied statistics course (ex. STT 212, ECON 230 or departmental equivalent) is required.","PRESGRAVES D"
"260","1","Fall 2019","BIO","14635","BIO 220","ADVANCED CELL BIOLOGY","4",NULL,"What does a cell biologist do all day? The goals of this class are firstly to find out what questions in cell biology remain unanswered, and secondly to learn how we can answer them. To accomplish these goals, we analyze primary literature - classic and recent, good and bad – to better understand not just the material in the textbook, but also how it got there. We also study professional skills, including science communication, and develop original research proposals over the course of the semester.","BIO 198, BIO 190, BIO 210, BIO 250","BERGSTRALH D"
"261","1","Fall 2019","BIO","14641","BIO 220W","ADVANCED CELL BIOLOGY WRITING","1",NULL,"Optional Upper-Level Writing Course for BIO 220",NULL,"BERGSTRALH D"
"262","1","Fall 2019","BIO","14653","BIO 222","BIOLOGY OF AGING","4",NULL,"Emphasizing molecular mechanisms of aging. Will discuss popular theories of aging, model organisms used in aging research, evolution of aging, relation between aging and cancer, human progeroid syndromes, and interventions to slow aging.","BIO 198 or BIO 190 required. BIO 202 recommended.","GORBUNOVA V"
"263","1","Fall 2019","BIO","14664","BIO 222W","BIOLOGY OF AGING WRITING","1",NULL,"Optional Upper-Level Writing Course for BIO 222",NULL,"GORBUNOVA V"
"264","1","Fall 2019","BIO","14670","BIO 225","ECOLOGY & EVOLUTIONARY BIOLOGY LAB","4",NULL,"This course emphasizes the development of testable questions and implementation of appropriate observations and experiments on a series of topics in ecology and evolution. Many of the mini-studies will be done in the field on non-model organisms native to New York. Students will gain experience on field and lab methods used in ecology and evolutionary biology (including relevant computer applications), critiquing published scientific studies, writing scientific reports, and presentation of scientific results. Open to BEB majors only.","Completion of BIO 263. BIO 205 and BIO 214 strongly recommended. Concurrent enrollment in BIO 225W required.","MINCKLEY R"
"265","1","Fall 2019","BIO","14688","BIO 225W","ECOLOGY & EVOLUTIONARY BIOLOGY LAB WRITING","1",NULL,"Optional Upper-Level Writing Course for BIO 225","Concurrent enrollment in BIO 225 required.","MINCKLEY R"
"266","1","Fall 2019","BIO","14697","BIO 226","DEVELOPMENTAL BIOLOGY","4",NULL,"Cellular and molecular aspects of animal development, with emphasis on processes and underlying mechanisms. Topics include embryonic cleavage, gastrulation, early development of model vertebrates and invertebrates, patterning of cell fates along embryonic axes of Drosophila and vertebrates, organogenesis and stem cells.","BIO 198 or BIO 190 or permission of the instructor","LAMBERT D"
"267","1","Fall 2019","BIO","14700","BIO 226W","DEVELOPMENTAL BIOLOGY WRITING","1",NULL,"Optional Upper-Level Writing Course for BIO 226",NULL,"LAMBERT D"
"268","1","Fall 2019","BIO","14725","BIO 257L","APPLIED GENOMICS WITH LAB","4",NULL,"This course is designed to teach students how the fast-moving field of genomics is applied to address important biological problems. Students will get hands-on training in genome analysis techniques and functional genomics. Major topics covered include genome sequencing, assembly and analysis, functional genomics, population genomics and genome evolution.","BIO 190 or BIO 198; INSTRUCTOR PERMISSION IS REQUIRED FOR ALL STUDENTS OUTSIDE THE BCB TRACK AND JUNIORS","LARRACUENTE A"
"269","1","Fall 2019","BIO","14744","BIO 257W","APPLIED GENOMICS - WRITING","1",NULL,"Optional Upper-Level Writing Course for BIO 257",NULL,"LARRACUENTE A"
"270","1","Fall 2019","BIO","87906","BIO 259L","APPLIED POPULATION BIOLOGY WITH LAB","4",NULL,"This course will explore how concepts of population ecology and evolutionary biology can be used to draw inferences about ecological and evolutionary processes and inform the conservation and management of natural populations, with an emphasis on practical applications. Students will get hands-on training on common research methods in population biology. The required lab component will give students an opportunity to analyze real-world data. Major topics will include how to model the dynamics and persistence of populations using simulation models and statistics, and how to predict disease transmission dynamics using social network analysis.","BIO 214/BIO 218P/STT 276 AND BIO 111/BIO 113. BIO 205/BIO 263 are recommended but not required.","CHEN N"
"271","1","Fall 2019","BIO","88105","BIO 259W","APPLIED POPULATION BIOLOGY-WRITING","5",NULL,"Optional Upper-Level Writing Course for BIO 259L",NULL,"CHEN N"
"272","1","Fall 2019","BIO","14757","BIO 260","ANIMAL BEHAVIOR","4",NULL,"Examines animal behavior from an ecological and evolutionary perspective. Topics include social organization, mating systems, foraging, aggression, and animal learning. Students also learn quantitative techniques in behavioral biology.","BIO 111 or 113","WERREN J"
"273","1","Fall 2019","BIO","14798","BIO 260W","ANIMAL BEHAVIOR WRITING","1",NULL,"Optional Upper-Level Writing Course for BIO 260",NULL,"WERREN J"
"274","1","Fall 2019","BIO","14802","BIO 262W","GENETIC RESEARCH B","4",NULL,"Hands on experience in conducting genetic research, with a focus on the genetics of complex traits such as behavior, development, morphology and/or physiology. Genetics of complex traits is an exciting and rapidly growing field.",NULL,"WERREN J"
"275","1","Fall 2019","BIO","14834","BIO 272W","BIOLOGY: Communicating Your Professional Identity—HYBRID ONLINE VERSION","2",NULL,"This interactive course teaches “real life” communication skills and strategies that help students present their best professional selves and develop a fulfilling career. Students will explore and articulate their internship, career and graduate school goals for distinct audiences and purposes as they develop a professional communication portfolio of materials such as resumes, cover letters, statements of purpose, electronic communications, elevator pitches, project descriptions and abstracts, and online profiles (i.e., LinkedIn). Students will revise and refine their written and spoken work across the semester based on feedback from peers, instructors, and alumni. By the semester’s end, students will have gained extensive experience with the communication skills expected in today’s competitive environment. The class can be used to fulfill 1 of the 2 required Upper-Level Writing experiences in biology, and is suitable for junior and senior year biology majors. NOTE: every other class will take place online.","Completion of the Primary Writing Requirement.","SCHAEFER K"
"276","1","Fall 2019","BIO","14843","BIO 272W","BIOLOGY: Communicating Your Professional Identity—HYBRID ONLINE VERSION","2",NULL,"This interactive course teaches “real life” communication skills and strategies that help students present their best professional selves and develop a fulfilling career. Students will explore and articulate their internship, career and graduate school goals for distinct audiences and purposes as they develop a professional communication portfolio of materials such as resumes, cover letters, statements of purpose, electronic communications, elevator pitches, project descriptions and abstracts, and online profiles (i.e., LinkedIn). Students will revise and refine their written and spoken work across the semester based on feedback from peers, instructors, and alumni. By the semester’s end, students will have gained extensive experience with the communication skills expected in today’s competitive environment. The class can be used to fulfill 1 of the 2 required Upper-Level Writing experiences in biology, and is suitable for junior and senior year biology majors. NOTE: every other class will take place online.","Completion of the Primary Writing Requirement.","SCHAEFER K"
"277","1","Fall 2019","BIO","14851","BIO 275W","WRITING BIOLOGICAL REVIEWS","2",NULL,"This course is extensively supported by Dr. Katherine Schaefer of the College Writing Program. In this class, students will be guided through the process of writing a 10-15 page Biology review article for a broad science audience, which is motivated by a recent mechanistic discovery of import in the areas of cellular or molecular biology, genetics, genomics, biochemistry, or immunology. Students will complete several pre-writing exercises and revise successive drafts in response to different reviewers’ comments. There are 5 required workshops and 2 required meetings during the semester for this class, with the option for individualized help and small group work at other times. A significant out-of-class time commitment is required for writing, revision, reflection, and peer-review. This course satisfies one of the two required upper-level writing experiences, and is especially suitable for students considering health-professions or graduate school who want a portfolio of written work to show.",NULL,"BENYAJATI C"
"278","1","Fall 2019","BIO","14910","BIO 391","INDEPENDENT STUDY","0",NULL,NULL,NULL,NULL
"279","1","Fall 2019","BIO","14932","BIO 391W","INDEPENDENT STUDY WRITING","0",NULL,NULL,NULL,NULL
"280","1","Fall 2019","BIO","14961","BIO 394","INTERNSHIP","0",NULL,NULL,NULL,NULL
"281","1","Fall 2019","BIO","14976","BIO 395","INDEPENDENT RESEARCH","0",NULL,NULL,NULL,NULL
"282","1","Fall 2019","BIO","15151","BIO 395W","INDEPENDENT RESEARCH WRITING","0",NULL,NULL,NULL,NULL
"283","1","Fall 2019","BIO","15313","BIO 399","BIO COMM ENGAGE PRACTICUM","4",NULL,"Experience Community engagement by teaching a lab exercise in Rochester City High School. Weekly workshops prepare students for school visits with training in laboratory exercises, pedagogy, cultural responsiveness, and community engagement and assessment.",NULL,NULL
"284","1","Fall 2019","BIO","15324","BIO 402","MOLECULAR BIOLOGY","4",NULL,"Molecular mechanisms of gene replication, gene expression, and the control of gene expression in both prokaryotic and eukaryotic cells. Topics include: enzymatic mechanisms of DNA replication, recombination and repair; transposable elements; DNA transcription; RNA splicing; RNA translation; repressors, activators and attenuators; recombinant DNA and genetic engineering.","BIO 198 or BIO 190 and BIO 250","SELUANOV A"
"285","1","Fall 2019","BIO","86934","BIO 406","EUKARYOTIC GENOMES","4",NULL,"A course that discusses the remarkable diversity of eukaryotic genomes with an emphasis on the human genome. The course will emphasize the importance of understanding the forces of evolution to explain molecular and genetic topics such as the large variation in genome size and structure as well as the remarkable complexity of gene regulation.","BIO 190/198","BICKEL R"
"286","1","Fall 2019","BIO","15418","BIO 420","ADVANCED CELL BIOLOGY","4",NULL,"What does a cell biologist do all day? The goals of this class are firstly to find out what questions in cell biology remain unanswered, and secondly to learn how we can answer them. To accomplish these goals, we analyze primary literature - classic and recent, good and bad – to better understand not just the material in the textbook, but also how it got there. We also study professional skills, including science communication, and develop original research proposals over the course of the semester.","BIO 198, BIO 190, BIO 210, BIO 250","BERGSTRALH D"
"287","1","Fall 2019","BIO","15420","BIO 422","BIOLOGY OF AGING","4",NULL,"Emphasizing molecular mechanisms of aging. Will discuss popular theories of aging, model organisms used in aging research, evolution of aging, relation between aging and cancer, human progeroid syndromes, and interventions to slow aging.","BIO 198 or BIO 190 required. BIO 202 recommended.","GORBUNOVA V"
"288","1","Fall 2019","BIO","15436","BIO 426","DEVELOPMENTAL BIOLOGY","4",NULL,"Cellular and molecular aspects of animal development, with emphasis on processes and underlying mechanisms. Topics include embryonic cleavage, gastrulation, early development of model vertebrates and invertebrates, patterning of cell fates along embryonic axes of Drosophila and vertebrates, organogenesis and stem cells.","BIO 198 or BIO 190 or permission of the instructor","LAMBERT D"
"289","1","Fall 2019","BIO","15447","BIO 457L","APPLIED GENOMICS WITH LAB","4",NULL,"This course is designed to teach students how the fast-moving field of genomics is applied to address important biological problems. Students will get hands-on training in genome analysis techniques and functional genomics. Major topics covered include genome sequencing, assembly and analysis, functional genomics, population genomics and genome evolution.","BIO 190 or BIO 198; INSTRUCTOR PERMISSION IS REQUIRED FOR ALL STUDENTS OUTSIDE THE BCB TRACK AND JUNIORS","LARRACUENTE A"
"290","1","Fall 2019","BIO","87919","BIO 459L","APPLIED POPULATION BIOLOGY WITH LAB","4",NULL,"This course will explore how concepts of population ecology and evolutionary biology can be used to draw inferences about ecological and evolutionary processes and inform the conservation and management of natural populations, with an emphasis on practical applications. Students will get hands-on training on common research methods in population biology. The required lab component will give students an opportunity to analyze real-world data. Major topics will include how to model the dynamics and persistence of populations using simulation models and statistics, and how to predict disease transmission dynamics using social network analysis.","BIO 214/BIO 218P/STT 276 AND BIO 111/BIO 113. BIO 205/BIO 263 are recommended but not required.","CHEN N"
"291","1","Fall 2019","BIO","15463","BIO 460","ANIMAL BEHAVIOR","4",NULL,"Examines animal behavior from an ecological and evolutionary perspective. Topics include social organization, mating systems, foraging, aggression, and animal learning. Students also learn quantitative techniques in behavioral biology.","BIO 111 or 113","WERREN J"
"292","1","Fall 2019","BIO","15489","BIO 473","ADVANCED ECOLOGY AND EVOLUTIONARY BIOLOGY C","4",NULL,"A four-course sequence that provides comprehensive coverage of advanced topics in ecology and evolutionary biology. Areas covered include: population and community ecology; population and quantitative genetics; molecular evolution; evolutionary genomics; evo-devo; phylogenetics; and speciation. This course is intended for graduate students; exceptional undergraduate students can enroll by permission of the course coordinator.",NULL,"FAY J"
"293","1","Fall 2019","BIO","15491","BIO 480","GRADUATE LAB ROTATION","4",NULL,"An introduction to research in the laboratories of individual faculty members.",NULL,"PRESGRAVES D"
"294","1","Fall 2019","BIO","15504","BIO 491","MASTER'S READINGS IN BIOLOGY","0",NULL,NULL,NULL,NULL
"295","1","Fall 2019","BIO","15510","BIO 495","MASTER'S RESEARCH IN BIOLOGY","0",NULL,NULL,NULL,NULL
"296","1","Fall 2019","BIO","15532","BIO 516","CELL/DEV/MOL BIOLOGY SEM","1",NULL,"This one credit course examines current topics in cell, developmental and molecular biology. Student-led seminars and discussions based on representative publications in the recent literature. One or several broad topics, drawn from active fields of cell, developmental and molecular biology, will be covered each semester.",NULL,"BI X"
"297","1","Fall 2019","BIO","15549","BIO 580","JOURNAL CLUB IN ECOLOGY & EVOLUTION","1",NULL,"Current topics in ecology and evolutionary biology are explored by reading research and review papers. Students choose topics for reading and lead discussions of their chosen topics. This course carries one credit.",NULL,"FAY J"
"298","1","Fall 2019","BIO","15555","BIO 581","TOPICS IN CELL,DEV&MOL BIOL","2",NULL,"This two-credit course will be taught by all faculty members of the Biology Department that conduct research in the areas of Cellular, Developmental, and Molecular Biology. Each week one faculty will provide an introduction to their field and research efforts. This will be followed by a detailed discussion of assigned papers that relies heavily on student participation. Grades will be based on participation in these discussions.",NULL,"WELTE M"
